	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 13.1540 	 1.029925e+00 	 173.4529 	  2.1939 	 4.323373e+22 	 5.598014e+20 	 5.478114e-05 	 7.703601e-06 	  2.6775 	  0.5571 	 -1000.0000 	 -1000.0000 
	 13.2980 	 1.013465e+00 	 173.2464 	  2.1086 	 4.254620e+22 	 5.326656e+20 	 5.241737e-05 	 7.093702e-06 	  2.6756 	  0.5376 	 -1000.0000 	 -1000.0000 
	 13.4410 	 9.973801e-01 	 173.1054 	  2.0285 	 4.186623e+22 	 5.070483e+20 	 5.057338e-05 	 6.586222e-06 	  2.6730 	  0.5186 	 -1000.0000 	 -1000.0000 
	 13.5840 	 9.815533e-01 	 173.0250 	  1.9529 	 4.118943e+22 	 4.827151e+20 	 4.916153e-05 	 6.159364e-06 	  2.6700 	  0.5001 	 -1000.0000 	 -1000.0000 
	 13.7270 	 9.659818e-01 	 173.0022 	  1.8816 	 4.051618e+22 	 4.596250e+20 	 4.812664e-05 	 5.799450e-06 	  2.6667 	  0.4820 	 -1000.0000 	 -1000.0000 
	 14.6940 	 8.671846e-01 	 174.1185 	  1.5005 	 3.608653e+22 	 3.329542e+20 	 4.840229e-05 	 4.611959e-06 	  2.6529 	  0.3798 	 -1000.0000 	 -1000.0000 
	 14.8380 	 8.534120e-01 	 174.4385 	  1.4569 	 3.544966e+22 	 3.180135e+20 	 4.927678e-05 	 4.455626e-06 	  2.6542 	  0.3641 	 -1000.0000 	 -1000.0000 
	 14.9810 	 8.399686e-01 	 174.7866 	  1.4165 	 3.482419e+22 	 3.040621e+20 	 5.031287e-05 	 4.302021e-06 	  2.6570 	  0.3488 	 -1000.0000 	 -1000.0000 
	 15.1240 	 8.267553e-01 	 175.1617 	  1.3788 	 3.420605e+22 	 2.909521e+20 	 5.150197e-05 	 4.240202e-06 	  2.6614 	  0.3370 	 -1000.0000 	 -1000.0000 
	 15.2670 	 8.137696e-01 	 175.5608 	  1.3436 	 3.359565e+22 	 2.786422e+20 	 5.282923e-05 	 4.190902e-06 	  2.6677 	  0.3260 	 -1000.0000 	 -1000.0000 
	 16.2180 	 7.330124e-01 	 178.5952 	  1.1626 	 2.976125e+22 	 2.141166e+20 	 6.372837e-05 	 4.072705e-06 	  2.7723 	  0.2736 	 -1000.0000 	 -1000.0000 
	 16.3600 	 7.217617e-01 	 179.0709 	  1.1417 	 2.922652e+22 	 2.066190e+20 	 6.537506e-05 	 4.073018e-06 	  2.8002 	  0.2691 	 -1000.0000 	 -1000.0000 
	 16.5030 	 7.106365e-01 	 179.5470 	  1.1217 	 2.869906e+22 	 1.995117e+20 	 6.694791e-05 	 4.074976e-06 	  2.8324 	  0.2656 	 -1000.0000 	 -1000.0000 
	 16.6460 	 6.997142e-01 	 180.0169 	  1.1028 	 2.818306e+22 	 1.928080e+20 	 6.840917e-05 	 4.077544e-06 	  2.8689 	  0.2630 	 -1000.0000 	 -1000.0000 
	 16.7890 	 6.889922e-01 	 180.4776 	  1.0846 	 2.767892e+22 	 1.864669e+20 	 6.973869e-05 	 4.079685e-06 	  2.9098 	  0.2612 	 -1000.0000 	 -1000.0000 
	 17.7510 	 6.218230e-01 	 183.1407 	  0.9745 	 2.461217e+22 	 1.507433e+20 	 7.438542e-05 	 4.009724e-06 	  3.3090 	  0.2672 	 -1000.0000 	 -1000.0000 
	 17.8930 	 6.125834e-01 	 183.4559 	  0.9603 	 2.420505e+22 	 1.463625e+20 	 7.437794e-05 	 3.976403e-06 	  3.3864 	  0.2699 	 -1000.0000 	 -1000.0000 
	 18.0360 	 6.034370e-01 	 183.7515 	  0.9468 	 2.380566e+22 	 1.421806e+20 	 7.419633e-05 	 3.935203e-06 	  3.4688 	  0.2728 	 -1000.0000 	 -1000.0000 
	 18.1780 	 5.945056e-01 	 184.0230 	  0.9343 	 2.341915e+22 	 1.382563e+20 	 7.386484e-05 	 3.887852e-06 	  3.5544 	  0.2759 	 -1000.0000 	 -1000.0000 
	 18.3200 	 5.857188e-01 	 184.2721 	  0.9228 	 2.304223e+22 	 1.345598e+20 	 7.341035e-05 	 3.835844e-06 	  3.6428 	  0.2791 	 -1000.0000 	 -1000.0000 
	 19.2710 	 5.302277e-01 	 185.3788 	  0.8750 	 2.073334e+22 	 1.154206e+20 	 6.926977e-05 	 3.498989e-06 	  4.2333 	  0.3151 	 -1000.0000 	 -1000.0000 
	 19.4130 	 5.224144e-01 	 185.4809 	  0.8717 	 2.041634e+22 	 1.132602e+20 	 6.877572e-05 	 3.467903e-06 	  4.3087 	  0.3268 	 -1000.0000 	 -1000.0000 
	 19.5560 	 5.146661e-01 	 185.5749 	  0.8693 	 2.010328e+22 	 1.112169e+20 	 6.837270e-05 	 3.445014e-06 	  4.3779 	  0.3382 	 -1000.0000 	 -1000.0000 
	 19.6980 	 5.070901e-01 	 185.6623 	  0.8675 	 1.979817e+22 	 1.093017e+20 	 6.807350e-05 	 3.430605e-06 	  4.4392 	  0.3489 	 -1000.0000 	 -1000.0000 
	 19.8400 	 4.996304e-01 	 185.7465 	  0.8662 	 1.949841e+22 	 1.074821e+20 	 6.787608e-05 	 3.423929e-06 	  4.4929 	  0.3588 	 -1000.0000 	 -1000.0000 
	 20.8040 	 4.519454e-01 	 186.3464 	  0.8665 	 1.758457e+22 	 9.656387e+19 	 6.878219e-05 	 4.792556e-06 	  4.6604 	  0.4455 	 -1000.0000 	 -1000.0000 
	 20.9460 	 4.453311e-01 	 186.4170 	  0.8673 	 1.732076e+22 	 9.511263e+19 	 6.914520e-05 	 5.074044e-06 	  4.6603 	  0.4549 	 -1000.0000 	 -1000.0000 
	 21.0880 	 4.388142e-01 	 186.4722 	  0.8682 	 1.706211e+22 	 9.370207e+19 	 6.953726e-05 	 5.313324e-06 	  4.6554 	  0.4601 	 -1000.0000 	 -1000.0000 
	 21.2300 	 4.323921e-01 	 186.5082 	  0.8693 	 1.680882e+22 	 9.233278e+19 	 6.994684e-05 	 5.501544e-06 	  4.6466 	  0.4607 	 -1000.0000 	 -1000.0000 
	 21.3720 	 4.260620e-01 	 186.5212 	  0.8704 	 1.656106e+22 	 9.100538e+19 	 7.036451e-05 	 5.629690e-06 	  4.6348 	  0.4565 	 -1000.0000 	 -1000.0000 
	 22.3140 	 3.862353e-01 	 185.8639 	  0.8782 	 1.506243e+22 	 8.321948e+19 	 7.322863e-05 	 5.243653e-06 	  4.5471 	  0.3994 	 -1000.0000 	 -1000.0000 
	 22.4560 	 3.805440e-01 	 185.6741 	  0.8792 	 1.485564e+22 	 8.216215e+19 	 7.369692e-05 	 5.113310e-06 	  4.5405 	  0.3907 	 -1000.0000 	 -1000.0000 
	 22.5980 	 3.749323e-01 	 185.4720 	  0.8800 	 1.465271e+22 	 8.112148e+19 	 7.418286e-05 	 4.993049e-06 	  4.5378 	  0.3830 	 -1000.0000 	 -1000.0000 
	 22.7400 	 3.693994e-01 	 185.2617 	  0.8805 	 1.445323e+22 	 8.009255e+19 	 7.468943e-05 	 4.891574e-06 	  4.5392 	  0.3766 	 -1000.0000 	 -1000.0000 
	 22.8820 	 3.639446e-01 	 185.0474 	  0.8809 	 1.425678e+22 	 7.907045e+19 	 7.521609e-05 	 4.819103e-06 	  4.5452 	  0.3720 	 -1000.0000 	 -1000.0000 
	 23.8370 	 3.292301e-01 	 183.7572 	  0.8779 	 1.298924e+22 	 7.214818e+19 	 7.871763e-05 	 5.013784e-06 	  4.7015 	  0.3805 	 -1000.0000 	 -1000.0000 
	 23.9790 	 3.243528e-01 	 183.6042 	  0.8774 	 1.280741e+22 	 7.113433e+19 	 7.911358e-05 	 5.064537e-06 	  4.7416 	  0.3839 	 -1000.0000 	 -1000.0000 
	 24.1200 	 3.195804e-01 	 183.4634 	  0.8773 	 1.262854e+22 	 7.014473e+19 	 7.944287e-05 	 5.100714e-06 	  4.7854 	  0.3869 	  1.3717 	  0.1693 
	 24.2620 	 3.148445e-01 	 183.3334 	  0.8776 	 1.245009e+22 	 6.917014e+19 	 7.970114e-05 	 5.119032e-06 	  4.8329 	  0.3894 	  1.3864 	  0.1669 
	 24.4040 	 3.101783e-01 	 183.2154 	  0.8785 	 1.227333e+22 	 6.822247e+19 	 7.988158e-05 	 5.114998e-06 	  4.8831 	  0.3910 	  1.4017 	  0.1644 
	 25.3600 	 2.805198e-01 	 182.7551 	  0.9042 	 1.112743e+22 	 6.277415e+19 	 7.906795e-05 	 4.762763e-06 	  5.2184 	  0.3926 	  1.5000 	  0.1496 
	 25.5020 	 2.763655e-01 	 182.7365 	  0.9105 	 1.096378e+22 	 6.208593e+19 	 7.866196e-05 	 4.727338e-06 	  5.2569 	  0.3947 	  1.5104 	  0.1491 
	 25.6430 	 2.723022e-01 	 182.7305 	  0.9171 	 1.080296e+22 	 6.142221e+19 	 7.819561e-05 	 4.704795e-06 	  5.2897 	  0.3977 	  1.5186 	  0.1490 
	 25.7840 	 2.682994e-01 	 182.7368 	  0.9240 	 1.064382e+22 	 6.077401e+19 	 7.767492e-05 	 4.693209e-06 	  5.3167 	  0.4016 	  1.5247 	  0.1491 
	 25.9250 	 2.643564e-01 	 182.7552 	  0.9310 	 1.048636e+22 	 6.013725e+19 	 7.710756e-05 	 4.691393e-06 	  5.3378 	  0.4062 	  1.5286 	  0.1492 
	 28.3440 	 2.051493e-01 	 184.8047 	  0.9754 	 8.047987e+21 	 4.717235e+19 	 6.707836e-05 	 4.545083e-06 	  5.0869 	  0.4633 	  1.3835 	  0.1622 
	 28.4840 	 2.021664e-01 	 184.9893 	  0.9714 	 7.923081e+21 	 4.623000e+19 	 6.682719e-05 	 4.411329e-06 	  5.0569 	  0.4553 	  1.3706 	  0.1621 
	 28.6250 	 1.992082e-01 	 185.1709 	  0.9675 	 7.799456e+21 	 4.529685e+19 	 6.664333e-05 	 4.252061e-06 	  5.0270 	  0.4454 	  1.3578 	  0.1617 
