	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 23.7930 	 4.833910e-01 	 182.9058 	  2.1187 	 1.915078e+22 	 2.505628e+20 	 1.150371e-04 	 9.795916e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 23.9120 	 4.773651e-01 	 182.7865 	  1.9962 	 1.892483e+22 	 2.360953e+20 	 1.139512e-04 	 9.625101e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 24.0300 	 4.714582e-01 	 182.6783 	  1.8854 	 1.870246e+22 	 2.229512e+20 	 1.129724e-04 	 9.470132e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 24.1480 	 4.656188e-01 	 182.5784 	  1.7848 	 1.848186e+22 	 2.109491e+20 	 1.120772e-04 	 9.328315e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 24.2670 	 4.597974e-01 	 182.4841 	  1.6931 	 1.826132e+22 	 1.999465e+20 	 1.112454e-04 	 9.197392e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.4430 	 4.057791e-01 	 181.5020 	  1.2189 	 1.621041e+22 	 1.387780e+20 	 1.040653e-04 	 8.313161e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.5620 	 4.006538e-01 	 181.3569 	  1.2047 	 1.601844e+22 	 1.361963e+20 	 1.031584e-04 	 8.242542e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.6800 	 3.956308e-01 	 181.1975 	  1.1949 	 1.583135e+22 	 1.340726e+20 	 1.021723e-04 	 8.172161e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.7980 	 3.906661e-01 	 181.0207 	  1.1890 	 1.564766e+22 	 1.323285e+20 	 1.010858e-04 	 8.100529e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.9170 	 3.857178e-01 	 180.8228 	  1.1864 	 1.546595e+22 	 1.308989e+20 	 9.987411e-05 	 8.026138e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.0930 	 3.398011e-01 	 177.5039 	  1.2600 	 1.387686e+22 	 1.243762e+20 	 7.982622e-05 	 7.004067e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.2120 	 3.354308e-01 	 177.0252 	  1.2718 	 1.373556e+22 	 1.239744e+20 	 7.713067e-05 	 6.860894e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.3300 	 3.311417e-01 	 176.5270 	  1.2837 	 1.359837e+22 	 1.235950e+20 	 7.442240e-05 	 6.714330e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.4480 	 3.268952e-01 	 176.0062 	  1.2956 	 1.346390e+22 	 1.232302e+20 	 7.171308e-05 	 6.566512e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.5670 	 3.226544e-01 	 175.4588 	  1.3075 	 1.333089e+22 	 1.228725e+20 	 6.900523e-05 	 6.417734e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 28.7360 	 2.829828e-01 	 169.1978 	  1.3977 	 1.212274e+22 	 1.190908e+20 	 4.704331e-05 	 5.051339e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 28.8540 	 2.791785e-01 	 168.5485 	  1.4046 	 1.200569e+22 	 1.186379e+20 	 4.547647e-05 	 4.937840e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 28.9720 	 2.754139e-01 	 167.9143 	  1.4114 	 1.188850e+22 	 1.181688e+20 	 4.403955e-05 	 4.830277e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.0900 	 2.716899e-01 	 167.3001 	  1.4184 	 1.177089e+22 	 1.176827e+20 	 4.273236e-05 	 4.728185e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.2080 	 2.680071e-01 	 166.7108 	  1.4256 	 1.165259e+22 	 1.171791e+20 	 4.155844e-05 	 4.632787e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 30.3790 	 2.338390e-01 	 163.0361 	  1.5224 	 1.039869e+22 	 1.108835e+20 	 3.710764e-05 	 4.222111e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 30.4970 	 2.306350e-01 	 162.9038 	  1.5327 	 1.026448e+22 	 1.100212e+20 	 3.730439e-05 	 4.230143e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 30.6140 	 2.274994e-01 	 162.8112 	  1.5424 	 1.013058e+22 	 1.090997e+20 	 3.759919e-05 	 4.244115e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
