	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  3.0300 	 2.809615e+00 	 136.3900 	  4.6507 	 1.493370e+23 	 5.165120e+21 	 3.395288e-10 	 6.021878e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.1320 	 2.767383e+00 	 136.2232 	  4.5495 	 1.472676e+23 	 4.991828e+21 	 3.314894e-10 	 5.820974e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.2410 	 2.723243e+00 	 136.0503 	  4.4454 	 1.451003e+23 	 4.813962e+21 	 3.219346e-10 	 5.593559e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.4520 	 2.640528e+00 	 135.7272 	  4.2527 	 1.410285e+23 	 4.488319e+21 	 3.012246e-10 	 5.127923e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6640 	 2.560742e+00 	 135.4103 	  4.0655 	 1.370914e+23 	 4.181203e+21 	 2.784655e-10 	 4.644579e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.7600 	 2.525611e+00 	 135.2670 	  3.9813 	 1.353560e+23 	 4.047230e+21 	 2.678126e-10 	 4.425791e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.8750 	 2.484280e+00 	 135.0938 	  3.8796 	 1.333139e+23 	 3.889910e+21 	 2.549455e-10 	 4.166743e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.9710 	 2.450368e+00 	 134.9470 	  3.7935 	 1.316386e+23 	 3.760611e+21 	 2.442131e-10 	 3.954575e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.3940 	 2.306451e+00 	 134.2543 	  3.3857 	 1.245455e+23 	 3.199103e+21 	 1.988350e-10 	 3.090726e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.5100 	 2.268302e+00 	 134.0450 	  3.2614 	 1.226740e+23 	 3.043530e+21 	 1.873487e-10 	 2.879618e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.6050 	 2.237406e+00 	 133.8659 	  3.1545 	 1.211622e+23 	 2.914530e+21 	 1.783506e-10 	 2.716196e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.7210 	 2.200102e+00 	 133.6397 	  3.0184 	 1.193401e+23 	 2.755608e+21 	 1.679008e-10 	 2.528499e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.9320 	 2.133455e+00 	 133.2178 	  2.7590 	 1.160862e+23 	 2.465687e+21 	 1.505014e-10 	 2.220675e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.3550 	 2.004715e+00 	 132.4020 	  2.2202 	 1.097533e+23 	 1.902731e+21 	 1.222346e-10 	 1.731186e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.4610 	 1.973507e+00 	 132.2185 	  2.0868 	 1.081970e+23 	 1.769923e+21 	 1.165510e-10 	 1.633773e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.6720 	 1.912685e+00 	 131.8958 	  1.8297 	 1.051244e+23 	 1.520719e+21 	 1.069226e-10 	 1.468303e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.8840 	 1.853356e+00 	 131.6454 	  1.5893 	 1.020609e+23 	 1.295741e+21 	 9.955682e-11 	 1.339093e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.9850 	 1.825733e+00 	 131.5580 	  1.4833 	 1.006060e+23 	 1.199290e+21 	 9.690520e-11 	 1.290571e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.4060 	 1.715113e+00 	 131.5204 	  1.1139 	 9.452642e+22 	 8.775895e+20 	 9.303128e-11 	 1.188441e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.6170 	 1.662400e+00 	 131.7957 	  0.9755 	 9.143376e+22 	 7.608606e+20 	 9.668707e-11 	 1.209499e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.7250 	 1.636120e+00 	 132.0380 	  0.9173 	 8.982940e+22 	 7.113980e+20 	 1.003996e-10 	 1.242606e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.8280 	 1.611494e+00 	 132.3383 	  0.8699 	 8.828445e+22 	 6.702406e+20 	 1.052470e-10 	 1.289506e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.9360 	 1.586125e+00 	 132.7119 	  0.8281 	 8.665767e+22 	 6.328466e+20 	 1.117686e-10 	 1.355044e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.3570 	 1.491451e+00 	 134.3840 	  0.7289 	 8.046570e+22 	 5.320002e+20 	 1.511761e-10 	 1.758369e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.4600 	 1.469264e+00 	 134.7590 	  0.7168 	 7.903940e+22 	 5.154550e+20 	 1.639172e-10 	 1.886885e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.5680 	 1.446392e+00 	 135.1046 	  0.7079 	 7.760105e+22 	 5.004353e+20 	 1.783312e-10 	 2.030360e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.6700 	 1.425150e+00 	 135.3840 	  0.7025 	 7.629617e+22 	 4.881738e+20 	 1.927477e-10 	 2.171765e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
