	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 14.4010 	 1.803667e+00 	 223.6101 	  2.1656 	 6.140205e+22 	 6.589225e+20 	 2.863039e-04 	 2.357027e-05 	  3.6071 	  0.8760 	 -1000.0000 	 -1000.0000 
	 14.5320 	 1.781021e+00 	 221.8554 	  2.1163 	 6.083180e+22 	 6.401228e+20 	 2.657151e-04 	 2.281122e-05 	  3.5914 	  0.8547 	 -1000.0000 	 -1000.0000 
	 14.6630 	 1.758672e+00 	 220.2095 	  2.0682 	 6.025728e+22 	 6.217926e+20 	 2.481079e-04 	 2.206175e-05 	  3.5760 	  0.8344 	 -1000.0000 	 -1000.0000 
	 14.7940 	 1.736618e+00 	 218.6691 	  2.0211 	 5.967883e+22 	 6.039261e+20 	 2.329233e-04 	 2.133372e-05 	  3.5616 	  0.8149 	 -1000.0000 	 -1000.0000 
	 14.9260 	 1.714690e+00 	 217.2203 	  1.9749 	 5.909232e+22 	 5.863863e+20 	 2.196486e-04 	 2.062874e-05 	  3.5486 	  0.7963 	 -1000.0000 	 -1000.0000 
	 17.9440 	 1.286085e+00 	 205.0033 	  1.2098 	 4.544264e+22 	 2.988556e+20 	 1.426056e-04 	 1.212170e-05 	  3.7984 	  0.6215 	 -1000.0000 	 -1000.0000 
	 18.0750 	 1.270298e+00 	 205.0583 	  1.1884 	 4.487268e+22 	 2.907206e+20 	 1.436200e-04 	 1.194735e-05 	  3.8314 	  0.6124 	  0.8093 	  0.1422 
	 18.2060 	 1.254717e+00 	 205.1352 	  1.1678 	 4.430732e+22 	 2.828989e+20 	 1.447698e-04 	 1.177929e-05 	  3.8659 	  0.6032 	  0.8089 	  0.1391 
	 18.3360 	 1.239455e+00 	 205.2300 	  1.1483 	 4.375117e+22 	 2.754411e+20 	 1.460235e-04 	 1.161814e-05 	  3.9017 	  0.5941 	  0.8088 	  0.1362 
	 18.4670 	 1.224275e+00 	 205.3410 	  1.1295 	 4.319598e+22 	 2.682266e+20 	 1.473788e-04 	 1.146092e-05 	  3.9391 	  0.5850 	  0.8090 	  0.1333 
	 19.7370 	 1.086756e+00 	 206.5741 	  0.9916 	 3.815292e+22 	 2.127684e+20 	 1.604476e-04 	 1.018264e-05 	  4.3654 	  0.5137 	  0.8303 	  0.1120 
	 19.8680 	 1.073496e+00 	 206.6506 	  0.9818 	 3.767457e+22 	 2.084216e+20 	 1.612413e-04 	 1.008129e-05 	  4.4144 	  0.5097 	  0.8346 	  0.1107 
	 19.9980 	 1.060494e+00 	 206.7048 	  0.9728 	 3.720886e+22 	 2.043397e+20 	 1.618271e-04 	 9.988060e-06 	  4.4637 	  0.5066 	  0.8392 	  0.1101 
	 20.1280 	 1.047647e+00 	 206.7341 	  0.9645 	 3.675244e+22 	 2.004830e+20 	 1.621936e-04 	 9.902335e-06 	  4.5134 	  0.5046 	  0.8442 	  0.1104 
	 20.2590 	 1.034854e+00 	 206.7355 	  0.9569 	 3.630223e+22 	 1.968187e+20 	 1.625684e-04 	 1.008412e-05 	  4.5638 	  0.5107 	  0.8497 	  0.1117 
	 21.5110 	 9.196859e-01 	 204.8622 	  0.9199 	 3.253142e+22 	 1.716612e+20 	 1.559627e-04 	 1.034138e-05 	  5.0172 	  0.5662 	  0.9162 	  0.1161 
	 21.6410 	 9.084205e-01 	 204.5040 	  0.9186 	 3.218791e+22 	 1.698048e+20 	 1.546152e-04 	 1.021868e-05 	  5.0547 	  0.5682 	  0.9237 	  0.1164 
	 21.7700 	 8.973662e-01 	 204.1395 	  0.9176 	 3.185246e+22 	 1.680295e+20 	 1.532996e-04 	 1.008786e-05 	  5.0889 	  0.5695 	  0.9311 	  0.1167 
	 21.9000 	 8.863509e-01 	 203.7696 	  0.9166 	 3.151879e+22 	 1.662869e+20 	 1.520379e-04 	 9.952634e-06 	  5.1201 	  0.5703 	  0.9385 	  0.1169 
	 22.0300 	 8.754598e-01 	 203.4037 	  0.9156 	 3.118848e+22 	 1.645703e+20 	 1.508865e-04 	 9.824964e-06 	  5.1481 	  0.5709 	  0.9458 	  0.1172 
	 23.2940 	 7.758556e-01 	 201.2057 	  0.8893 	 2.796424e+22 	 1.456259e+20 	 1.489544e-04 	 9.167843e-06 	  5.2927 	  0.5690 	  1.0093 	  0.1283 
	 23.4230 	 7.663113e-01 	 201.1516 	  0.8850 	 2.762850e+22 	 1.433935e+20 	 1.498007e-04 	 9.167432e-06 	  5.3011 	  0.5682 	  1.0148 	  0.1292 
	 23.5530 	 7.568051e-01 	 201.1174 	  0.8807 	 2.729065e+22 	 1.411350e+20 	 1.507994e-04 	 9.168343e-06 	  5.3094 	  0.5668 	  1.0202 	  0.1298 
	 23.6820 	 7.474822e-01 	 201.0998 	  0.8765 	 2.695650e+22 	 1.389008e+20 	 1.519166e-04 	 9.170384e-06 	  5.3178 	  0.5650 	  1.0253 	  0.1299 
	 23.8120 	 7.381969e-01 	 201.0943 	  0.8726 	 2.662149e+22 	 1.366722e+20 	 1.531476e-04 	 9.173565e-06 	  5.3265 	  0.5626 	  1.0301 	  0.1296 
	 25.0640 	 6.542016e-01 	 200.9358 	  0.8665 	 2.359588e+22 	 1.191700e+20 	 1.656877e-04 	 9.331340e-06 	  5.4039 	  0.5336 	  1.0607 	  0.1186 
	 25.1930 	 6.460836e-01 	 200.8638 	  0.8696 	 2.331063e+22 	 1.178789e+20 	 1.666860e-04 	 9.369641e-06 	  5.4088 	  0.5319 	  1.0621 	  0.1177 
	 25.3230 	 6.379998e-01 	 200.7787 	  0.8732 	 2.302812e+22 	 1.166581e+20 	 1.675971e-04 	 9.413852e-06 	  5.4127 	  0.5307 	  1.0631 	  0.1170 
