	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  2.4800 	 3.475932e+00 	 160.3375 	  6.6021 	 1.571581e+23 	 6.518820e+21 	 2.854671e-06 	 2.513715e-06 	  2.9748 	  3.3283 	  0.7748 	  0.8565 
	  2.6490 	 3.405361e+00 	 161.1642 	  6.4604 	 1.531874e+23 	 6.185990e+21 	 3.445794e-06 	 2.092848e-06 	  2.8193 	  2.1471 	  0.7636 	  0.5670 
	  2.8170 	 3.336954e+00 	 161.9865 	  6.3205 	 1.493505e+23 	 5.870135e+21 	 4.281624e-06 	 1.725750e-06 	  2.6929 	  1.3319 	  0.7526 	  0.3564 
	  2.9340 	 3.290323e+00 	 162.5623 	  6.2238 	 1.467406e+23 	 5.658697e+21 	 5.052155e-06 	 1.496294e-06 	  2.6207 	  0.9312 	  0.7456 	  0.2672 
	  3.1020 	 3.224786e+00 	 163.3977 	  6.0860 	 1.430786e+23 	 5.366908e+21 	 6.508543e-06 	 1.222844e-06 	  2.5381 	  0.6458 	  0.7371 	  0.1996 
	  3.2700 	 3.160889e+00 	 164.2482 	  5.9495 	 1.395129e+23 	 5.088532e+21 	 8.494059e-06 	 1.173087e-06 	  2.4778 	  0.5336 	  0.7307 	  0.1704 
	  3.4390 	 3.098229e+00 	 165.1242 	  5.8138 	 1.360178e+23 	 4.821451e+21 	 1.117756e-05 	 1.447336e-06 	  2.4377 	  0.4994 	  0.7265 	  0.1616 
	  3.6070 	 3.037509e+00 	 166.0209 	  5.6804 	 1.326296e+23 	 4.568249e+21 	 1.468522e-05 	 1.772995e-06 	  2.4169 	  0.4696 	  0.7249 	  0.1533 
	  4.0700 	 2.877962e+00 	 168.6694 	  5.3227 	 1.236950e+23 	 3.929183e+21 	 2.931916e-05 	 3.788910e-06 	  2.4650 	  0.4589 	  0.7384 	  0.1482 
	  4.2390 	 2.822462e+00 	 169.7141 	  5.1959 	 1.205674e+23 	 3.715712e+21 	 3.601310e-05 	 5.008210e-06 	  2.5306 	  0.4773 	  0.7536 	  0.1521 
	  4.4070 	 2.768680e+00 	 170.7846 	  5.0715 	 1.175319e+23 	 3.513344e+21 	 4.271824e-05 	 6.201573e-06 	  2.6245 	  0.5033 	  0.7763 	  0.1561 
	  4.5280 	 2.730781e+00 	 171.5669 	  4.9826 	 1.153950e+23 	 3.373514e+21 	 4.737923e-05 	 7.005059e-06 	  2.7060 	  0.5426 	  0.7969 	  0.1590 
	  4.6950 	 2.679594e+00 	 172.6503 	  4.8604 	 1.125193e+23 	 3.188458e+21 	 5.340290e-05 	 8.019527e-06 	  2.8336 	  0.5911 	  0.8302 	  0.1635 
	  5.0310 	 2.580403e+00 	 174.7907 	  4.6142 	 1.070164e+23 	 2.842930e+21 	 6.369954e-05 	 9.645001e-06 	  3.1280 	  0.6717 	  0.9085 	  0.1727 
	  5.1990 	 2.532639e+00 	 175.8402 	  4.4902 	 1.044043e+23 	 2.682609e+21 	 6.792081e-05 	 1.011247e-05 	  3.2866 	  0.7020 	  0.9499 	  0.1755 
	  5.3280 	 2.496764e+00 	 176.6497 	  4.3945 	 1.024529e+23 	 2.564513e+21 	 7.072508e-05 	 1.026494e-05 	  3.4132 	  0.7203 	  0.9820 	  0.1762 
	  5.4950 	 2.451330e+00 	 177.7165 	  4.2698 	 9.998750e+22 	 2.417479e+21 	 7.377821e-05 	 1.019811e-05 	  3.5829 	  0.7369 	  1.0236 	  0.1752 
	  5.6630 	 2.406745e+00 	 178.8268 	  4.1433 	 9.756601e+22 	 2.275530e+21 	 7.622872e-05 	 9.866249e-06 	  3.7575 	  0.7446 	  1.0646 	  0.1722 
	  5.9990 	 2.320796e+00 	 181.1430 	  3.8875 	 9.289281e+22 	 2.008347e+21 	 7.966583e-05 	 8.787587e-06 	  4.0923 	  0.7366 	  1.1395 	  0.1629 
	  6.1210 	 2.290592e+00 	 181.9584 	  3.7940 	 9.127346e+22 	 1.917559e+21 	 8.062845e-05 	 8.425246e-06 	  4.1957 	  0.7290 	  1.1618 	  0.1605 
	  6.2890 	 2.249820e+00 	 183.0008 	  3.6652 	 8.913363e+22 	 1.798766e+21 	 8.186484e-05 	 8.070065e-06 	  4.3112 	  0.7172 	  1.1867 	  0.1616 
	  6.4560 	 2.210188e+00 	 183.8958 	  3.5374 	 8.712887e+22 	 1.688497e+21 	 8.309603e-05 	 7.915629e-06 	  4.3883 	  0.7053 	  1.2039 	  0.1639 
	  6.6230 	 2.171406e+00 	 184.6108 	  3.4101 	 8.526024e+22 	 1.586459e+21 	 8.443508e-05 	 7.933140e-06 	  4.4242 	  0.6914 	  1.2131 	  0.1663 
	  6.9110 	 2.106454e+00 	 185.5126 	  3.1917 	 8.230380e+22 	 1.426846e+21 	 8.713160e-05 	 8.088211e-06 	  4.4011 	  0.6549 	  1.2125 	  0.1675 
	  7.0790 	 2.069665e+00 	 185.9256 	  3.0647 	 8.069095e+22 	 1.340998e+21 	 8.899044e-05 	 8.088687e-06 	  4.3505 	  0.6233 	  1.2046 	  0.1646 
	  7.2460 	 2.033876e+00 	 186.3124 	  2.9386 	 7.913728e+22 	 1.259279e+21 	 9.108599e-05 	 7.923661e-06 	  4.2826 	  0.5835 	  1.1928 	  0.1585 
	  7.4130 	 1.998848e+00 	 186.7162 	  2.8122 	 7.761072e+22 	 1.179853e+21 	 9.338099e-05 	 7.586645e-06 	  4.2062 	  0.5382 	  1.1787 	  0.1499 
	  7.5810 	 1.964355e+00 	 187.1432 	  2.6817 	 7.609925e+22 	 1.101149e+21 	 9.579440e-05 	 7.082155e-06 	  4.1289 	  0.4904 	  1.1636 	  0.1397 
