	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  6.1410 	 2.349802e+00 	 153.7717 	  4.1991 	 1.105407e+23 	 3.161482e+21 	 4.695953e-06 	 9.176593e-07 	  3.0373 	  0.8986 	  0.7631 	  0.2382 
	  6.2880 	 2.306086e+00 	 154.5652 	  4.1095 	 1.079929e+23 	 2.981731e+21 	 5.358933e-06 	 1.042499e-06 	  2.9939 	  0.8732 	  0.7579 	  0.2346 
	  6.4350 	 2.263377e+00 	 155.3498 	  4.0117 	 1.055109e+23 	 2.808722e+21 	 6.078576e-06 	 1.180100e-06 	  2.9539 	  0.8500 	  0.7527 	  0.2323 
	  6.5820 	 2.221656e+00 	 156.1265 	  3.9064 	 1.030932e+23 	 2.642361e+21 	 6.854396e-06 	 1.330323e-06 	  2.9172 	  0.8287 	  0.7475 	  0.2309 
	  7.5340 	 1.973980e+00 	 161.0421 	  3.0943 	 8.889360e+22 	 1.719611e+21 	 1.309721e-05 	 2.548817e-06 	  2.7583 	  0.7239 	  0.7206 	  0.2288 
	  7.6810 	 1.939002e+00 	 161.7949 	  2.9568 	 8.691065e+22 	 1.600029e+21 	 1.421255e-05 	 2.758438e-06 	  2.7463 	  0.7239 	  0.7179 	  0.2283 
	  7.8280 	 1.904839e+00 	 162.5492 	  2.8181 	 8.497964e+22 	 1.486312e+21 	 1.535543e-05 	 2.967819e-06 	  2.7377 	  0.7236 	  0.7158 	  0.2275 
	  7.9750 	 1.871474e+00 	 163.3060 	  2.6790 	 8.309912e+22 	 1.378368e+21 	 1.652056e-05 	 3.174459e-06 	  2.7328 	  0.7231 	  0.7142 	  0.2265 
	  8.1220 	 1.838885e+00 	 164.0664 	  2.5403 	 8.126761e+22 	 1.276105e+21 	 1.770255e-05 	 3.375782e-06 	  2.7317 	  0.7221 	  0.7134 	  0.2253 
	  9.0780 	 1.644499e+00 	 169.1752 	  1.6991 	 7.045146e+22 	 7.432518e+20 	 2.544543e-05 	 4.379268e-06 	  2.8257 	  0.7029 	  0.7276 	  0.2101 
	  9.2240 	 1.617279e+00 	 169.9919 	  1.5879 	 6.895125e+22 	 6.810726e+20 	 2.658972e-05 	 4.461017e-06 	  2.8576 	  0.6975 	  0.7336 	  0.2066 
	  9.3710 	 1.590476e+00 	 170.8270 	  1.4826 	 6.747722e+22 	 6.233460e+20 	 2.772231e-05 	 4.518301e-06 	  2.8951 	  0.6911 	  0.7408 	  0.2028 
	  9.5170 	 1.564435e+00 	 171.6703 	  1.3854 	 6.604800e+22 	 5.707664e+20 	 2.882575e-05 	 4.548931e-06 	  2.9377 	  0.6836 	  0.7493 	  0.1986 
	  9.6640 	 1.538779e+00 	 172.5344 	  1.2958 	 6.464254e+22 	 5.225215e+20 	 2.991378e-05 	 4.553868e-06 	  2.9861 	  0.6748 	  0.7591 	  0.1941 
	 10.6280 	 1.383265e+00 	 178.6107 	  0.9463 	 5.617265e+22 	 3.140144e+20 	 3.666282e-05 	 4.177103e-06 	  3.4050 	  0.5892 	  0.8487 	  0.1593 
	 10.7740 	 1.361502e+00 	 179.5810 	  0.9263 	 5.499638e+22 	 2.964178e+20 	 3.767794e-05 	 4.094407e-06 	  3.4767 	  0.5728 	  0.8645 	  0.1535 
	 10.9210 	 1.340039e+00 	 180.5653 	  0.9130 	 5.383965e+22 	 2.816454e+20 	 3.871537e-05 	 4.011783e-06 	  3.5490 	  0.5558 	  0.8805 	  0.1476 
	 11.0670 	 1.319159e+00 	 181.5483 	  0.9057 	 5.271797e+22 	 2.696253e+20 	 3.976689e-05 	 3.930856e-06 	  3.6199 	  0.5386 	  0.8964 	  0.1418 
	 11.2140 	 1.298565e+00 	 182.5413 	  0.9036 	 5.161577e+22 	 2.599176e+20 	 4.085185e-05 	 3.849472e-06 	  3.6899 	  0.5209 	  0.9123 	  0.1360 
	 13.6440 	 1.012331e+00 	 197.5432 	  0.9703 	 3.714238e+22 	 2.058185e+20 	 5.981366e-05 	 2.723790e-06 	  4.5089 	  0.3396 	  1.1035 	  0.1014 
	 13.7900 	 9.979043e-01 	 198.2662 	  0.9543 	 3.647972e+22 	 1.986938e+20 	 6.069600e-05 	 2.745394e-06 	  4.5368 	  0.3351 	  1.1075 	  0.1017 
	 13.9360 	 9.837419e-01 	 198.9648 	  0.9374 	 3.583654e+22 	 1.913619e+20 	 6.150245e-05 	 2.760642e-06 	  4.5623 	  0.3291 	  1.1103 	  0.1013 
