	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  9.8450 	 1.781119e+00 	 209.8133 	  5.2855 	 6.153887e+22 	 1.596453e+21 	 1.553659e-04 	 5.845129e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.9900 	 1.757417e+00 	 209.4885 	  5.1954 	 6.081410e+22 	 1.553960e+21 	 1.542313e-04 	 5.748517e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.1360 	 1.733828e+00 	 209.1628 	  5.1043 	 6.009147e+22 	 1.511817e+21 	 1.534451e-04 	 5.672652e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.2820 	 1.710515e+00 	 208.8380 	  5.0129 	 5.937598e+22 	 1.470319e+21 	 1.529854e-04 	 5.615992e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.4270 	 1.687631e+00 	 208.5159 	  4.9219 	 5.867247e+22 	 1.429744e+21 	 1.528231e-04 	 5.576694e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.2050 	 1.569298e+00 	 206.7825 	  4.4306 	 5.501769e+22 	 1.222859e+21 	 1.558663e-04 	 5.581422e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.3500 	 1.548049e+00 	 206.4556 	  4.3390 	 5.435881e+22 	 1.186312e+21 	 1.569635e-04 	 5.609896e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.4960 	 1.526902e+00 	 206.1243 	  4.2468 	 5.370243e+22 	 1.150149e+21 	 1.581715e-04 	 5.643402e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.6420 	 1.506000e+00 	 205.7905 	  4.1548 	 5.305312e+22 	 1.114623e+21 	 1.594544e-04 	 5.680108e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.7870 	 1.485481e+00 	 205.4562 	  4.0636 	 5.241524e+22 	 1.079972e+21 	 1.607737e-04 	 5.718049e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.5720 	 1.378445e+00 	 203.5936 	  3.5700 	 4.908100e+22 	 9.023255e+20 	 1.673633e-04 	 5.872948e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.7170 	 1.359417e+00 	 203.2458 	  3.4749 	 4.848604e+22 	 8.706458e+20 	 1.682212e-04 	 5.877586e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.8610 	 1.340751e+00 	 202.9023 	  3.3774 	 4.790117e+22 	 8.392252e+20 	 1.688810e-04 	 5.870827e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
