	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 14.5340 	 9.238239e-01 	 253.1258 	 33.0915 	 3.367270e+22 	 2.567705e+21 	 1.737455e-04 	 2.854754e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.4810 	 8.423261e-01 	 236.2196 	 27.0107 	 3.134921e+22 	 2.124341e+21 	 1.388883e-04 	 2.936583e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.6150 	 8.312756e-01 	 234.0306 	 26.2202 	 3.102741e+22 	 2.066425e+21 	 1.339876e-04 	 2.897532e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.7480 	 8.204234e-01 	 231.9060 	 25.4522 	 3.070973e+22 	 2.010086e+21 	 1.291024e-04 	 2.845311e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.8820 	 8.096054e-01 	 229.8134 	 24.6951 	 3.039141e+22 	 1.954466e+21 	 1.241695e-04 	 2.781429e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.0160 	 7.989032e-01 	 227.7684 	 23.9543 	 3.007483e+22 	 1.899979e+21 	 1.192399e-04 	 2.708383e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 24.7280 	 3.157388e-01 	 169.9608 	  2.3151 	 1.347141e+22 	 2.092911e+20 	 8.518337e-06 	 2.145020e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 24.8600 	 3.111018e-01 	 169.8158 	  2.2565 	 1.328344e+22 	 2.029141e+20 	 8.436764e-06 	 1.954747e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.8010 	 2.798598e-01 	 169.0299 	  1.9473 	 1.200159e+22 	 1.657890e+20 	 8.145668e-06 	 1.318240e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.9330 	 2.757231e-01 	 168.9478 	  1.9169 	 1.182999e+22 	 1.616069e+20 	 8.128530e-06 	 1.278620e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.0660 	 2.716140e-01 	 168.8704 	  1.8890 	 1.165914e+22 	 1.576127e+20 	 8.112213e-06 	 1.239633e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.1980 	 2.675936e-01 	 168.7984 	  1.8638 	 1.149163e+22 	 1.538546e+20 	 8.095013e-06 	 1.201719e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.3300 	 2.636301e-01 	 168.7306 	  1.8410 	 1.132616e+22 	 1.502904e+20 	 8.074757e-06 	 1.164453e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.2770 	 2.367998e-01 	 168.3196 	  1.7294 	 1.019929e+22 	 1.293610e+20 	 7.925653e-06 	 9.330809e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.4090 	 2.332748e-01 	 168.2662 	  1.7189 	 1.005068e+22 	 1.269456e+20 	 7.933655e-06 	 9.091042e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.5400 	 2.298264e-01 	 168.2124 	  1.7093 	 9.905247e+21 	 1.246350e+20 	 7.955705e-06 	 8.878754e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.6720 	 2.264011e-01 	 168.1570 	  1.7001 	 9.760786e+21 	 1.223822e+20 	 7.994051e-06 	 8.691453e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.8040 	 2.230249e-01 	 168.0998 	  1.6913 	 9.618416e+21 	 1.201937e+20 	 8.050053e-06 	 8.530972e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 28.7470 	 2.002697e-01 	 167.6106 	  1.6273 	 8.661609e+21 	 1.055967e+20 	 8.821934e-06 	 8.281991e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 28.8790 	 1.972680e-01 	 167.5345 	  1.6178 	 8.535644e+21 	 1.036634e+20 	 8.942494e-06 	 8.640983e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.0100 	 1.943318e-01 	 167.4591 	  1.6084 	 8.412398e+21 	 1.017748e+20 	 9.053277e-06 	 8.923579e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.1420 	 1.914159e-01 	 167.3839 	  1.5990 	 8.289930e+21 	 9.990353e+19 	 9.151033e-06 	 9.101233e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.2740 	 1.885422e-01 	 167.3103 	  1.5897 	 8.169129e+21 	 9.806577e+19 	 9.230156e-06 	 9.135410e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 30.2200 	 1.691377e-01 	 166.8726 	  1.5295 	 7.348040e+21 	 8.598971e+19 	 9.113218e-06 	 7.558541e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 30.3520 	 1.665917e-01 	 166.8226 	  1.5224 	 7.239602e+21 	 8.446305e+19 	 9.002318e-06 	 7.485906e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 30.4830 	 1.641032e-01 	 166.7741 	  1.5157 	 7.133517e+21 	 8.298612e+19 	 8.872602e-06 	 7.405767e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 30.6140 	 1.616526e-01 	 166.7262 	  1.5094 	 7.028976e+21 	 8.154709e+19 	 8.727112e-06 	 7.318937e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 30.7450 	 1.592396e-01 	 166.6784 	  1.5035 	 6.925997e+21 	 8.014585e+19 	 8.570283e-06 	 7.227312e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 31.6840 	 1.430107e-01 	 166.2989 	  1.4736 	 6.234191e+21 	 7.116253e+19 	 7.424238e-06 	 6.581003e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 31.8140 	 1.409025e-01 	 166.2392 	  1.4707 	 6.144511e+21 	 7.004520e+19 	 7.295446e-06 	 6.511092e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 31.9450 	 1.388094e-01 	 166.1774 	  1.4680 	 6.055504e+21 	 6.894327e+19 	 7.178536e-06 	 6.448984e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 32.0760 	 1.367468e-01 	 166.1139 	  1.4655 	 5.967819e+21 	 6.786300e+19 	 7.074553e-06 	 6.395453e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 32.2070 	 1.347136e-01 	 166.0488 	  1.4629 	 5.881408e+21 	 6.680199e+19 	 6.982959e-06 	 6.350313e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.1640 	 1.206793e-01 	 165.5439 	  1.4414 	 5.284599e+21 	 5.944569e+19 	 6.624821e-06 	 6.237935e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.2940 	 1.188798e-01 	 165.4822 	  1.4381 	 5.207728e+21 	 5.849003e+19 	 6.610280e-06 	 6.246864e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.4250 	 1.170922e-01 	 165.4256 	  1.4347 	 5.131181e+21 	 5.753758e+19 	 6.602533e-06 	 6.260737e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.5560 	 1.153305e-01 	 165.3757 	  1.4312 	 5.055522e+21 	 5.659585e+19 	 6.601753e-06 	 6.279465e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.6870 	 1.135947e-01 	 165.3340 	  1.4278 	 4.980719e+21 	 5.566492e+19 	 6.608100e-06 	 6.303102e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 34.6270 	 1.018944e-01 	 165.3810 	  1.4056 	 4.466460e+21 	 4.931031e+19 	 6.877641e-06 	 6.624547e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 34.7570 	 1.003777e-01 	 165.4474 	  1.4031 	 4.398196e+21 	 4.847719e+19 	 6.948324e-06 	 6.691288e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 34.8880 	 9.887334e-02 	 165.5317 	  1.4009 	 4.330064e+21 	 4.764903e+19 	 7.028087e-06 	 6.764084e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 35.0180 	 9.740379e-02 	 165.6332 	  1.3989 	 4.263091e+21 	 4.683851e+19 	 7.115174e-06 	 6.841463e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 35.1480 	 9.595718e-02 	 165.7533 	  1.3973 	 4.196738e+21 	 4.603931e+19 	 7.209393e-06 	 6.923485e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 36.0970 	 8.606342e-02 	 167.2474 	  1.3945 	 3.730551e+21 	 4.054670e+19 	 8.016409e-06 	 7.609685e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 36.2270 	 8.479712e-02 	 167.5340 	  1.3953 	 3.669368e+21 	 3.983884e+19 	 8.127264e-06 	 7.707412e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
