	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  0.5770 	 3.336813e+00 	 198.8003 	  5.8413 	 1.218014e+23 	 3.794984e+21 	 1.213332e-04 	 2.295448e-06 	  3.4884 	  0.7054 	 -1000.0000 	 -1000.0000 
	  0.7090 	 3.293273e+00 	 198.0362 	  5.6512 	 1.206588e+23 	 3.658160e+21 	 1.219089e-04 	 2.466125e-06 	  3.5045 	  0.6956 	 -1000.0000 	 -1000.0000 
	  0.8400 	 3.250515e+00 	 197.3002 	  5.4676 	 1.195211e+23 	 3.526722e+21 	 1.222039e-04 	 2.617035e-06 	  3.5171 	  0.6845 	 -1000.0000 	 -1000.0000 
	  0.9720 	 3.207886e+00 	 196.5807 	  5.2878 	 1.183712e+23 	 3.398583e+21 	 1.222305e-04 	 2.752144e-06 	  3.5265 	  0.6744 	 -1000.0000 	 -1000.0000 
	  1.1040 	 3.165711e+00 	 195.8832 	  5.1131 	 1.172182e+23 	 3.274685e+21 	 1.219965e-04 	 2.871778e-06 	  3.5326 	  0.6658 	 -1000.0000 	 -1000.0000 
	  2.8500 	 2.649479e+00 	 188.6150 	  3.2452 	 1.018235e+23 	 1.996437e+21 	 1.002940e-04 	 3.197960e-06 	  3.3531 	  0.4938 	 -1000.0000 	 -1000.0000 
	  2.9810 	 2.613787e+00 	 188.2078 	  3.1358 	 1.006691e+23 	 1.924701e+21 	 9.760313e-05 	 3.154732e-06 	  3.3242 	  0.4838 	 -1000.0000 	 -1000.0000 
	  3.1120 	 2.578508e+00 	 187.8186 	  3.0305 	 9.951640e+22 	 1.855937e+21 	 9.480373e-05 	 3.105359e-06 	  3.2939 	  0.4750 	  0.9724 	  0.1722 
	  3.2440 	 2.543375e+00 	 187.4445 	  2.9283 	 9.835690e+22 	 1.789577e+21 	 9.188247e-05 	 3.049664e-06 	  3.2619 	  0.4675 	  0.9651 	  0.1682 
	  3.3750 	 2.508918e+00 	 187.0909 	  2.8307 	 9.720851e+22 	 1.726546e+21 	 8.889387e-05 	 2.988682e-06 	  3.2290 	  0.4613 	  0.9578 	  0.1647 
	  5.1330 	 2.084937e+00 	 183.9306 	  1.8581 	 8.217528e+22 	 1.114106e+21 	 4.595968e-05 	 1.772754e-06 	  2.7341 	  0.4418 	  0.8793 	  0.1408 
	  5.2640 	 2.056124e+00 	 183.8045 	  1.8083 	 8.109478e+22 	 1.082958e+21 	 4.296378e-05 	 1.670568e-06 	  2.6982 	  0.4303 	  0.8783 	  0.1398 
