	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 37.6470 	 2.173926e-01 	 198.6166 	  2.4772 	 7.945760e+21 	 1.022341e+20 	 1.709544e-04 	 2.672406e-05 	  4.2320 	  1.2190 	  1.0625 	  0.3030 
	 37.7820 	 2.147103e-01 	 198.5417 	  2.3612 	 7.848791e+21 	 9.801562e+19 	 1.707129e-04 	 2.605211e-05 	  4.1999 	  1.2084 	  1.0546 	  0.2983 
	 37.9180 	 2.120317e-01 	 198.4760 	  2.2514 	 7.751792e+21 	 9.399426e+19 	 1.698628e-04 	 2.528016e-05 	  4.1733 	  1.1979 	  1.0484 	  0.2938 
	 38.0530 	 2.093962e-01 	 198.4198 	  2.1493 	 7.656210e+21 	 9.022204e+19 	 1.684895e-04 	 2.444159e-05 	  4.1521 	  1.1875 	  1.0439 	  0.2896 
	 38.1880 	 2.067843e-01 	 198.3719 	  2.0539 	 7.561352e+21 	 8.666147e+19 	 1.666603e-04 	 2.355183e-05 	  4.1358 	  1.1771 	  1.0411 	  0.2857 
	 39.8900 	 1.759569e-01 	 198.1846 	  1.3286 	 6.436199e+21 	 5.695948e+19 	 1.272070e-04 	 1.334876e-05 	  4.2084 	  1.0422 	  1.1092 	  0.3058 
	 40.0250 	 1.736846e-01 	 198.1796 	  1.3017 	 6.353262e+21 	 5.557291e+19 	 1.239935e-04 	 1.281704e-05 	  4.2265 	  1.0326 	  1.1207 	  0.3110 
	 40.1600 	 1.714385e-01 	 198.1726 	  1.2782 	 6.271355e+21 	 5.429423e+19 	 1.208819e-04 	 1.233173e-05 	  4.2449 	  1.0235 	  1.1328 	  0.3165 
	 40.2950 	 1.692190e-01 	 198.1629 	  1.2579 	 6.190499e+21 	 5.311633e+19 	 1.178876e-04 	 1.189138e-05 	  4.2634 	  1.0148 	  1.1453 	  0.3224 
	 40.4300 	 1.670261e-01 	 198.1498 	  1.2406 	 6.110714e+21 	 5.203211e+19 	 1.150249e-04 	 1.149433e-05 	  4.2817 	  1.0066 	  1.1583 	  0.3285 
