	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  0.3120 	 3.810126e+00 	 157.3885 	  7.5646 	 1.752274e+23 	 8.568147e+21 	 1.176584e-05 	 6.802701e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.4670 	 3.738018e+00 	 157.7759 	  7.4272 	 1.714745e+23 	 8.207610e+21 	 1.352106e-05 	 6.795156e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.6220 	 3.667515e+00 	 158.2178 	  7.2904 	 1.677735e+23 	 7.858260e+21 	 1.548726e-05 	 6.707263e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.7760 	 3.599026e+00 	 158.7078 	  7.1552 	 1.641489e+23 	 7.522089e+21 	 1.766155e-05 	 6.534764e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.9310 	 3.531632e+00 	 159.2493 	  7.0198 	 1.605547e+23 	 7.194573e+21 	 2.008154e-05 	 6.272529e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.3020 	 2.998108e+00 	 165.6867 	  5.8648 	 1.312735e+23 	 4.746303e+21 	 5.102677e-05 	 3.777047e-06 	  2.4738 	  0.4175 	  0.6063 	  0.1030 
	  2.4570 	 2.944336e+00 	 166.5479 	  5.7402 	 1.282647e+23 	 4.517431e+21 	 5.524964e-05 	 3.895210e-06 	  2.5047 	  0.4061 	  0.6168 	  0.1008 
	  2.6120 	 2.891786e+00 	 167.4255 	  5.6170 	 1.253209e+23 	 4.297724e+21 	 5.949377e-05 	 4.003519e-06 	  2.5440 	  0.3962 	  0.6282 	  0.0988 
	  2.7660 	 2.840756e+00 	 168.3108 	  5.4962 	 1.224613e+23 	 4.088355e+21 	 6.368916e-05 	 4.101692e-06 	  2.5911 	  0.3877 	  0.6405 	  0.0969 
	  2.9210 	 2.790553e+00 	 169.2122 	  5.3762 	 1.196499e+23 	 3.886448e+21 	 6.784840e-05 	 4.191614e-06 	  2.6461 	  0.3802 	  0.6537 	  0.0952 
