	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 15.6530 	 7.322659e-01 	 197.4455 	  3.7068 	 2.694060e+22 	 5.516203e+20 	 2.121416e-04 	 2.468716e-05 	  3.5150 	  0.6562 	 -1000.0000 	 -1000.0000 
	 15.7690 	 7.239363e-01 	 197.1424 	  3.5838 	 2.667948e+22 	 5.313567e+20 	 2.127150e-04 	 2.500410e-05 	  3.4761 	  0.6676 	 -1000.0000 	 -1000.0000 
	 15.8850 	 7.156852e-01 	 196.8264 	  3.4648 	 2.642121e+22 	 5.118180e+20 	 2.133211e-04 	 2.530159e-05 	  3.4387 	  0.6776 	 -1000.0000 	 -1000.0000 
	 16.0010 	 7.075121e-01 	 196.4981 	  3.3499 	 2.616573e+22 	 4.929895e+20 	 2.139586e-04 	 2.558011e-05 	  3.4027 	  0.6863 	 -1000.0000 	 -1000.0000 
	 16.1170 	 6.994165e-01 	 196.1583 	  3.2390 	 2.591298e+22 	 4.748567e+20 	 2.146262e-04 	 2.584013e-05 	  3.3682 	  0.6937 	 -1000.0000 	 -1000.0000 
	 19.8690 	 4.765050e-01 	 183.1876 	  1.3398 	 1.885011e+22 	 1.729730e+20 	 2.486266e-04 	 2.695337e-05 	  2.8585 	  0.5543 	 -1000.0000 	 -1000.0000 
	 19.9840 	 4.707782e-01 	 182.8593 	  1.3198 	 1.865669e+22 	 1.696690e+20 	 2.499821e-04 	 2.685097e-05 	  2.8589 	  0.5481 	 -1000.0000 	 -1000.0000 
	 20.0990 	 4.651119e-01 	 182.5429 	  1.3013 	 1.846399e+22 	 1.665539e+20 	 2.513515e-04 	 2.674633e-05 	  2.8601 	  0.5423 	 -1000.0000 	 -1000.0000 
	 20.2140 	 4.595057e-01 	 182.2390 	  1.2841 	 1.827196e+22 	 1.636135e+20 	 2.527340e-04 	 2.664003e-05 	  2.8623 	  0.5370 	 -1000.0000 	 -1000.0000 
	 20.3290 	 4.539591e-01 	 181.9483 	  1.2683 	 1.808052e+22 	 1.608335e+20 	 2.541284e-04 	 2.653266e-05 	  2.8653 	  0.5321 	 -1000.0000 	 -1000.0000 
	 21.9740 	 3.808896e-01 	 179.5528 	  1.1514 	 1.538253e+22 	 1.309243e+20 	 2.743319e-04 	 3.607089e-05 	  3.0144 	  0.6140 	 -1000.0000 	 -1000.0000 
	 22.0890 	 3.762059e-01 	 179.5049 	  1.1501 	 1.519763e+22 	 1.292473e+20 	 2.756494e-04 	 3.715412e-05 	  3.0337 	  0.6304 	 -1000.0000 	 -1000.0000 
	 22.2030 	 3.716165e-01 	 179.4684 	  1.1498 	 1.501533e+22 	 1.276437e+20 	 2.769211e-04 	 3.818856e-05 	  3.0542 	  0.6476 	 -1000.0000 	 -1000.0000 
	 22.3180 	 3.670407e-01 	 179.4414 	  1.1506 	 1.483258e+22 	 1.260888e+20 	 2.781604e-04 	 3.918161e-05 	  3.0763 	  0.6659 	 -1000.0000 	 -1000.0000 
	 22.4320 	 3.625579e-01 	 179.4235 	  1.1525 	 1.465267e+22 	 1.246130e+20 	 2.793346e-04 	 4.010672e-05 	  3.0995 	  0.6846 	 -1000.0000 	 -1000.0000 
	 24.0870 	 3.033118e-01 	 179.5051 	  1.3267 	 1.224983e+22 	 1.120436e+20 	 2.858022e-04 	 4.552792e-05 	  3.4977 	  0.9643 	 -1000.0000 	 -1000.0000 
	 24.2010 	 2.996140e-01 	 179.4927 	  1.3467 	 1.210156e+22 	 1.117073e+20 	 2.852884e-04 	 4.539378e-05 	  3.5198 	  0.9784 	 -1000.0000 	 -1000.0000 
	 24.3150 	 2.959619e-01 	 179.4731 	  1.3670 	 1.195557e+22 	 1.113998e+20 	 2.846335e-04 	 4.521023e-05 	  3.5399 	  0.9912 	 -1000.0000 	 -1000.0000 
	 24.4290 	 2.923545e-01 	 179.4453 	  1.3874 	 1.181187e+22 	 1.111123e+20 	 2.838437e-04 	 4.497887e-05 	  3.5579 	  1.0028 	 -1000.0000 	 -1000.0000 
	 24.5430 	 2.887912e-01 	 179.4086 	  1.4077 	 1.167044e+22 	 1.108358e+20 	 2.829277e-04 	 4.469791e-05 	  3.5738 	  1.0131 	 -1000.0000 	 -1000.0000 
	 26.1870 	 2.418464e-01 	 177.4727 	  1.5976 	 9.876200e+21 	 1.032776e+20 	 2.640561e-04 	 3.816418e-05 	  3.5991 	  1.0140 	 -1000.0000 	 -1000.0000 
	 26.3010 	 2.388741e-01 	 177.2524 	  1.6013 	 9.766699e+21 	 1.023623e+20 	 2.629249e-04 	 3.778552e-05 	  3.5903 	  1.0033 	 -1000.0000 	 -1000.0000 
	 26.4150 	 2.359362e-01 	 177.0288 	  1.6039 	 9.658620e+21 	 1.014075e+20 	 2.618834e-04 	 3.744402e-05 	  3.5806 	  0.9913 	 -1000.0000 	 -1000.0000 
