	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  1.7280 	 4.292530e+00 	 163.7310 	  3.4260 	 1.900188e+23 	 4.981588e+21 	 1.712508e-06 	 1.535282e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.9270 	 4.191173e+00 	 163.7906 	  3.7335 	 1.854754e+23 	 4.959245e+21 	 1.683019e-06 	 1.566932e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.1260 	 4.092269e+00 	 163.8420 	  3.9673 	 1.810502e+23 	 4.900382e+21 	 1.663377e-06 	 1.587981e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.3240 	 3.996241e+00 	 163.8850 	  4.1318 	 1.767617e+23 	 4.808713e+21 	 1.653377e-06 	 1.598662e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.1030 	 3.640408e+00 	 163.9767 	  4.2195 	 1.609433e+23 	 4.187607e+21 	 1.669581e-06 	 1.548428e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.3020 	 3.554858e+00 	 163.9806 	  4.1241 	 1.571581e+23 	 3.977695e+21 	 1.672441e-06 	 1.517747e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.5000 	 3.471789e+00 	 163.9766 	  3.9918 	 1.534896e+23 	 3.754342e+21 	 1.669677e-06 	 1.483774e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6980 	 3.390713e+00 	 163.9650 	  3.8275 	 1.499156e+23 	 3.519659e+21 	 1.660887e-06 	 1.447853e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.8970 	 3.311178e+00 	 163.9455 	  3.6352 	 1.464162e+23 	 3.275528e+21 	 1.646651e-06 	 1.410570e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.6580 	 3.024074e+00 	 163.8007 	  2.7425 	 1.338379e+23 	 2.322295e+21 	 1.564671e-06 	 1.259405e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
