	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  6.4720 	 2.552092e+00 	 129.9833 	  2.7415 	 1.415210e+23 	 3.255084e+21 	 1.496491e-08 	 8.458265e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.6130 	 2.499162e+00 	 129.5989 	  2.5439 	 1.389564e+23 	 3.006918e+21 	 1.510483e-08 	 8.372841e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.7540 	 2.447298e+00 	 129.2975 	  2.3608 	 1.363843e+23 	 2.776402e+21 	 1.520276e-08 	 8.277597e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.8950 	 2.396486e+00 	 129.0741 	  2.1916 	 1.338075e+23 	 2.562849e+21 	 1.526043e-08 	 8.173043e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.0360 	 2.346709e+00 	 128.9239 	  2.0359 	 1.312292e+23 	 2.365570e+21 	 1.527955e-08 	 8.059688e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.7250 	 1.825268e+00 	 131.0462 	  1.0101 	 1.012891e+23 	 1.018405e+21 	 1.313400e-08 	 6.202004e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.8660 	 1.787511e+00 	 131.4032 	  0.9776 	 9.895808e+22 	 9.699595e+20 	 1.280857e-08 	 6.020583e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.0060 	 1.750829e+00 	 131.7627 	  0.9508 	 9.668292e+22 	 9.284484e+20 	 1.247105e-08 	 5.838779e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.1470 	 1.714684e+00 	 132.1248 	  0.9289 	 9.443406e+22 	 8.925951e+20 	 1.211833e-08 	 5.654498e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.2880 	 1.679324e+00 	 132.4821 	  0.9114 	 9.223084e+22 	 8.620311e+20 	 1.175448e-08 	 5.469545e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.9810 	 1.310407e+00 	 134.7923 	  0.8560 	 7.029825e+22 	 6.706299e+20 	 7.132844e-09 	 3.378309e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.1210 	 1.284035e+00 	 134.7739 	  0.8538 	 6.887412e+22 	 6.565955e+20 	 6.775430e-09 	 3.229336e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.2610 	 1.258226e+00 	 134.7367 	  0.8516 	 6.749729e+22 	 6.424882e+20 	 6.427565e-09 	 3.085632e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.4010 	 1.232964e+00 	 134.6850 	  0.8495 	 6.616401e+22 	 6.283608e+20 	 6.090379e-09 	 2.947507e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.5410 	 1.208236e+00 	 134.6234 	  0.8474 	 6.487052e+22 	 6.142661e+20 	 5.765005e-09 	 2.815272e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.2240 	 9.474668e-01 	 134.5570 	  0.8435 	 5.115193e+22 	 4.654178e+20 	 3.132948e-09 	 1.774417e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
