	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  7.7110 	 1.580793e+00 	 171.4938 	  2.1245 	 6.677253e+22 	 1.158780e+21 	 1.590144e-05 	 5.990011e-07 	  2.1431 	  0.4305 	  0.8786 	  0.1264 
	  7.8660 	 1.553232e+00 	 171.4057 	  2.1117 	 6.563355e+22 	 1.134592e+21 	 1.584112e-05 	 6.066548e-07 	  2.1228 	  0.4248 	  0.8760 	  0.1259 
	  8.0210 	 1.526131e+00 	 171.3272 	  2.0985 	 6.451189e+22 	 1.110839e+21 	 1.576916e-05 	 6.132516e-07 	  2.1041 	  0.4197 	  0.8735 	  0.1254 
	  8.1760 	 1.499486e+00 	 171.2577 	  2.0851 	 6.340743e+22 	 1.087518e+21 	 1.568608e-05 	 6.188333e-07 	  2.0870 	  0.4151 	  0.8713 	  0.1249 
	  8.3300 	 1.473457e+00 	 171.1970 	  2.0715 	 6.232696e+22 	 1.064772e+21 	 1.559303e-05 	 6.234148e-07 	  2.0715 	  0.4111 	  0.8693 	  0.1245 
	 10.9040 	 1.098623e+00 	 170.8678 	  1.8312 	 4.662697e+22 	 7.446446e+20 	 1.290111e-05 	 5.924595e-07 	  1.9881 	  0.4042 	  0.8570 	  0.1263 
	 11.0590 	 1.079353e+00 	 170.8564 	  1.8175 	 4.581579e+22 	 7.288260e+20 	 1.269372e-05 	 5.860871e-07 	  1.9913 	  0.4070 	  0.8571 	  0.1269 
	 11.2130 	 1.060542e+00 	 170.8423 	  1.8041 	 4.502405e+22 	 7.134807e+20 	 1.248501e-05 	 5.794571e-07 	  1.9951 	  0.4100 	  0.8572 	  0.1275 
	 11.3680 	 1.041940e+00 	 170.8247 	  1.7910 	 4.424134e+22 	 6.984065e+20 	 1.227264e-05 	 5.725145e-07 	  1.9997 	  0.4133 	  0.8574 	  0.1282 
	 11.5220 	 1.023781e+00 	 170.8034 	  1.7783 	 4.347760e+22 	 6.837951e+20 	 1.205970e-05 	 5.653794e-07 	  2.0049 	  0.4169 	  0.8575 	  0.1289 
