	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  7.7140 	 1.430580e+00 	 173.1457 	  1.7719 	 6.015564e+22 	 6.844726e+20 	 7.118968e-05 	 5.515752e-06 	  2.8001 	  0.5288 	  0.7282 	  0.1505 
	  7.8570 	 1.407737e+00 	 174.4303 	  1.7085 	 5.877474e+22 	 6.454835e+20 	 7.411237e-05 	 5.747178e-06 	  2.8403 	  0.5293 	  0.7331 	  0.1488 
	  8.0000 	 1.385356e+00 	 175.6550 	  1.6488 	 5.744203e+22 	 6.088424e+20 	 7.700309e-05 	 5.948185e-06 	  2.8836 	  0.5299 	  0.7395 	  0.1474 
	  8.1440 	 1.363275e+00 	 176.8293 	  1.5923 	 5.614736e+22 	 5.742368e+20 	 7.988053e-05 	 6.119563e-06 	  2.9303 	  0.5295 	  0.7475 	  0.1459 
	  8.2870 	 1.341793e+00 	 177.9385 	  1.5398 	 5.490737e+22 	 5.420668e+20 	 8.268983e-05 	 6.259970e-06 	  2.9798 	  0.5278 	  0.7568 	  0.1444 
	 10.2700 	 1.084572e+00 	 188.3358 	  1.1043 	 4.168006e+22 	 2.778902e+20 	 1.064770e-04 	 4.976425e-06 	  3.8831 	  0.3521 	  0.9687 	  0.0977 
	 10.4130 	 1.068594e+00 	 188.7886 	  1.0892 	 4.096003e+22 	 2.688172e+20 	 1.065078e-04 	 4.733558e-06 	  3.9550 	  0.3414 	  0.9860 	  0.0951 
	 10.5550 	 1.053021e+00 	 189.2070 	  1.0757 	 4.026920e+22 	 2.607178e+20 	 1.063728e-04 	 4.527202e-06 	  4.0260 	  0.3329 	  1.0031 	  0.0938 
	 10.6980 	 1.037626e+00 	 189.5984 	  1.0635 	 3.959652e+22 	 2.533985e+20 	 1.061275e-04 	 4.366591e-06 	  4.0970 	  0.3267 	  1.0199 	  0.0947 
	 10.8400 	 1.022614e+00 	 189.9591 	  1.0526 	 3.895009e+22 	 2.468828e+20 	 1.058310e-04 	 4.259730e-06 	  4.1668 	  0.3230 	  1.0362 	  0.0961 
	 12.8100 	 8.378998e-01 	 192.9158 	  0.9693 	 3.150423e+22 	 1.925570e+20 	 1.058702e-04 	 5.122057e-06 	  4.9240 	  0.3990 	  1.1964 	  0.1284 
	 12.9530 	 8.259216e-01 	 193.0389 	  0.9648 	 3.103502e+22 	 1.890798e+20 	 1.061362e-04 	 5.191496e-06 	  4.9530 	  0.4054 	  1.2022 	  0.1294 
	 13.0950 	 8.141997e-01 	 193.1554 	  0.9605 	 3.057632e+22 	 1.856265e+20 	 1.063784e-04 	 5.247849e-06 	  4.9773 	  0.4106 	  1.2072 	  0.1300 
	 13.2380 	 8.025672e-01 	 193.2682 	  0.9563 	 3.012151e+22 	 1.821578e+20 	 1.065939e-04 	 5.292435e-06 	  4.9973 	  0.4146 	  1.2115 	  0.1300 
	 13.3800 	 7.911849e-01 	 193.3768 	  0.9524 	 2.967677e+22 	 1.787316e+20 	 1.067683e-04 	 5.323905e-06 	  5.0129 	  0.4172 	  1.2149 	  0.1296 
	 15.3530 	 6.494439e-01 	 195.1390 	  0.9257 	 2.412293e+22 	 1.379008e+20 	 1.053507e-04 	 5.162949e-06 	  4.9495 	  0.3882 	  1.2157 	  0.0999 
	 15.4960 	 6.402862e-01 	 195.3190 	  0.9261 	 2.376044e+22 	 1.356356e+20 	 1.050490e-04 	 5.161704e-06 	  4.9370 	  0.3871 	  1.2146 	  0.0998 
	 15.6380 	 6.313316e-01 	 195.5065 	  0.9268 	 2.340539e+22 	 1.334658e+20 	 1.047115e-04 	 5.162091e-06 	  4.9251 	  0.3864 	  1.2137 	  0.0997 
	 15.7800 	 6.225133e-01 	 195.7030 	  0.9276 	 2.305515e+22 	 1.313690e+20 	 1.043287e-04 	 5.161339e-06 	  4.9139 	  0.3859 	  1.2129 	  0.0997 
	 15.9220 	 6.138295e-01 	 195.9085 	  0.9287 	 2.270968e+22 	 1.293387e+20 	 1.039007e-04 	 5.158324e-06 	  4.9036 	  0.3854 	  1.2124 	  0.0997 
	 17.8800 	 5.067440e-01 	 199.6905 	  0.9484 	 1.839956e+22 	 1.048743e+20 	 9.647212e-05 	 4.807389e-06 	  4.8179 	  0.3743 	  1.2196 	  0.0983 
	 18.0210 	 4.998704e-01 	 200.0220 	  0.9495 	 1.812036e+22 	 1.032093e+20 	 9.605230e-05 	 4.769869e-06 	  4.8131 	  0.3729 	  1.2203 	  0.0981 
	 18.1620 	 4.931004e-01 	 200.3571 	  0.9505 	 1.784537e+22 	 1.015569e+20 	 9.567434e-05 	 4.735015e-06 	  4.8081 	  0.3715 	  1.2209 	  0.0978 
	 18.3040 	 4.863853e-01 	 200.6971 	  0.9516 	 1.757271e+22 	 9.990733e+19 	 9.534170e-05 	 4.704715e-06 	  4.8027 	  0.3702 	  1.2213 	  0.0976 
	 18.4450 	 4.798182e-01 	 201.0362 	  0.9525 	 1.730625e+22 	 9.828584e+19 	 9.506138e-05 	 4.680543e-06 	  4.7969 	  0.3691 	  1.2215 	  0.0974 
	 20.4130 	 3.977298e-01 	 205.3043 	  0.9638 	 1.404429e+22 	 7.837088e+19 	 9.451286e-05 	 4.775458e-06 	  4.6458 	  0.3642 	  1.2096 	  0.0975 
	 20.5540 	 3.924708e-01 	 205.5325 	  0.9646 	 1.384344e+22 	 7.718700e+19 	 9.453403e-05 	 4.772808e-06 	  4.6289 	  0.3627 	  1.2083 	  0.0973 
	 20.6950 	 3.872869e-01 	 205.7442 	  0.9654 	 1.364679e+22 	 7.603561e+19 	 9.454314e-05 	 4.763252e-06 	  4.6112 	  0.3608 	  1.2070 	  0.0970 
	 20.8360 	 3.821765e-01 	 205.9384 	  0.9662 	 1.345427e+22 	 7.491610e+19 	 9.453798e-05 	 4.746848e-06 	  4.5928 	  0.3586 	  1.2057 	  0.0970 
	 20.9770 	 3.771381e-01 	 206.1138 	  0.9670 	 1.326584e+22 	 7.382785e+19 	 9.451678e-05 	 4.723981e-06 	  4.5741 	  0.3561 	  1.2046 	  0.0968 
