	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  0.5270 	 2.950345e+00 	 142.3002 	  4.7530 	 1.504334e+23 	 5.003362e+21 	 6.595871e-09 	 2.794580e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.6810 	 2.887164e+00 	 141.7515 	  4.3529 	 1.477388e+23 	 4.561726e+21 	 7.972690e-09 	 2.991882e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.8350 	 2.825286e+00 	 141.2472 	  3.9828 	 1.450550e+23 	 4.153800e+21 	 9.370320e-09 	 3.202503e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.7630 	 2.478877e+00 	 139.0862 	  2.3192 	 1.291824e+23 	 2.328460e+21 	 1.716609e-08 	 4.932882e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.9160 	 2.425938e+00 	 138.8643 	  2.1267 	 1.266270e+23 	 2.118453e+21 	 1.834563e-08 	 5.274249e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.0700 	 2.373792e+00 	 138.6765 	  1.9531 	 1.240759e+23 	 1.929268e+21 	 1.951238e-08 	 5.610995e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.2230 	 2.323099e+00 	 138.5240 	  1.7994 	 1.215635e+23 	 1.761955e+21 	 2.065623e-08 	 5.933583e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.3760 	 2.273494e+00 	 138.4046 	  1.6633 	 1.190745e+23 	 1.613816e+21 	 2.179002e-08 	 6.241449e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.2960 	 1.997093e+00 	 138.3213 	  1.1463 	 1.046711e+23 	 1.048543e+21 	 2.872843e-08 	 7.799710e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.4490 	 1.954580e+00 	 138.4030 	  1.0992 	 1.023813e+23 	 9.955642e+20 	 2.997253e-08 	 8.027415e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6020 	 1.913001e+00 	 138.5090 	  1.0601 	 1.001249e+23 	 9.505498e+20 	 3.126922e-08 	 8.253028e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.7550 	 1.872335e+00 	 138.6384 	  1.0275 	 9.790334e+22 	 9.121004e+20 	 3.262985e-08 	 8.479717e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.9080 	 1.832562e+00 	 138.7900 	  1.0005 	 9.571775e+22 	 8.788172e+20 	 3.405949e-08 	 8.710859e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.8260 	 1.611624e+00 	 140.0571 	  0.8959 	 8.343732e+22 	 7.224564e+20 	 4.379678e-08 	 1.018355e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.9790 	 1.577583e+00 	 140.2843 	  0.8837 	 8.154542e+22 	 6.995726e+20 	 4.537914e-08 	 1.041356e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.1320 	 1.544292e+00 	 140.4994 	  0.8725 	 7.970288e+22 	 6.775977e+20 	 4.684713e-08 	 1.062452e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.2850 	 1.511733e+00 	 140.6959 	  0.8623 	 7.791161e+22 	 6.565783e+20 	 4.816084e-08 	 1.080984e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
