	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 32.9360 	 1.937102e-01 	 176.2420 	  2.7927 	 7.962959e+21 	 1.491234e+20 	 1.656597e-04 	 4.095386e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.0420 	 1.914305e-01 	 176.1618 	  2.7782 	 7.873626e+21 	 1.466079e+20 	 1.659067e-04 	 4.107951e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.1470 	 1.892004e-01 	 176.0786 	  2.7627 	 7.786276e+21 	 1.441445e+20 	 1.660883e-04 	 4.115114e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.2530 	 1.869770e-01 	 175.9909 	  2.7462 	 7.699229e+21 	 1.416865e+20 	 1.662109e-04 	 4.117126e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.3580 	 1.848021e-01 	 175.9007 	  2.7288 	 7.614107e+21 	 1.392807e+20 	 1.662751e-04 	 4.114085e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.9060 	 1.738789e-01 	 175.3816 	  2.6253 	 7.186983e+21 	 1.272007e+20 	 1.658119e-04 	 4.023288e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 34.1170 	 1.698576e-01 	 175.1639 	  2.5806 	 7.029825e+21 	 1.227676e+20 	 1.653430e-04 	 3.958544e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 34.2230 	 1.678746e-01 	 175.0516 	  2.5573 	 6.952330e+21 	 1.205873e+20 	 1.650607e-04 	 3.920626e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 34.3280 	 1.659344e-01 	 174.9387 	  2.5338 	 6.876500e+21 	 1.184588e+20 	 1.647549e-04 	 3.879801e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 34.8860 	 1.560107e-01 	 174.3182 	  2.4035 	 6.488385e+21 	 1.076788e+20 	 1.628313e-04 	 3.617478e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 34.9920 	 1.541965e-01 	 174.1978 	  2.3781 	 6.417342e+21 	 1.057340e+20 	 1.624345e-04 	 3.560805e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 35.0970 	 1.524207e-01 	 174.0783 	  2.3529 	 6.347771e+21 	 1.038405e+20 	 1.620392e-04 	 3.503089e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 35.2030 	 1.506494e-01 	 173.9575 	  2.3274 	 6.278326e+21 	 1.019627e+20 	 1.616412e-04 	 3.443481e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
