	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  3.1810 	 3.136291e+00 	 142.0083 	  3.3601 	 1.601506e+23 	 3.872958e+21 	 2.731281e-08 	 1.298718e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.4020 	 3.041931e+00 	 141.2742 	  2.9810 	 1.560259e+23 	 3.379670e+21 	 2.435254e-08 	 1.134869e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6230 	 2.950269e+00 	 140.7145 	  2.6418 	 1.518688e+23 	 2.943126e+21 	 2.178387e-08 	 9.926833e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.8450 	 2.860857e+00 	 140.3103 	  2.3390 	 1.476748e+23 	 2.557895e+21 	 1.957362e-08 	 8.701098e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.0660 	 2.774445e+00 	 140.0480 	  2.0728 	 1.434961e+23 	 2.223623e+21 	 1.771764e-08 	 7.667059e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.6770 	 2.548587e+00 	 139.9074 	  1.5006 	 1.320450e+23 	 1.523533e+21 	 1.417555e-08 	 5.647431e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.8970 	 2.471797e+00 	 140.0158 	  1.3463 	 1.280015e+23 	 1.340726e+21 	 1.340041e-08 	 5.176262e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.1170 	 2.397324e+00 	 140.1814 	  1.2158 	 1.240227e+23 	 1.188612e+21 	 1.285244e-08 	 4.816443e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.3380 	 2.324790e+00 	 140.3880 	  1.1062 	 1.201056e+23 	 1.062920e+21 	 1.250683e-08 	 4.551770e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.5580 	 2.254801e+00 	 140.6169 	  1.0161 	 1.163000e+23 	 9.610146e+20 	 1.234293e-08 	 4.369376e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.1620 	 2.073585e+00 	 141.2253 	  0.8475 	 1.064485e+23 	 7.697508e+20 	 1.262438e-08 	 4.160779e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.3820 	 2.011405e+00 	 141.3903 	  0.8079 	 1.031186e+23 	 7.213275e+20 	 1.292393e-08 	 4.146884e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.6010 	 1.951444e+00 	 141.5128 	  0.7770 	 9.994719e+22 	 6.802409e+20 	 1.329926e-08 	 4.151254e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.8210 	 1.893083e+00 	 141.5994 	  0.7531 	 9.689435e+22 	 6.450708e+20 	 1.374535e-08 	 4.172880e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.0410 	 1.836531e+00 	 141.6555 	  0.7352 	 9.396392e+22 	 6.149878e+20 	 1.425225e-08 	 4.210818e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.6370 	 1.691863e+00 	 141.7011 	  0.7059 	 8.655331e+22 	 5.509065e+20 	 1.586485e-08 	 4.387944e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.8560 	 1.641636e+00 	 141.6957 	  0.6984 	 8.399276e+22 	 5.308159e+20 	 1.651981e-08 	 4.477275e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.0750 	 1.592894e+00 	 141.6841 	  0.6914 	 8.150828e+22 	 5.116266e+20 	 1.718005e-08 	 4.574890e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.2940 	 1.545596e+00 	 141.6671 	  0.6849 	 7.909798e+22 	 4.933145e+20 	 1.781391e-08 	 4.674837e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.5130 	 1.499699e+00 	 141.6450 	  0.6791 	 7.676006e+22 	 4.758621e+20 	 1.838954e-08 	 4.771137e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.1270 	 1.378147e+00 	 141.5616 	  0.6661 	 7.057568e+22 	 4.313629e+20 	 1.942127e-08 	 4.970619e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.3460 	 1.337209e+00 	 141.5257 	  0.6627 	 6.849640e+22 	 4.170159e+20 	 1.948796e-08 	 4.999054e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.5650 	 1.297479e+00 	 141.4856 	  0.6600 	 6.648093e+22 	 4.034208e+20 	 1.938807e-08 	 5.003906e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.7840 	 1.258921e+00 	 141.4391 	  0.6578 	 6.452768e+22 	 3.905269e+20 	 1.915553e-08 	 4.992185e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.0030 	 1.221502e+00 	 141.3838 	  0.6562 	 6.263511e+22 	 3.782832e+20 	 1.882467e-08 	 4.970979e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.5920 	 1.126229e+00 	 141.1738 	  0.6543 	 5.783397e+22 	 3.481852e+20 	 1.771333e-08 	 4.921865e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.8110 	 1.092698e+00 	 141.0670 	  0.6542 	 5.615161e+22 	 3.379005e+20 	 1.731393e-08 	 4.926150e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.0290 	 1.060294e+00 	 140.9499 	  0.6545 	 5.452819e+22 	 3.280753e+20 	 1.694006e-08 	 4.942654e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.2480 	 1.028694e+00 	 140.8319 	  0.6550 	 5.294468e+22 	 3.185744e+20 	 1.656528e-08 	 4.961744e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.4660 	 9.981645e-01 	 140.7245 	  0.6559 	 5.141141e+22 	 3.094398e+20 	 1.616982e-08 	 4.973413e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.0720 	 9.179611e-01 	 140.5666 	  0.6596 	 4.734021e+22 	 2.853668e+20 	 1.475934e-08 	 4.885356e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.2910 	 8.905943e-01 	 140.5908 	  0.6615 	 4.592595e+22 	 2.770127e+20 	 1.406991e-08 	 4.781349e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
