	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 20.2410 	 1.149110e+00 	 196.8774 	  3.4796 	 4.221429e+22 	 8.003694e+20 	 1.678769e-04 	 2.060509e-05 	  3.6063 	  0.9980 	  0.7245 	  0.1387 
	 20.3730 	 1.134314e+00 	 196.7115 	  3.3284 	 4.169467e+22 	 7.615756e+20 	 1.641599e-04 	 1.964323e-05 	  3.5954 	  0.9892 	  0.7234 	  0.1370 
	 20.5060 	 1.119605e+00 	 196.5769 	  3.1832 	 4.117418e+22 	 7.242872e+20 	 1.607447e-04 	 1.877268e-05 	  3.5863 	  0.9800 	  0.7226 	  0.1353 
	 20.6380 	 1.105201e+00 	 196.4743 	  3.0459 	 4.066077e+22 	 6.890201e+20 	 1.576537e-04 	 1.799700e-05 	  3.5790 	  0.9705 	  0.7223 	  0.1338 
	 20.7700 	 1.090989e+00 	 196.4012 	  2.9153 	 4.015057e+22 	 6.554431e+20 	 1.548347e-04 	 1.730020e-05 	  3.5735 	  0.9607 	  0.7225 	  0.1324 
	 23.2240 	 8.588777e-01 	 198.7514 	  1.4913 	 3.136231e+22 	 2.835033e+20 	 1.331841e-04 	 1.111635e-05 	  3.7896 	  0.7126 	  0.8029 	  0.1118 
	 23.3560 	 8.479662e-01 	 198.9879 	  1.4575 	 3.093295e+22 	 2.740838e+20 	 1.330489e-04 	 1.092427e-05 	  3.8160 	  0.6957 	  0.8109 	  0.1112 
	 23.4880 	 8.371996e-01 	 199.2264 	  1.4269 	 3.050862e+22 	 2.654404e+20 	 1.329764e-04 	 1.073765e-05 	  3.8437 	  0.6784 	  0.8192 	  0.1106 
	 23.6200 	 8.265759e-01 	 199.4657 	  1.3994 	 3.008940e+22 	 2.575289e+20 	 1.329622e-04 	 1.055651e-05 	  3.8725 	  0.6609 	  0.8278 	  0.1100 
	 23.7520 	 8.160926e-01 	 199.7045 	  1.3748 	 2.967538e+22 	 2.503048e+20 	 1.330017e-04 	 1.038102e-05 	  3.9024 	  0.6432 	  0.8366 	  0.1094 
	 26.1770 	 6.457641e-01 	 202.4100 	  1.2374 	 2.309743e+22 	 1.869553e+20 	 1.383451e-04 	 8.644159e-06 	  4.5498 	  0.4143 	  1.0196 	  0.1027 
	 26.3090 	 6.375676e-01 	 202.3985 	  1.2377 	 2.279877e+22 	 1.848394e+20 	 1.386177e-04 	 8.631922e-06 	  4.5840 	  0.4142 	  1.0287 	  0.1027 
	 26.4400 	 6.295326e-01 	 202.3699 	  1.2382 	 2.250812e+22 	 1.827634e+20 	 1.388582e-04 	 8.621985e-06 	  4.6171 	  0.4144 	  1.0374 	  0.1028 
	 26.5720 	 6.215354e-01 	 202.3242 	  1.2391 	 2.222091e+22 	 1.806952e+20 	 1.390670e-04 	 8.610927e-06 	  4.6495 	  0.4147 	  1.0458 	  0.1030 
	 26.7040 	 6.136367e-01 	 202.2622 	  1.2402 	 2.193926e+22 	 1.786502e+20 	 1.392401e-04 	 8.596766e-06 	  4.6808 	  0.4152 	  1.0537 	  0.1031 
	 31.9770 	 3.661656e-01 	 192.5841 	  1.2861 	 1.378999e+22 	 1.103691e+20 	 1.293433e-04 	 9.182699e-06 	  5.1270 	  0.5289 	  1.1040 	  0.1224 
	 32.1070 	 3.614432e-01 	 192.3194 	  1.2825 	 1.363144e+22 	 1.088911e+20 	 1.290336e-04 	 9.175240e-06 	  5.1241 	  0.5295 	  1.1013 	  0.1222 
	 32.2380 	 3.567401e-01 	 192.0585 	  1.2786 	 1.347264e+22 	 1.074103e+20 	 1.287365e-04 	 9.162066e-06 	  5.1208 	  0.5296 	  1.0987 	  0.1220 
	 32.3680 	 3.521278e-01 	 191.8060 	  1.2746 	 1.331604e+22 	 1.059497e+20 	 1.284616e-04 	 9.202773e-06 	  5.1171 	  0.5311 	  1.0960 	  0.1220 
	 32.4980 	 3.475699e-01 	 191.5601 	  1.2704 	 1.316042e+22 	 1.044988e+20 	 1.282122e-04 	 9.348427e-06 	  5.1131 	  0.5351 	  1.0932 	  0.1225 
	 34.9100 	 2.724334e-01 	 188.7682 	  1.2013 	 1.046424e+22 	 8.002533e+19 	 1.346422e-04 	 1.197848e-05 	  5.0302 	  0.5623 	  1.0382 	  0.1216 
	 35.0400 	 2.688661e-01 	 188.7249 	  1.1997 	 1.033015e+22 	 7.887256e+19 	 1.359572e-04 	 1.197481e-05 	  5.0283 	  0.5566 	  1.0356 	  0.1202 
	 35.1700 	 2.653446e-01 	 188.6881 	  1.1982 	 1.019738e+22 	 7.773905e+19 	 1.374097e-04 	 1.194591e-05 	  5.0271 	  0.5498 	  1.0331 	  0.1185 
	 35.3000 	 2.618682e-01 	 188.6565 	  1.1970 	 1.006598e+22 	 7.662498e+19 	 1.389943e-04 	 1.190104e-05 	  5.0264 	  0.5425 	  1.0308 	  0.1167 
	 35.4300 	 2.584362e-01 	 188.6288 	  1.1959 	 9.935974e+21 	 7.553054e+19 	 1.407007e-04 	 1.184552e-05 	  5.0263 	  0.5347 	  1.0288 	  0.1149 
	 37.8230 	 2.024517e-01 	 187.2659 	  1.1881 	 7.834702e+21 	 5.909738e+19 	 1.716204e-04 	 1.128114e-05 	  5.0182 	  0.4379 	  1.0258 	  0.0942 
	 37.9530 	 1.997621e-01 	 187.0813 	  1.1874 	 7.737803e+21 	 5.840839e+19 	 1.717060e-04 	 1.134149e-05 	  5.0118 	  0.4391 	  1.0271 	  0.0945 
	 38.0820 	 1.971259e-01 	 186.8867 	  1.1868 	 7.643273e+21 	 5.774277e+19 	 1.714694e-04 	 1.140901e-05 	  5.0043 	  0.4411 	  1.0284 	  0.0951 
	 38.2120 	 1.945018e-01 	 186.6798 	  1.1861 	 7.549592e+21 	 5.708948e+19 	 1.709098e-04 	 1.147135e-05 	  4.9955 	  0.4436 	  1.0296 	  0.0957 
	 38.3420 	 1.919100e-01 	 186.4628 	  1.1854 	 7.457447e+21 	 5.645300e+19 	 1.700418e-04 	 1.152178e-05 	  4.9855 	  0.4505 	  1.0308 	  0.0964 
	 40.7300 	 1.495978e-01 	 181.5403 	  1.1854 	 5.974970e+21 	 4.686604e+19 	 1.293123e-04 	 1.012760e-05 	  4.6949 	  0.5052 	  1.0347 	  0.1126 
	 40.8580 	 1.475903e-01 	 181.2663 	  1.1866 	 5.903842e+21 	 4.642194e+19 	 1.272409e-04 	 9.981036e-06 	  4.6810 	  0.5067 	  1.0343 	  0.1131 
	 40.9870 	 1.455919e-01 	 180.9913 	  1.1878 	 5.832860e+21 	 4.597857e+19 	 1.252689e-04 	 9.835995e-06 	  4.6678 	  0.5081 	  1.0339 	  0.1135 
	 41.1160 	 1.436182e-01 	 180.7175 	  1.1891 	 5.762578e+21 	 4.553912e+19 	 1.234156e-04 	 9.701495e-06 	  4.6555 	  0.5094 	  1.0335 	  0.1140 
	 41.2450 	 1.416687e-01 	 180.4449 	  1.1905 	 5.692991e+21 	 4.510333e+19 	 1.216793e-04 	 9.581580e-06 	  4.6441 	  0.5109 	  1.0332 	  0.1144 
	 43.6130 	 1.098889e-01 	 175.7551 	  1.2079 	 4.532080e+21 	 3.743255e+19 	 1.046506e-04 	 8.906478e-06 	  4.5697 	  0.5476 	  1.0370 	  0.1238 
	 43.7410 	 1.083712e-01 	 175.5248 	  1.2078 	 4.475251e+21 	 3.702309e+19 	 1.042561e-04 	 8.851430e-06 	  4.5710 	  0.5478 	  1.0376 	  0.1239 
	 43.8700 	 1.068610e-01 	 175.2961 	  1.2076 	 4.418554e+21 	 3.661118e+19 	 1.038898e-04 	 8.784582e-06 	  4.5727 	  0.5477 	  1.0383 	  0.1238 
	 43.9980 	 1.053815e-01 	 175.0726 	  1.2073 	 4.362864e+21 	 3.620341e+19 	 1.035548e-04 	 8.706183e-06 	  4.5746 	  0.5472 	  1.0390 	  0.1237 
	 44.1260 	 1.039208e-01 	 174.8529 	  1.2069 	 4.307731e+21 	 3.579680e+19 	 1.032467e-04 	 8.616392e-06 	  4.5768 	  0.5463 	  1.0397 	  0.1235 
	 46.4990 	 8.002250e-02 	 171.6667 	  1.1992 	 3.380032e+21 	 2.871853e+19 	 1.021847e-04 	 6.771118e-06 	  4.4953 	  0.5048 	  1.0299 	  0.1143 
	 46.6270 	 7.889329e-02 	 171.5466 	  1.1994 	 3.334815e+21 	 2.837345e+19 	 1.023702e-04 	 6.737530e-06 	  4.4766 	  0.5029 	  1.0268 	  0.1139 
