	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 12.6560 	 1.164087e+00 	 149.4866 	  3.5698 	 5.640575e+22 	 1.518700e+21 	 9.402595e-07 	 1.490762e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.7850 	 1.144750e+00 	 149.4547 	  3.3939 	 5.547615e+22 	 1.437072e+21 	 9.342274e-07 	 1.451623e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.9150 	 1.125579e+00 	 149.4295 	  3.2248 	 5.455317e+22 	 1.358698e+21 	 9.279914e-07 	 1.412264e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.0440 	 1.106865e+00 	 149.4112 	  3.0652 	 5.365088e+22 	 1.284686e+21 	 9.216141e-07 	 1.373264e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.1730 	 1.088456e+00 	 149.3993 	  2.9133 	 5.276202e+22 	 1.214323e+21 	 9.150135e-07 	 1.334299e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.7420 	 7.795066e-01 	 150.0612 	  1.2198 	 3.767111e+22 	 4.266537e+20 	 6.921138e-07 	 5.915634e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.8710 	 7.666000e-01 	 150.1185 	  1.1864 	 3.703511e+22 	 4.105638e+20 	 6.758173e-07 	 5.599805e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.9990 	 7.540126e-01 	 150.1755 	  1.1568 	 3.641467e+22 	 3.961220e+20 	 6.593575e-07 	 5.296762e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.1280 	 7.415439e-01 	 150.2330 	  1.1302 	 3.579997e+22 	 3.830070e+20 	 6.425317e-07 	 5.002303e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.2560 	 7.293835e-01 	 150.2897 	  1.1069 	 3.520042e+22 	 3.713275e+20 	 6.252587e-07 	 4.734681e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 18.8350 	 5.235067e-01 	 150.9499 	  0.9877 	 2.513779e+22 	 2.734657e+20 	 3.194235e-07 	 2.894071e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 18.9630 	 5.149631e-01 	 150.9399 	  0.9867 	 2.472887e+22 	 2.695059e+20 	 3.107813e-07 	 2.844991e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
