	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 16.0530 	 1.041025e+00 	 183.6094 	  3.8312 	 4.100575e+22 	 9.279158e+20 	 5.248702e-05 	 5.944384e-06 	  3.5087 	  0.6456 	 -1000.0000 	 -1000.0000 
	 16.1810 	 1.027240e+00 	 183.3873 	  3.6656 	 4.050203e+22 	 8.836798e+20 	 5.278279e-05 	 5.901865e-06 	  3.5714 	  0.6459 	 -1000.0000 	 -1000.0000 
	 16.3090 	 1.013622e+00 	 183.1831 	  3.5066 	 4.000165e+22 	 8.411676e+20 	 5.308910e-05 	 5.858957e-06 	  3.6329 	  0.6458 	 -1000.0000 	 -1000.0000 
	 16.4380 	 1.000065e+00 	 182.9951 	  3.3530 	 3.950079e+22 	 8.000312e+20 	 5.340817e-05 	 5.815298e-06 	  3.6937 	  0.6451 	 -1000.0000 	 -1000.0000 
	 16.5660 	 9.867794e-01 	 182.8258 	  3.2070 	 3.900723e+22 	 7.608723e+20 	 5.373470e-05 	 5.771544e-06 	  3.7528 	  0.6439 	 -1000.0000 	 -1000.0000 
	 20.8780 	 6.267281e-01 	 184.7944 	  1.0521 	 2.459616e+22 	 1.586605e+20 	 6.729975e-05 	 4.044593e-06 	  4.7747 	  0.4217 	  1.4078 	  0.1368 
	 21.0060 	 6.183779e-01 	 185.0099 	  1.0416 	 2.424074e+22 	 1.546951e+20 	 6.764880e-05 	 3.991763e-06 	  4.7768 	  0.4151 	  1.4074 	  0.1341 
	 21.1340 	 6.101474e-01 	 185.2303 	  1.0326 	 2.388987e+22 	 1.511069e+20 	 6.798499e-05 	 3.939572e-06 	  4.7777 	  0.4099 	  1.4066 	  0.1315 
	 21.2620 	 6.020354e-01 	 185.4553 	  1.0248 	 2.354359e+22 	 1.478600e+20 	 6.830730e-05 	 3.888111e-06 	  4.7773 	  0.4048 	  1.4055 	  0.1289 
	 21.3890 	 5.941027e-01 	 185.6828 	  1.0183 	 2.320457e+22 	 1.449406e+20 	 6.861232e-05 	 3.837864e-06 	  4.7758 	  0.3997 	  1.4041 	  0.1264 
