	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  5.7290 	 3.585293e+00 	 126.3819 	  2.8181 	 2.034397e+23 	 3.772930e+21 	 3.046428e-08 	 1.636555e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.8640 	 3.516988e+00 	 127.0193 	  2.6954 	 1.988309e+23 	 3.607460e+21 	 2.917288e-08 	 1.577636e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.0000 	 3.449445e+00 	 127.6498 	  2.5771 	 1.942935e+23 	 3.446974e+21 	 2.791070e-08 	 1.519654e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.1350 	 3.383643e+00 	 128.2640 	  2.4646 	 1.898928e+23 	 3.293709e+21 	 2.669575e-08 	 1.463452e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.2700 	 3.319063e+00 	 128.8664 	  2.3571 	 1.855935e+23 	 3.146339e+21 	 2.551807e-08 	 1.408590e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.3020 	 2.483524e+00 	 136.4395 	  1.2582 	 1.320755e+23 	 1.555814e+21 	 1.191713e-08 	 7.383976e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.4370 	 2.436340e+00 	 136.8384 	  1.2147 	 1.291936e+23 	 1.486229e+21 	 1.126264e-08 	 7.037920e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.5720 	 2.390101e+00 	 137.2238 	  1.1744 	 1.263869e+23 	 1.420441e+21 	 1.063608e-08 	 6.703704e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.7060 	 2.345123e+00 	 137.5927 	  1.1372 	 1.236740e+23 	 1.358774e+21 	 1.004123e-08 	 6.383583e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.8410 	 2.300719e+00 	 137.9507 	  1.1027 	 1.210126e+23 	 1.300184e+21 	 9.468690e-09 	 6.072689e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.8850 	 1.728555e+00 	 141.6075 	  0.8524 	 8.846375e+22 	 7.611022e+20 	 3.697134e-09 	 2.726332e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.0200 	 1.696630e+00 	 141.7277 	  0.8489 	 8.675481e+22 	 7.428073e+20 	 3.482055e-09 	 2.590981e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.1540 	 1.665568e+00 	 141.8315 	  0.8465 	 8.510389e+22 	 7.260740e+20 	 3.285832e-09 	 2.466615e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.2880 	 1.635114e+00 	 141.9197 	  0.8449 	 8.349663e+22 	 7.106406e+20 	 3.106273e-09 	 2.352103e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.4230 	 1.605033e+00 	 141.9928 	  0.8441 	 8.192003e+22 	 6.962847e+20 	 2.941681e-09 	 2.246611e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.4480 	 1.215193e+00 	 141.1608 	  0.8554 	 6.238130e+22 	 5.444949e+20 	 2.052011e-09 	 1.766063e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.5820 	 1.192877e+00 	 140.9993 	  0.8547 	 6.130044e+22 	 5.350199e+20 	 2.066070e-09 	 1.789463e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.7160 	 1.170950e+00 	 140.8322 	  0.8538 	 6.024028e+22 	 5.255343e+20 	 2.083924e-09 	 1.814880e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.8500 	 1.149408e+00 	 140.6614 	  0.8528 	 5.919998e+22 	 5.160539e+20 	 2.104543e-09 	 1.841252e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
