	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  9.5490 	 1.973681e+00 	 218.9998 	  4.3281 	 6.528045e+22 	 1.401935e+21 	 2.051315e-04 	 1.779755e-05 	  5.2658 	  0.8143 	  0.8385 	  0.1621 
	  9.6630 	 1.953799e+00 	 218.8369 	  4.4127 	 6.468182e+22 	 1.399536e+21 	 2.068718e-04 	 1.731161e-05 	  5.2484 	  0.7886 	  0.8334 	  0.1601 
	  9.7770 	 1.934090e+00 	 218.6641 	  4.4850 	 6.408955e+22 	 1.395094e+21 	 2.084474e-04 	 1.684943e-05 	  5.2310 	  0.7645 	  0.8288 	  0.1581 
	  9.8910 	 1.914553e+00 	 218.4819 	  4.5455 	 6.350354e+22 	 1.388688e+21 	 2.098588e-04 	 1.648097e-05 	  5.2136 	  0.7430 	  0.8247 	  0.1565 
	 10.0050 	 1.895188e+00 	 218.2905 	  4.5945 	 6.292371e+22 	 1.380395e+21 	 2.111072e-04 	 1.630236e-05 	  5.1963 	  0.7251 	  0.8210 	  0.1552 
	 11.0820 	 1.720463e+00 	 216.0952 	  4.5666 	 5.773225e+22 	 1.223464e+21 	 2.153267e-04 	 1.454438e-05 	  5.0404 	  0.6004 	  0.8057 	  0.1457 
	 11.1950 	 1.702972e+00 	 215.8311 	  4.5201 	 5.721570e+22 	 1.200286e+21 	 2.150486e-04 	 1.432516e-05 	  5.0255 	  0.5908 	  0.8060 	  0.1449 
	 11.3090 	 1.685484e+00 	 215.5595 	  4.4663 	 5.669963e+22 	 1.175903e+21 	 2.146472e-04 	 1.409525e-05 	  5.0109 	  0.5815 	  0.8066 	  0.1441 
	 11.4220 	 1.668304e+00 	 215.2855 	  4.4065 	 5.619300e+22 	 1.150821e+21 	 2.141351e-04 	 1.385895e-05 	  4.9968 	  0.5728 	  0.8075 	  0.1434 
	 11.5360 	 1.651128e+00 	 215.0046 	  4.3401 	 5.568674e+22 	 1.124671e+21 	 2.135087e-04 	 1.361258e-05 	  4.9830 	  0.5645 	  0.8088 	  0.1427 
	 14.0950 	 1.304296e+00 	 208.2526 	  2.0931 	 4.540229e+22 	 4.798784e+20 	 1.831287e-04 	 1.150431e-05 	  4.8802 	  0.5014 	  0.9122 	  0.1416 
	 14.2080 	 1.290586e+00 	 207.9675 	  1.9982 	 4.498674e+22 	 4.561676e+20 	 1.815877e-04 	 1.137466e-05 	  4.8884 	  0.4989 	  0.9197 	  0.1419 
	 14.3210 	 1.277002e+00 	 207.6863 	  1.9068 	 4.457369e+22 	 4.334778e+20 	 1.800699e-04 	 1.123120e-05 	  4.8980 	  0.4961 	  0.9275 	  0.1422 
	 14.4340 	 1.263545e+00 	 207.4093 	  1.8193 	 4.416304e+22 	 4.118843e+20 	 1.785825e-04 	 1.107487e-05 	  4.9089 	  0.4929 	  0.9356 	  0.1424 
	 14.5470 	 1.250212e+00 	 207.1368 	  1.7361 	 4.375470e+22 	 3.914625e+20 	 1.771355e-04 	 1.090750e-05 	  4.9212 	  0.4894 	  0.9438 	  0.1426 
	 15.6250 	 1.129139e+00 	 204.8307 	  1.2010 	 3.996219e+22 	 2.617963e+20 	 1.678991e-04 	 9.337350e-06 	  5.0658 	  0.4479 	  1.0239 	  0.1412 
	 15.7380 	 1.117084e+00 	 204.6262 	  1.1697 	 3.957499e+22 	 2.540830e+20 	 1.676721e-04 	 9.233551e-06 	  5.0794 	  0.4440 	  1.0313 	  0.1408 
	 15.8510 	 1.105149e+00 	 204.4301 	  1.1422 	 3.918974e+22 	 2.471798e+20 	 1.676302e-04 	 9.150308e-06 	  5.0920 	  0.4405 	  1.0384 	  0.1403 
	 15.9640 	 1.093335e+00 	 204.2426 	  1.1181 	 3.880644e+22 	 2.410046e+20 	 1.677769e-04 	 9.153526e-06 	  5.1033 	  0.4385 	  1.0450 	  0.1399 
	 16.0770 	 1.081641e+00 	 204.0641 	  1.0973 	 3.842508e+22 	 2.354753e+20 	 1.681107e-04 	 9.459259e-06 	  5.1135 	  0.4424 	  1.0511 	  0.1403 
	 17.1470 	 9.767913e-01 	 202.8095 	  1.0123 	 3.491719e+22 	 2.020742e+20 	 1.785410e-04 	 1.197366e-05 	  5.1853 	  0.4724 	  1.0896 	  0.1428 
	 17.2600 	 9.663122e-01 	 202.7089 	  1.0100 	 3.455968e+22 	 1.996551e+20 	 1.801629e-04 	 1.211534e-05 	  5.1946 	  0.4728 	  1.0921 	  0.1425 
	 17.3730 	 9.559399e-01 	 202.6107 	  1.0081 	 3.420516e+22 	 1.973146e+20 	 1.818359e-04 	 1.221677e-05 	  5.2051 	  0.4723 	  1.0944 	  0.1418 
	 17.4860 	 9.456729e-01 	 202.5138 	  1.0062 	 3.385374e+22 	 1.950188e+20 	 1.835500e-04 	 1.228014e-05 	  5.2168 	  0.4710 	  1.0965 	  0.1410 
	 17.5990 	 9.355094e-01 	 202.4173 	  1.0042 	 3.350555e+22 	 1.927334e+20 	 1.852963e-04 	 1.230918e-05 	  5.2298 	  0.4691 	  1.0985 	  0.1399 
	 18.6800 	 8.432335e-01 	 201.3734 	  0.9453 	 3.035522e+22 	 1.674828e+20 	 2.023784e-04 	 1.145847e-05 	  5.4309 	  0.4323 	  1.1162 	  0.1224 
	 18.7930 	 8.340873e-01 	 201.2479 	  0.9361 	 3.004472e+22 	 1.646154e+20 	 2.040755e-04 	 1.130262e-05 	  5.4610 	  0.4278 	  1.1187 	  0.1204 
	 18.9050 	 8.251129e-01 	 201.1207 	  0.9268 	 2.974034e+22 	 1.617967e+20 	 2.057140e-04 	 1.114391e-05 	  5.4927 	  0.4235 	  1.1214 	  0.1186 
	 19.0180 	 8.161494e-01 	 200.9894 	  0.9175 	 2.943660e+22 	 1.589946e+20 	 2.073160e-04 	 1.098218e-05 	  5.5268 	  0.4194 	  1.1245 	  0.1168 
	 19.1300 	 8.073548e-01 	 200.8566 	  0.9085 	 2.913882e+22 	 1.562765e+20 	 2.088484e-04 	 1.082215e-05 	  5.5626 	  0.4154 	  1.1278 	  0.1152 
	 20.2030 	 7.274949e-01 	 199.4220 	  0.8506 	 2.644720e+22 	 1.355324e+20 	 2.201179e-04 	 1.007194e-05 	  5.9648 	  0.3991 	  1.1652 	  0.1097 
	 20.3150 	 7.196034e-01 	 199.2464 	  0.8478 	 2.618337e+22 	 1.339290e+20 	 2.208738e-04 	 1.007213e-05 	  6.0075 	  0.3996 	  1.1687 	  0.1099 
