	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 24.8310 	 8.674347e-01 	 217.0838 	  3.1002 	 2.896370e+22 	 4.808756e+20 	 1.452296e-04 	 1.376804e-05 	  5.5054 	  0.7950 	  0.9545 	  0.1608 
	 24.9540 	 8.580268e-01 	 216.9951 	  2.9759 	 2.866085e+22 	 4.631269e+20 	 1.446413e-04 	 1.342657e-05 	  5.5501 	  0.7829 	  0.9665 	  0.1593 
	 25.0780 	 8.486358e-01 	 216.9059 	  2.8547 	 2.835849e+22 	 4.457354e+20 	 1.440856e-04 	 1.309538e-05 	  5.5943 	  0.7708 	  0.9784 	  0.1577 
	 25.2020 	 8.393378e-01 	 216.8166 	  2.7374 	 2.805908e+22 	 4.288409e+20 	 1.435664e-04 	 1.277683e-05 	  5.6379 	  0.7588 	  0.9902 	  0.1561 
	 25.3250 	 8.302063e-01 	 216.7282 	  2.6249 	 2.776497e+22 	 4.125669e+20 	 1.430864e-04 	 1.247292e-05 	  5.6803 	  0.7471 	  1.0019 	  0.1546 
	 27.8540 	 6.615791e-01 	 214.8624 	  1.0775 	 2.232456e+22 	 1.739439e+20 	 1.396289e-04 	 8.343906e-06 	  6.3808 	  0.5464 	  1.2047 	  0.1319 
	 27.9770 	 6.542575e-01 	 214.7670 	  1.0350 	 2.208792e+22 	 1.664754e+20 	 1.397176e-04 	 8.226355e-06 	  6.4064 	  0.5392 	  1.2126 	  0.1321 
	 28.1000 	 6.470129e-01 	 214.6709 	  0.9952 	 2.185374e+22 	 1.593415e+20 	 1.398258e-04 	 8.115153e-06 	  6.4312 	  0.5323 	  1.2203 	  0.1322 
	 28.2230 	 6.398445e-01 	 214.5741 	  0.9579 	 2.162199e+22 	 1.525355e+20 	 1.399530e-04 	 8.010165e-06 	  6.4553 	  0.5257 	  1.2278 	  0.1323 
	 28.3470 	 6.326944e-01 	 214.4758 	  0.9229 	 2.139079e+22 	 1.459994e+20 	 1.401000e-04 	 7.910479e-06 	  6.4788 	  0.5193 	  1.2351 	  0.1323 
	 36.7160 	 2.936985e-01 	 204.4907 	  1.4921 	 1.041009e+22 	 1.006171e+20 	 1.764003e-04 	 1.010264e-05 	  6.4458 	  0.5253 	  1.3235 	  0.1227 
	 36.8370 	 2.903839e-01 	 204.2749 	  1.5007 	 1.030318e+22 	 1.006320e+20 	 1.770517e-04 	 1.018238e-05 	  6.4259 	  0.5265 	  1.3211 	  0.1230 
	 36.9590 	 2.870755e-01 	 204.0550 	  1.5085 	 1.019649e+22 	 1.005690e+20 	 1.777020e-04 	 1.026122e-05 	  6.4055 	  0.5277 	  1.3186 	  0.1232 
	 37.0810 	 2.838004e-01 	 203.8326 	  1.5156 	 1.009090e+22 	 1.004302e+20 	 1.783454e-04 	 1.033842e-05 	  6.3848 	  0.5287 	  1.3161 	  0.1234 
	 37.2030 	 2.805585e-01 	 203.6079 	  1.5218 	 9.986400e+21 	 1.002184e+20 	 1.789813e-04 	 1.041389e-05 	  6.3639 	  0.5296 	  1.3136 	  0.1236 
	 42.6250 	 1.658232e-01 	 191.6500 	  1.3166 	 6.272595e+21 	 5.839659e+19 	 1.930286e-04 	 1.146387e-05 	  5.6175 	  0.4918 	  1.2452 	  0.1150 
	 42.7450 	 1.638436e-01 	 191.3531 	  1.3081 	 6.207313e+21 	 5.761430e+19 	 1.928935e-04 	 1.142703e-05 	  5.6142 	  0.4900 	  1.2459 	  0.1146 
