	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 11.3970 	 1.547479e+00 	 190.3198 	  5.5697 	 5.874549e+22 	 1.687788e+21 	 3.160378e-05 	 1.402672e-06 	  7.1257 	  1.2494 	 -1000.0000 	 -1000.0000 
	 11.5190 	 1.528609e+00 	 190.5666 	  5.3372 	 5.799674e+22 	 1.608872e+21 	 3.447888e-05 	 1.776851e-06 	  6.5795 	  1.2333 	 -1000.0000 	 -1000.0000 
	 12.8320 	 1.338540e+00 	 191.7247 	  3.3113 	 5.067917e+22 	 9.330978e+20 	 5.835517e-05 	 3.622532e-06 	  4.5350 	  0.8371 	 -1000.0000 	 -1000.0000 
	 12.9540 	 1.322044e+00 	 191.7115 	  3.1637 	 5.006290e+22 	 8.849814e+20 	 5.969282e-05 	 3.602148e-06 	  4.4792 	  0.8403 	 -1000.0000 	 -1000.0000 
	 13.0760 	 1.305738e+00 	 191.6809 	  3.0224 	 4.945656e+22 	 8.391135e+20 	 6.088160e-05 	 3.582690e-06 	  4.4295 	  0.8454 	 -1000.0000 	 -1000.0000 
	 13.1990 	 1.289489e+00 	 191.6331 	  2.8861 	 4.885512e+22 	 7.950871e+20 	 6.195691e-05 	 3.575216e-06 	  4.3840 	  0.8512 	 -1000.0000 	 -1000.0000 
	 13.3210 	 1.273560e+00 	 191.5698 	  2.7570 	 4.826813e+22 	 7.535597e+20 	 6.292987e-05 	 3.586225e-06 	  4.3425 	  0.8570 	 -1000.0000 	 -1000.0000 
	 16.3650 	 9.313893e-01 	 186.9716 	  1.0607 	 3.610614e+22 	 2.391036e+20 	 7.241851e-05 	 3.868241e-06 	  3.7018 	  0.6038 	 -1000.0000 	 -1000.0000 
	 16.4870 	 9.196828e-01 	 186.7522 	  1.0370 	 3.569416e+22 	 2.326364e+20 	 7.210969e-05 	 3.824062e-06 	  3.6924 	  0.5874 	 -1000.0000 	 -1000.0000 
	 16.6090 	 9.081150e-01 	 186.5367 	  1.0154 	 3.528614e+22 	 2.267390e+20 	 7.173957e-05 	 3.780244e-06 	  3.6845 	  0.5717 	 -1000.0000 	 -1000.0000 
	 16.7310 	 8.966840e-01 	 186.3258 	  0.9958 	 3.488187e+22 	 2.213535e+20 	 7.130818e-05 	 3.737259e-06 	  3.6779 	  0.5568 	 -1000.0000 	 -1000.0000 
	 16.8520 	 8.854802e-01 	 186.1220 	  0.9782 	 3.448441e+22 	 2.164608e+20 	 7.082005e-05 	 3.695978e-06 	  3.6726 	  0.5431 	 -1000.0000 	 -1000.0000 
	 18.1650 	 7.720014e-01 	 184.4156 	  0.8667 	 3.034958e+22 	 1.782058e+20 	 6.210954e-05 	 3.409852e-06 	  3.6512 	  0.4892 	 -1000.0000 	 -1000.0000 
	 18.2870 	 7.621793e-01 	 184.3081 	  0.8615 	 2.998084e+22 	 1.753284e+20 	 6.107641e-05 	 3.386599e-06 	  3.6495 	  0.4914 	 -1000.0000 	 -1000.0000 
