	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  6.9520 	 2.654344e+00 	 180.2478 	  6.5219 	 1.080944e+23 	 3.551214e+21 	 4.542921e-05 	 2.605724e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.0830 	 2.616572e+00 	 180.2137 	  6.1812 	 1.063706e+23 	 3.352707e+21 	 4.065602e-05 	 2.129436e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.2140 	 2.579403e+00 	 180.2229 	  5.8549 	 1.046709e+23 	 3.162642e+21 	 3.689438e-05 	 1.750727e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.0820 	 2.110385e+00 	 184.0656 	  2.5842 	 8.299448e+22 	 1.260596e+21 	 2.757401e-05 	 3.009470e-06 	  3.4814 	  0.6680 	 -1000.0000 	 -1000.0000 
	  9.2130 	 2.081441e+00 	 184.5249 	  2.4387 	 8.164939e+22 	 1.176162e+21 	 2.839792e-05 	 3.036274e-06 	  3.5087 	  0.6554 	 -1000.0000 	 -1000.0000 
	  9.3440 	 2.052972e+00 	 184.9999 	  2.3026 	 8.032665e+22 	 1.097131e+21 	 2.934993e-05 	 3.172051e-06 	  3.5348 	  0.6493 	 -1000.0000 	 -1000.0000 
	  9.4750 	 2.024969e+00 	 185.4889 	  2.1755 	 7.902614e+22 	 1.023316e+21 	 3.042751e-05 	 3.306305e-06 	  3.5601 	  0.6420 	 -1000.0000 	 -1000.0000 
	  9.6060 	 1.997424e+00 	 185.9901 	  2.0570 	 7.774777e+22 	 9.545322e+20 	 3.162859e-05 	 3.425618e-06 	  3.5845 	  0.6326 	 -1000.0000 	 -1000.0000 
	 11.4850 	 1.647999e+00 	 193.5089 	  1.1234 	 6.178060e+22 	 4.094385e+20 	 6.006039e-05 	 3.338610e-06 	  3.9353 	  0.3896 	  0.9204 	  0.1010 
	 11.6150 	 1.626652e+00 	 193.9814 	  1.0987 	 6.083519e+22 	 3.945167e+20 	 6.238168e-05 	 3.545172e-06 	  3.9624 	  0.3985 	  0.9228 	  0.0994 
	 11.7460 	 1.605467e+00 	 194.4420 	  1.0774 	 5.990276e+22 	 3.814504e+20 	 6.465272e-05 	 3.875174e-06 	  3.9904 	  0.4279 	  0.9251 	  0.1001 
	 11.8770 	 1.584603e+00 	 194.8854 	  1.0593 	 5.899057e+22 	 3.701756e+20 	 6.682111e-05 	 4.203687e-06 	  4.0192 	  0.4552 	  0.9276 	  0.1011 
	 12.0070 	 1.564207e+00 	 195.3067 	  1.0442 	 5.810522e+22 	 3.605739e+20 	 6.884235e-05 	 4.497898e-06 	  4.0486 	  0.4784 	  0.9302 	  0.1018 
	 13.8710 	 1.301093e+00 	 198.4270 	  0.9687 	 4.750325e+22 	 2.934911e+20 	 8.006729e-05 	 4.117371e-06 	  4.4537 	  0.4255 	  0.9935 	  0.0804 
	 14.0010 	 1.284543e+00 	 198.4328 	  0.9651 	 4.689476e+22 	 2.890870e+20 	 7.972199e-05 	 4.064543e-06 	  4.4749 	  0.4174 	  0.9991 	  0.0803 
	 14.1300 	 1.268335e+00 	 198.4205 	  0.9614 	 4.630413e+22 	 2.846484e+20 	 7.926722e-05 	 4.014543e-06 	  4.4945 	  0.4106 	  1.0049 	  0.0804 
	 14.2600 	 1.252214e+00 	 198.3921 	  0.9577 	 4.572141e+22 	 2.801228e+20 	 7.871012e-05 	 3.959216e-06 	  4.5129 	  0.4047 	  1.0108 	  0.0806 
	 14.3900 	 1.236304e+00 	 198.3502 	  0.9538 	 4.515040e+22 	 2.755608e+20 	 7.806910e-05 	 3.894864e-06 	  4.5300 	  0.3995 	  1.0168 	  0.0808 
	 16.2610 	 1.029250e+00 	 197.6380 	  0.8936 	 3.776611e+22 	 2.152096e+20 	 6.717542e-05 	 3.144511e-06 	  4.7116 	  0.3658 	  1.1145 	  0.0905 
	 16.3910 	 1.016278e+00 	 197.6407 	  0.8896 	 3.729013e+22 	 2.117791e+20 	 6.674276e-05 	 3.128090e-06 	  4.7277 	  0.3628 	  1.1223 	  0.0911 
	 16.5200 	 1.003574e+00 	 197.6508 	  0.8858 	 3.682213e+22 	 2.084740e+20 	 6.639873e-05 	 3.110763e-06 	  4.7451 	  0.3594 	  1.1302 	  0.0916 
	 16.6500 	 9.909357e-01 	 197.6679 	  0.8821 	 3.635492e+22 	 2.052397e+20 	 6.613923e-05 	 3.092364e-06 	  4.7642 	  0.3563 	  1.1382 	  0.0919 
	 16.7800 	 9.784611e-01 	 197.6916 	  0.8785 	 3.589223e+22 	 2.020987e+20 	 6.596555e-05 	 3.073158e-06 	  4.7846 	  0.3563 	  1.1463 	  0.0921 
	 18.6440 	 8.159073e-01 	 198.5115 	  0.8651 	 2.979779e+22 	 1.653397e+20 	 6.940889e-05 	 3.892564e-06 	  5.0999 	  0.4211 	  1.2415 	  0.0974 
