	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  3.0890 	 2.210962e+00 	 126.8118 	  0.9419 	 1.278083e+23 	 1.319467e+21 	 1.586090e-08 	 1.687344e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.2640 	 2.154791e+00 	 127.1419 	  0.9607 	 1.239718e+23 	 1.273466e+21 	 1.657617e-08 	 1.533672e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.4390 	 2.100012e+00 	 127.5095 	  0.9759 	 1.202511e+23 	 1.228566e+21 	 1.738759e-08 	 1.393130e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6140 	 2.046596e+00 	 127.9097 	  0.9878 	 1.166443e+23 	 1.184784e+21 	 1.829497e-08 	 1.264695e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.7890 	 1.994520e+00 	 128.3375 	  0.9966 	 1.131498e+23 	 1.142135e+21 	 1.929813e-08 	 1.147979e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.5460 	 1.540099e+00 	 133.0815 	  0.9612 	 8.388129e+22 	 7.801560e+20 	 2.669003e-08 	 6.398200e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.7210 	 1.501079e+00 	 133.4905 	  0.9504 	 8.150564e+22 	 7.510404e+20 	 2.819240e-08 	 6.539300e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.8950 	 1.463300e+00 	 133.8663 	  0.9391 	 7.923332e+22 	 7.233987e+20 	 2.956676e-08 	 6.649674e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.0690 	 1.426511e+00 	 134.2066 	  0.9277 	 7.704871e+22 	 6.970762e+20 	 3.081042e-08 	 6.730779e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.2430 	 1.390685e+00 	 134.5064 	  0.9163 	 7.495006e+22 	 6.720879e+20 	 3.191215e-08 	 6.783741e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.7860 	 1.284803e+00 	 135.1301 	  0.8832 	 6.893407e+22 	 6.028530e+20 	 3.432516e-08 	 6.788274e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
