	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 25.1620 	 3.603406e-01 	 162.1499 	  3.2749 	 1.611076e+22 	 3.345753e+20 	 9.408041e-06 	 2.426039e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.3330 	 3.530499e-01 	 162.0284 	  3.1712 	 1.579600e+22 	 3.175562e+20 	 9.293568e-06 	 2.264365e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.5050 	 3.458486e-01 	 161.9541 	  3.0482 	 1.548065e+22 	 2.994716e+20 	 9.166770e-06 	 2.115445e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.5990 	 3.419697e-01 	 161.9326 	  2.9743 	 1.530903e+22 	 2.892846e+20 	 9.092968e-06 	 2.039591e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.7710 	 3.349768e-01 	 161.9255 	  2.8289 	 1.499670e+22 	 2.702830e+20 	 8.950479e-06 	 1.910418e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 25.9420 	 3.281606e-01 	 161.9571 	  2.6745 	 1.468881e+22 	 2.511764e+20 	 8.800290e-06 	 1.793691e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.1130 	 3.214819e-01 	 162.0235 	  2.5134 	 1.438409e+22 	 2.321460e+20 	 8.642793e-06 	 1.687874e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.2850 	 3.149045e-01 	 162.1220 	  2.3482 	 1.408131e+22 	 2.133748e+20 	 8.478206e-06 	 1.591684e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.3690 	 3.117441e-01 	 162.1806 	  2.2674 	 1.393497e+22 	 2.044313e+20 	 8.395944e-06 	 1.548213e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.5410 	 3.053800e-01 	 162.3196 	  2.1037 	 1.363877e+22 	 1.867593e+20 	 8.224395e-06 	 1.465907e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.0550 	 2.872337e-01 	 162.8554 	  1.6593 	 1.278613e+22 	 1.416483e+20 	 7.698069e-06 	 1.266980e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.1430 	 2.842549e-01 	 162.9579 	  1.5940 	 1.264561e+22 	 1.353635e+20 	 7.608317e-06 	 1.239196e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.3140 	 2.785626e-01 	 163.1562 	  1.4789 	 1.237735e+22 	 1.244050e+20 	 7.437479e-06 	 1.190162e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.4850 	 2.729869e-01 	 163.3450 	  1.3811 	 1.211553e+22 	 1.151039e+20 	 7.273994e-06 	 1.147529e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.6560 	 2.675159e-01 	 163.5148 	  1.3027 	 1.186030e+22 	 1.074624e+20 	 7.121016e-06 	 1.111130e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 27.9130 	 2.594770e-01 	 163.7216 	  1.2213 	 1.148927e+22 	 9.886441e+19 	 6.912396e-06 	 1.067031e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
