	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 12.7890 	 1.813864e+00 	 205.2062 	  4.4365 	 6.394852e+22 	 1.430181e+21 	 1.504565e-04 	 3.895907e-05 	  3.5813 	  1.0943 	  0.8065 	  0.2475 
	 12.9160 	 1.792348e+00 	 205.3733 	  4.4337 	 6.316914e+22 	 1.405092e+21 	 1.522667e-04 	 3.551079e-05 	  3.5837 	  1.0108 	  0.8110 	  0.2298 
	 13.0430 	 1.771084e+00 	 205.5103 	  4.4219 	 6.240387e+22 	 1.378821e+21 	 1.539308e-04 	 3.229226e-05 	  3.5870 	  0.9368 	  0.8160 	  0.2139 
	 13.1710 	 1.749904e+00 	 205.6197 	  4.4014 	 6.164647e+22 	 1.351226e+21 	 1.554625e-04 	 2.927980e-05 	  3.5913 	  0.8709 	  0.8213 	  0.1996 
	 14.3610 	 1.564588e+00 	 205.5480 	  3.8697 	 5.519883e+22 	 1.055824e+21 	 1.626087e-04 	 1.196318e-05 	  3.6651 	  0.5449 	  0.8825 	  0.1298 
	 14.4890 	 1.545847e+00 	 205.4546 	  3.7839 	 5.456129e+22 	 1.021460e+21 	 1.625559e-04 	 1.184363e-05 	  3.6773 	  0.5360 	  0.8900 	  0.1289 
	 14.6160 	 1.527471e+00 	 205.3516 	  3.6950 	 5.393796e+22 	 9.871717e+20 	 1.623282e-04 	 1.172755e-05 	  3.6905 	  0.5272 	  0.8974 	  0.1281 
	 14.7430 	 1.509311e+00 	 205.2398 	  3.6025 	 5.332343e+22 	 9.527726e+20 	 1.619207e-04 	 1.161246e-05 	  3.7049 	  0.5183 	  0.9051 	  0.1274 
	 14.8710 	 1.491222e+00 	 205.1199 	  3.5062 	 5.271255e+22 	 9.180716e+20 	 1.613232e-04 	 1.149591e-05 	  3.7208 	  0.5095 	  0.9129 	  0.1268 
	 16.0510 	 1.334125e+00 	 203.9573 	  2.5442 	 4.741125e+22 	 6.111332e+20 	 1.466416e-04 	 1.014449e-05 	  3.9565 	  0.4444 	  0.9920 	  0.1251 
	 16.1790 	 1.318079e+00 	 203.8560 	  2.4399 	 4.686423e+22 	 5.808112e+20 	 1.440928e-04 	 9.947332e-06 	  3.9941 	  0.4401 	  1.0013 	  0.1251 
	 16.3060 	 1.302340e+00 	 203.7663 	  2.3379 	 4.632540e+22 	 5.516040e+20 	 1.414022e-04 	 9.739693e-06 	  4.0341 	  0.4365 	  1.0107 	  0.1252 
	 16.4330 	 1.286780e+00 	 203.6889 	  2.2378 	 4.579008e+22 	 5.233516e+20 	 1.385624e-04 	 9.520192e-06 	  4.0770 	  0.4335 	  1.0202 	  0.1254 
	 16.5610 	 1.271275e+00 	 203.6251 	  2.1394 	 4.525369e+22 	 4.959242e+20 	 1.355707e-04 	 9.288214e-06 	  4.1230 	  0.4313 	  1.0300 	  0.1255 
	 17.7470 	 1.135729e+00 	 203.8645 	  1.4017 	 4.039321e+22 	 3.022705e+20 	 1.078869e-04 	 7.098111e-06 	  4.6259 	  0.4374 	  1.1247 	  0.1265 
	 17.8740 	 1.122076e+00 	 203.9587 	  1.3440 	 3.988914e+22 	 2.879565e+20 	 1.054875e-04 	 6.901112e-06 	  4.6789 	  0.4387 	  1.1347 	  0.1265 
	 18.0000 	 1.108697e+00 	 204.0571 	  1.2908 	 3.939411e+22 	 2.748409e+20 	 1.032920e-04 	 6.718213e-06 	  4.7293 	  0.4396 	  1.1444 	  0.1265 
	 18.1270 	 1.095382e+00 	 204.1591 	  1.2414 	 3.890078e+22 	 2.626731e+20 	 1.012792e-04 	 6.547307e-06 	  4.7774 	  0.4403 	  1.1540 	  0.1264 
	 18.2540 	 1.082238e+00 	 204.2615 	  1.1961 	 3.841368e+22 	 2.515189e+20 	 9.947463e-05 	 6.390131e-06 	  4.8223 	  0.4405 	  1.1632 	  0.1262 
	 19.4300 	 9.685877e-01 	 204.8732 	  0.9638 	 3.427168e+22 	 1.881928e+20 	 9.189980e-05 	 5.506760e-06 	  5.0750 	  0.4262 	  1.2319 	  0.1219 
	 19.5560 	 9.572156e-01 	 204.8805 	  0.9550 	 3.386830e+22 	 1.846539e+20 	 9.199332e-05 	 5.465293e-06 	  5.0856 	  0.4233 	  1.2370 	  0.1213 
	 19.6820 	 9.459819e-01 	 204.8740 	  0.9482 	 3.347216e+22 	 1.815259e+20 	 9.224537e-05 	 5.432732e-06 	  5.0936 	  0.4202 	  1.2416 	  0.1205 
	 19.8090 	 9.347942e-01 	 204.8529 	  0.9432 	 3.308000e+22 	 1.787299e+20 	 9.264498e-05 	 5.408305e-06 	  5.0990 	  0.4170 	  1.2455 	  0.1198 
	 19.9350 	 9.238238e-01 	 204.8169 	  0.9397 	 3.269781e+22 	 1.762513e+20 	 9.316297e-05 	 5.391526e-06 	  5.1021 	  0.4138 	  1.2488 	  0.1190 
	 21.1230 	 8.259696e-01 	 203.6959 	  0.9329 	 2.939513e+22 	 1.583764e+20 	 9.695690e-05 	 5.361097e-06 	  5.0945 	  0.3975 	  1.2521 	  0.1142 
	 21.2490 	 8.161473e-01 	 203.5084 	  0.9328 	 2.907234e+22 	 1.566554e+20 	 9.642233e-05 	 5.345813e-06 	  5.0989 	  0.3989 	  1.2503 	  0.1142 
	 21.3750 	 8.064299e-01 	 203.3127 	  0.9326 	 2.875390e+22 	 1.549528e+20 	 9.558064e-05 	 5.323721e-06 	  5.1057 	  0.4013 	  1.2484 	  0.1145 
	 21.5010 	 7.968171e-01 	 203.1102 	  0.9325 	 2.843959e+22 	 1.532667e+20 	 9.442780e-05 	 5.294105e-06 	  5.1157 	  0.4045 	  1.2466 	  0.1149 
	 21.6260 	 7.873836e-01 	 202.9040 	  0.9323 	 2.813161e+22 	 1.516087e+20 	 9.299600e-05 	 5.257282e-06 	  5.1293 	  0.4087 	  1.2449 	  0.1155 
	 22.8100 	 7.030511e-01 	 200.9354 	  0.9264 	 2.536340e+22 	 1.364040e+20 	 7.606729e-05 	 4.816876e-06 	  5.4016 	  0.4752 	  1.2411 	  0.1257 
	 22.9360 	 6.946000e-01 	 200.7492 	  0.9256 	 2.508158e+22 	 1.348448e+20 	 7.497245e-05 	 4.795550e-06 	  5.4389 	  0.4826 	  1.2421 	  0.1268 
	 23.0620 	 6.862471e-01 	 200.5722 	  0.9248 	 2.480174e+22 	 1.333013e+20 	 7.417093e-05 	 4.785914e-06 	  5.4763 	  0.4895 	  1.2434 	  0.1277 
	 23.1890 	 6.779263e-01 	 200.4042 	  0.9241 	 2.452159e+22 	 1.317628e+20 	 7.369124e-05 	 4.789658e-06 	  5.5130 	  0.4958 	  1.2448 	  0.1285 
	 23.3150 	 6.697681e-01 	 200.2490 	  0.9236 	 2.424541e+22 	 1.302548e+20 	 7.356162e-05 	 4.807778e-06 	  5.5478 	  0.5012 	  1.2463 	  0.1292 
	 24.4960 	 5.978541e-01 	 199.4687 	  0.9280 	 2.173109e+22 	 1.172353e+20 	 8.895050e-05 	 5.596820e-06 	  5.7591 	  0.4980 	  1.2643 	  0.1255 
	 24.6210 	 5.907039e-01 	 199.4389 	  0.9297 	 2.147451e+22 	 1.159954e+20 	 9.239220e-05 	 5.729268e-06 	  5.7681 	  0.4913 	  1.2663 	  0.1239 
	 24.7470 	 5.835815e-01 	 199.4121 	  0.9318 	 2.121837e+22 	 1.147758e+20 	 9.623383e-05 	 5.867155e-06 	  5.7746 	  0.4833 	  1.2682 	  0.1221 
	 24.8720 	 5.765986e-01 	 199.3866 	  0.9342 	 2.096694e+22 	 1.135969e+20 	 1.004077e-04 	 6.006129e-06 	  5.7787 	  0.4743 	  1.2699 	  0.1201 
	 24.9980 	 5.696425e-01 	 199.3600 	  0.9368 	 2.071637e+22 	 1.124406e+20 	 1.049672e-04 	 6.146290e-06 	  5.7803 	  0.4641 	  1.2713 	  0.1179 
	 26.1760 	 5.084108e-01 	 198.7777 	  0.9760 	 1.853860e+22 	 1.032211e+20 	 1.581703e-04 	 7.244351e-06 	  5.6966 	  0.3559 	  1.2687 	  0.0940 
	 26.3010 	 5.022972e-01 	 198.6701 	  0.9811 	 1.832525e+22 	 1.023771e+20 	 1.636585e-04 	 7.332947e-06 	  5.6803 	  0.3472 	  1.2668 	  0.0921 
	 26.4270 	 4.962058e-01 	 198.5532 	  0.9862 	 1.811342e+22 	 1.015413e+20 	 1.688155e-04 	 7.420070e-06 	  5.6627 	  0.3458 	  1.2645 	  0.0904 
	 26.5520 	 4.902324e-01 	 198.4289 	  0.9912 	 1.790638e+22 	 1.007240e+20 	 1.734742e-04 	 7.506078e-06 	  5.6445 	  0.3468 	  1.2620 	  0.0889 
	 26.6780 	 4.842804e-01 	 198.2955 	  0.9963 	 1.770076e+22 	 9.990905e+19 	 1.776407e-04 	 7.593736e-06 	  5.6258 	  0.3487 	  1.2591 	  0.0878 
	 29.4790 	 3.680764e-01 	 193.6546 	  0.9910 	 1.377799e+22 	 7.801536e+19 	 1.498773e-04 	 8.204462e-06 	  5.0986 	  0.4404 	  1.1691 	  0.1244 
	 29.6040 	 3.635372e-01 	 193.4129 	  0.9843 	 1.362497e+22 	 7.676951e+19 	 1.460864e-04 	 8.083556e-06 	  5.0655 	  0.4259 	  1.1634 	  0.1213 
