	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 29.3260 	 4.606946e-01 	 187.5989 	  2.4865 	 1.780286e+22 	 2.626488e+20 	 1.380991e-04 	 1.741577e-05 	  5.8811 	  1.1799 	 -1000.0000 	 -1000.0000 
	 29.4480 	 4.549854e-01 	 187.4188 	  2.3496 	 1.759913e+22 	 2.480780e+20 	 1.379792e-04 	 1.707132e-05 	  5.8679 	  1.1925 	 -1000.0000 	 -1000.0000 
	 29.5700 	 4.493413e-01 	 187.2382 	  2.2221 	 1.739758e+22 	 2.344543e+20 	 1.378924e-04 	 1.674054e-05 	  5.8564 	  1.2025 	 -1000.0000 	 -1000.0000 
	 29.6920 	 4.437616e-01 	 187.0571 	  2.1036 	 1.719817e+22 	 2.217439e+20 	 1.378364e-04 	 1.642284e-05 	  5.8465 	  1.2095 	 -1000.0000 	 -1000.0000 
	 29.8130 	 4.382909e-01 	 186.8771 	  1.9947 	 1.700250e+22 	 2.100067e+20 	 1.378091e-04 	 1.612010e-05 	  5.8381 	  1.2133 	 -1000.0000 	 -1000.0000 
	 31.5590 	 3.659932e-01 	 184.2523 	  1.1819 	 1.439995e+22 	 1.169077e+20 	 1.392669e-04 	 1.285912e-05 	  5.8423 	  0.9593 	 -1000.0000 	 -1000.0000 
	 31.6810 	 3.613812e-01 	 184.0685 	  1.1643 	 1.423268e+22 	 1.143316e+20 	 1.394118e-04 	 1.269462e-05 	  5.8492 	  0.9286 	 -1000.0000 	 -1000.0000 
	 31.8020 	 3.568605e-01 	 183.8865 	  1.1502 	 1.406855e+22 	 1.121026e+20 	 1.395503e-04 	 1.253824e-05 	  5.8565 	  0.8980 	 -1000.0000 	 -1000.0000 
	 31.9230 	 3.523925e-01 	 183.7046 	  1.1391 	 1.390616e+22 	 1.101652e+20 	 1.396815e-04 	 1.238840e-05 	  5.8643 	  0.8677 	 -1000.0000 	 -1000.0000 
	 32.0450 	 3.479404e-01 	 183.5215 	  1.1306 	 1.374418e+22 	 1.084736e+20 	 1.398045e-04 	 1.224375e-05 	  5.8724 	  0.8378 	 -1000.0000 	 -1000.0000 
	 33.7920 	 2.896519e-01 	 180.9505 	  1.1154 	 1.160428e+22 	 9.411080e+19 	 1.393742e-04 	 1.077437e-05 	  5.8985 	  0.6097 	  1.3470 	  0.1363 
	 33.9130 	 2.859710e-01 	 180.7793 	  1.1136 	 1.146767e+22 	 9.297054e+19 	 1.391138e-04 	 1.070701e-05 	  5.8825 	  0.6029 	  1.3364 	  0.1345 
	 34.0340 	 2.823339e-01 	 180.6098 	  1.1116 	 1.133246e+22 	 9.180320e+19 	 1.388150e-04 	 1.064316e-05 	  5.8626 	  0.5954 	  1.3250 	  0.1328 
	 34.1550 	 2.787401e-01 	 180.4422 	  1.1095 	 1.119862e+22 	 9.061461e+19 	 1.384779e-04 	 1.058270e-05 	  5.8387 	  0.5866 	  1.3130 	  0.1311 
	 34.2760 	 2.751893e-01 	 180.2765 	  1.1072 	 1.106614e+22 	 8.941055e+19 	 1.381045e-04 	 1.052550e-05 	  5.8113 	  0.5767 	  1.3004 	  0.1294 
	 36.0150 	 2.286597e-01 	 178.2155 	  1.0938 	 9.300867e+21 	 7.365579e+19 	 1.316722e-04 	 1.001567e-05 	  5.2990 	  0.5112 	  1.1206 	  0.1120 
	 36.1360 	 2.257183e-01 	 178.1029 	  1.0952 	 9.186938e+21 	 7.279002e+19 	 1.313431e-04 	 9.998239e-06 	  5.2718 	  0.5093 	  1.1125 	  0.1113 
	 36.2560 	 2.228370e-01 	 177.9966 	  1.0969 	 9.075006e+21 	 7.195583e+19 	 1.310561e-04 	 9.982854e-06 	  5.2475 	  0.5076 	  1.1055 	  0.1107 
	 36.3770 	 2.199675e-01 	 177.8952 	  1.0987 	 8.963189e+21 	 7.113677e+19 	 1.308115e-04 	 9.969243e-06 	  5.2258 	  0.5060 	  1.0994 	  0.1102 
	 36.4980 	 2.171333e-01 	 177.7997 	  1.1007 	 8.852410e+21 	 7.033738e+19 	 1.306176e-04 	 9.957588e-06 	  5.2070 	  0.5045 	  1.0944 	  0.1097 
