	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  4.8610 	 2.224461e+00 	 155.4036 	  4.3267 	 1.035981e+23 	 3.022288e+21 	 1.084825e-06 	 1.558972e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.5520 	 2.037522e+00 	 155.5516 	  4.2416 	 9.498263e+22 	 2.633116e+21 	 9.655510e-07 	 1.190519e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.7390 	 1.989791e+00 	 155.4304 	  4.1323 	 9.284209e+22 	 2.504031e+21 	 9.335301e-07 	 1.121596e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.9270 	 1.942970e+00 	 155.2559 	  3.9931 	 9.076225e+22 	 2.367172e+21 	 9.016508e-07 	 1.063005e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.1140 	 1.897528e+00 	 155.0387 	  3.8298 	 8.876007e+22 	 2.225629e+21 	 8.703650e-07 	 1.014076e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.3010 	 1.853180e+00 	 154.7868 	  3.6457 	 8.681914e+22 	 2.080321e+21 	 8.395900e-07 	 9.731744e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.9770 	 1.701497e+00 	 153.7220 	  2.8711 	 8.023339e+22 	 1.549057e+21 	 7.329240e-07 	 8.718910e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.1630 	 1.662000e+00 	 153.4241 	  2.6456 	 7.851762e+22 	 1.408220e+21 	 7.046004e-07 	 8.514787e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.3500 	 1.623205e+00 	 153.1385 	  2.4211 	 7.682490e+22 	 1.271985e+21 	 6.763530e-07 	 8.321473e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.5370 	 1.585295e+00 	 152.8758 	  2.2030 	 7.515943e+22 	 1.142751e+21 	 6.481837e-07 	 8.131000e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.7230 	 1.548435e+00 	 152.6456 	  1.9965 	 7.352477e+22 	 1.022764e+21 	 6.200895e-07 	 7.936374e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.4210 	 1.417122e+00 	 152.2039 	  1.3817 	 6.750019e+22 	 6.754757e+20 	 5.115083e-07 	 7.041601e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.6070 	 1.383894e+00 	 152.2237 	  1.2716 	 6.591072e+22 	 6.140932e+20 	 4.819326e-07 	 6.744841e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.7930 	 1.351403e+00 	 152.2980 	  1.1813 	 6.433209e+22 	 5.638167e+20 	 4.530684e-07 	 6.434370e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.9790 	 1.319651e+00 	 152.4224 	  1.1081 	 6.276831e+22 	 5.229236e+20 	 4.256290e-07 	 6.119605e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.1660 	 1.288479e+00 	 152.5935 	  1.0489 	 6.121513e+22 	 4.895300e+20 	 4.001991e-07 	 5.808234e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.8410 	 1.182272e+00 	 153.5241 	  0.9101 	 5.583029e+22 	 4.064592e+20 	 3.365330e-07 	 4.859008e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.0270 	 1.154724e+00 	 153.8336 	  0.8830 	 5.442377e+22 	 3.882132e+20 	 3.277650e-07 	 4.663437e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.2130 	 1.127873e+00 	 154.1382 	  0.8593 	 5.305664e+22 	 3.713095e+20 	 3.214576e-07 	 4.489027e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.3990 	 1.101690e+00 	 154.4204 	  0.8387 	 5.173189e+22 	 3.557193e+20 	 3.165436e-07 	 4.329149e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.5860 	 1.076008e+00 	 154.6641 	  0.8208 	 5.044577e+22 	 3.413405e+20 	 3.119559e-07 	 4.176277e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
