	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 17.5840 	 1.505797e+00 	 197.9316 	  6.3701 	 5.512989e+22 	 1.787622e+21 	 1.181705e-04 	 1.210991e-05 	  5.3002 	  1.0565 	 -1000.0000 	 -1000.0000 
	 17.7180 	 1.486170e+00 	 197.9016 	  6.3035 	 5.441723e+22 	 1.741275e+21 	 1.177374e-04 	 1.193069e-05 	  5.2298 	  1.0332 	 -1000.0000 	 -1000.0000 
	 17.8510 	 1.466939e+00 	 197.8797 	  6.2302 	 5.371743e+22 	 1.695263e+21 	 1.174153e-04 	 1.175505e-05 	  5.1634 	  1.0107 	 -1000.0000 	 -1000.0000 
	 17.9840 	 1.447956e+00 	 197.8655 	  6.1501 	 5.302513e+22 	 1.649279e+21 	 1.171914e-04 	 1.162730e-05 	  5.1004 	  0.9902 	 -1000.0000 	 -1000.0000 
	 18.1170 	 1.429216e+00 	 197.8587 	  6.0636 	 5.234029e+22 	 1.603361e+21 	 1.170383e-04 	 1.170978e-05 	  5.0405 	  0.9763 	 -1000.0000 	 -1000.0000 
	 20.6580 	 1.114765e+00 	 198.8443 	  3.6606 	 4.064762e+22 	 7.895304e+20 	 1.265829e-04 	 7.643994e-06 	  4.3702 	  0.6659 	 -1000.0000 	 -1000.0000 
	 20.7900 	 1.100521e+00 	 198.9373 	  3.5220 	 4.011030e+22 	 7.531920e+20 	 1.283345e-04 	 7.481760e-06 	  4.3552 	  0.6498 	 -1000.0000 	 -1000.0000 
	 20.9230 	 1.086360e+00 	 199.0335 	  3.3834 	 3.957570e+22 	 7.174356e+20 	 1.302449e-04 	 7.343640e-06 	  4.3418 	  0.6339 	 -1000.0000 	 -1000.0000 
	 21.0560 	 1.072389e+00 	 199.1321 	  3.2463 	 3.904788e+22 	 6.825772e+20 	 1.322869e-04 	 7.228513e-06 	  4.3301 	  0.6183 	 -1000.0000 	 -1000.0000 
	 21.1890 	 1.058606e+00 	 199.2328 	  3.1111 	 3.852680e+22 	 6.486546e+20 	 1.342961e-04 	 7.175804e-06 	  4.3200 	  0.6057 	 -1000.0000 	 -1000.0000 
	 23.7040 	 8.300387e-01 	 201.2275 	  1.3623 	 2.990335e+22 	 2.310785e+20 	 1.683211e-04 	 7.796173e-06 	  4.4321 	  0.4691 	  0.9712 	  0.1523 
