	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  2.3030 	 2.701992e+00 	 116.4382 	  2.8963 	 1.627178e+23 	 3.463960e+21 	 6.864320e-09 	 6.385755e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.4240 	 2.653217e+00 	 117.5451 	  2.7834 	 1.590116e+23 	 3.315702e+21 	 6.393138e-09 	 5.745830e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.4810 	 1.946068e+00 	 130.4142 	  1.4500 	 1.085909e+23 	 1.527005e+21 	 3.829080e-09 	 2.241183e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.6020 	 1.911049e+00 	 130.8685 	  1.4013 	 1.062823e+23 	 1.458948e+21 	 3.784127e-09 	 2.178166e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.7240 	 1.876413e+00 	 131.2977 	  1.3550 	 1.040194e+23 	 1.393849e+21 	 3.744015e-09 	 2.120679e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.8450 	 1.842717e+00 	 131.6957 	  1.3119 	 1.018376e+23 	 1.332668e+21 	 3.709336e-09 	 2.069227e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.9660 	 1.809664e+00 	 132.0670 	  1.2713 	 9.971680e+22 	 1.274757e+21 	 3.679748e-09 	 2.022951e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.0140 	 1.337699e+00 	 135.0846 	  0.9040 	 7.167249e+22 	 6.917332e+20 	 4.156216e-09 	 1.842906e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.1350 	 1.314388e+00 	 135.1166 	  0.8965 	 7.039733e+22 	 6.749206e+20 	 4.260889e-09 	 1.861969e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.2560 	 1.291520e+00 	 135.1376 	  0.8900 	 6.915561e+22 	 6.594249e+20 	 4.376712e-09 	 1.883975e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.3760 	 1.269269e+00 	 135.1482 	  0.8846 	 6.795573e+22 	 6.452562e+20 	 4.503076e-09 	 1.908683e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.4970 	 1.247254e+00 	 135.1495 	  0.8800 	 6.677626e+22 	 6.320758e+20 	 4.642582e-09 	 1.936483e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.5470 	 9.286781e-01 	 134.5023 	  0.8637 	 5.008847e+22 	 4.829118e+20 	 9.180749e-09 	 2.797736e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.6680 	 9.126024e-01 	 134.4596 	  0.8632 	 4.923864e+22 	 4.746309e+20 	 9.568406e-09 	 2.866365e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.7880 	 8.969267e-01 	 134.4187 	  0.8627 	 4.840825e+22 	 4.664027e+20 	 9.959092e-09 	 2.935142e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.9080 	 8.815133e-01 	 134.3791 	  0.8622 	 4.759012e+22 	 4.581740e+20 	 1.035428e-08 	 3.004346e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.0290 	 8.662332e-01 	 134.3408 	  0.8617 	 4.677751e+22 	 4.498915e+20 	 1.075566e-08 	 3.074292e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.0630 	 6.451991e-01 	 134.0352 	  0.8616 	 3.489304e+22 	 3.266371e+20 	 1.654770e-08 	 4.059653e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.1820 	 6.341633e-01 	 134.0376 	  0.8624 	 3.429602e+22 	 3.208488e+20 	 1.678471e-08 	 4.099849e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.3020 	 6.232267e-01 	 134.0411 	  0.8632 	 3.370419e+22 	 3.151616e+20 	 1.701453e-08 	 4.139045e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.4220 	 6.124796e-01 	 134.0456 	  0.8641 	 3.312249e+22 	 3.096184e+20 	 1.723618e-08 	 4.177124e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.5410 	 6.020061e-01 	 134.0506 	  0.8650 	 3.255550e+22 	 3.042573e+20 	 1.744901e-08 	 4.214015e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 14.5860 	 4.476618e-01 	 134.0077 	  0.8841 	 2.421109e+22 	 2.271967e+20 	 2.106936e-08 	 4.936032e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 14.7050 	 4.400128e-01 	 133.9952 	  0.8852 	 2.379869e+22 	 2.233245e+20 	 2.131180e-08 	 4.991893e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 14.8240 	 4.324958e-01 	 133.9837 	  0.8863 	 2.339334e+22 	 2.195083e+20 	 2.155575e-08 	 5.049347e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 14.9440 	 4.250473e-01 	 133.9734 	  0.8874 	 2.299157e+22 	 2.157164e+20 	 2.180246e-08 	 5.108813e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.0630 	 4.177893e-01 	 133.9650 	  0.8885 	 2.259992e+22 	 2.120115e+20 	 2.203782e-08 	 5.169992e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
