	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  2.0500 	 3.598106e+00 	 141.7057 	  4.6678 	 1.847808e+23 	 5.688197e+21 	 1.245524e-09 	 1.736125e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.2500 	 3.499412e+00 	 141.4370 	  4.1921 	 1.798173e+23 	 5.112255e+21 	 2.365135e-09 	 2.383709e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.4500 	 3.403340e+00 	 141.2243 	  3.7550 	 1.749601e+23 	 4.578715e+21 	 2.223857e-09 	 1.209089e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.6500 	 3.309841e+00 	 141.0643 	  3.3550 	 1.702083e+23 	 4.086012e+21 	 5.343196e-09 	 1.866190e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.0800 	 3.117300e+00 	 140.8858 	  2.6130 	 1.603449e+23 	 3.157663e+21 	 1.307284e-08 	 3.918321e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.2800 	 3.031582e+00 	 140.8732 	  2.3196 	 1.559194e+23 	 2.783378e+21 	 1.745694e-08 	 5.070107e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.4800 	 2.948233e+00 	 140.9013 	  2.0568 	 1.515955e+23 	 2.443440e+21 	 2.221972e-08 	 6.260648e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6800 	 2.867201e+00 	 140.9670 	  1.8232 	 1.473725e+23 	 2.136286e+21 	 2.718760e-08 	 7.436541e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.8800 	 2.788438e+00 	 141.0675 	  1.6173 	 1.432493e+23 	 1.860353e+21 	 3.120866e-08 	 8.737452e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.3140 	 2.625087e+00 	 141.3910 	  1.2580 	 1.346413e+23 	 1.361481e+21 	 3.977772e-08 	 1.097081e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.5140 	 2.553188e+00 	 141.5822 	  1.1295 	 1.308287e+23 	 1.174180e+21 	 4.412892e-08 	 1.168738e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.7130 	 2.483695e+00 	 141.7947 	  1.0228 	 1.271307e+23 	 1.012332e+21 	 4.866941e-08 	 1.222016e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.9130 	 2.415860e+00 	 142.0277 	  0.9352 	 1.235090e+23 	 8.727529e+20 	 5.333928e-08 	 1.260635e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
