	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 24.2520 	 5.976986e-01 	 210.4636 	  5.3173 	 2.050865e+22 	 5.199541e+20 	 1.566496e-04 	 1.091178e-05 	  3.0138 	  0.6993 	  0.5855 	  0.1483 
	 24.3640 	 5.917508e-01 	 210.5308 	  5.1530 	 2.030948e+22 	 5.013150e+20 	 1.599798e-04 	 1.118957e-05 	  3.0396 	  0.6891 	  0.5884 	  0.1460 
	 24.4750 	 5.859042e-01 	 210.5813 	  4.9946 	 2.011418e+22 	 4.834283e+20 	 1.630010e-04 	 1.143316e-05 	  3.0653 	  0.6792 	  0.5917 	  0.1439 
	 24.5860 	 5.801056e-01 	 210.6163 	  4.8405 	 1.992096e+22 	 4.661148e+20 	 1.657502e-04 	 1.164616e-05 	  3.0913 	  0.6696 	  0.5955 	  0.1420 
	 26.2740 	 4.977143e-01 	 209.6910 	  2.9903 	 1.721515e+22 	 2.661645e+20 	 1.778823e-04 	 1.184165e-05 	  3.4968 	  0.5873 	  0.7076 	  0.1245 
	 26.3850 	 4.926697e-01 	 209.5634 	  2.8983 	 1.705108e+22 	 2.567025e+20 	 1.770175e-04 	 1.170842e-05 	  3.5232 	  0.5811 	  0.7177 	  0.1239 
	 26.4960 	 4.876702e-01 	 209.4311 	  2.8095 	 1.688853e+22 	 2.476362e+20 	 1.759928e-04 	 1.156448e-05 	  3.5495 	  0.5749 	  0.7281 	  0.1234 
	 26.6060 	 4.827602e-01 	 209.2960 	  2.7247 	 1.672893e+22 	 2.390320e+20 	 1.748291e-04 	 1.141253e-05 	  3.5755 	  0.5688 	  0.7386 	  0.1229 
	 26.7170 	 4.778502e-01 	 209.1564 	  2.6423 	 1.656935e+22 	 2.307231e+20 	 1.735153e-04 	 1.125108e-05 	  3.6014 	  0.5626 	  0.7494 	  0.1224 
	 28.3970 	 4.089000e-01 	 207.0636 	  1.7416 	 1.431181e+22 	 1.436072e+20 	 1.440257e-04 	 8.552548e-06 	  3.9464 	  0.4904 	  0.9062 	  0.1178 
	 28.5070 	 4.047291e-01 	 206.9565 	  1.7025 	 1.417291e+22 	 1.399618e+20 	 1.419396e-04 	 8.395606e-06 	  3.9640 	  0.4880 	  0.9139 	  0.1175 
	 28.6180 	 4.005623e-01 	 206.8558 	  1.6652 	 1.403368e+22 	 1.364812e+20 	 1.398676e-04 	 8.242686e-06 	  3.9808 	  0.4860 	  0.9211 	  0.1173 
