	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  4.4420 	 2.717406e+00 	 136.2597 	  3.2053 	 1.446060e+23 	 3.497774e+21 	 2.600602e-08 	 1.225559e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.5880 	 2.660388e+00 	 135.7384 	  2.9802 	 1.420880e+23 	 3.202523e+21 	 2.819085e-08 	 1.274446e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.7350 	 2.604139e+00 	 135.2944 	  2.7636 	 1.395230e+23 	 2.925495e+21 	 3.000426e-08 	 1.308800e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.2490 	 2.416420e+00 	 134.3226 	  2.0871 	 1.303951e+23 	 2.107248e+21 	 3.372505e-08 	 1.330434e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.3960 	 2.365239e+00 	 134.1946 	  1.9176 	 1.277606e+23 	 1.913593e+21 	 3.416242e-08 	 1.313837e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.5420 	 2.315486e+00 	 134.1263 	  1.7602 	 1.251430e+23 	 1.737855e+21 	 3.437478e-08 	 1.289689e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.6880 	 2.266794e+00 	 134.1128 	  1.6138 	 1.225295e+23 	 1.578025e+21 	 3.439507e-08 	 1.259184e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.8350 	 2.218828e+00 	 134.1507 	  1.4778 	 1.199074e+23 	 1.432532e+21 	 3.425096e-08 	 1.223347e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.3430 	 2.061059e+00 	 134.6243 	  1.0983 	 1.109912e+23 	 1.039934e+21 	 3.289790e-08 	 1.078179e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.4880 	 2.018246e+00 	 134.8413 	  1.0165 	 1.085084e+23 	 9.566649e+20 	 3.238661e-08 	 1.035869e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.6340 	 1.976110e+00 	 135.0896 	  0.9464 	 1.060458e+23 	 8.845915e+20 	 3.186866e-08 	 9.952026e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.7800 	 1.934936e+00 	 135.3638 	  0.8887 	 1.036256e+23 	 8.236975e+20 	 3.137664e-08 	 9.577540e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.9260 	 1.894709e+00 	 135.6596 	  0.8435 	 1.012529e+23 	 7.732866e+20 	 3.093665e-08 	 9.246633e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.4390 	 1.760466e+00 	 136.7312 	  0.7623 	 9.335319e+22 	 6.606795e+20 	 2.978181e-08 	 8.409293e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.5860 	 1.723908e+00 	 137.0033 	  0.7537 	 9.123159e+22 	 6.410803e+20 	 2.953312e-08 	 8.245889e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.7320 	 1.688385e+00 	 137.2385 	  0.7485 	 8.919437e+22 	 6.246209e+20 	 2.930912e-08 	 8.109908e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.8780 	 1.653613e+00 	 137.4284 	  0.7447 	 8.723083e+22 	 6.097578e+20 	 2.910084e-08 	 7.996113e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.0250 	 1.619333e+00 	 137.5643 	  0.7406 	 8.533152e+22 	 5.951003e+20 	 2.889969e-08 	 7.900032e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.5430 	 1.504113e+00 	 137.6810 	  0.7229 	 7.918332e+22 	 5.439413e+20 	 2.814106e-08 	 7.676604e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.6880 	 1.473356e+00 	 137.6487 	  0.7181 	 7.758507e+22 	 5.303101e+20 	 2.788123e-08 	 7.638660e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.8340 	 1.443021e+00 	 137.6034 	  0.7138 	 7.601712e+22 	 5.171351e+20 	 2.758380e-08 	 7.608002e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.9800 	 1.413308e+00 	 137.5539 	  0.7104 	 7.448366e+22 	 5.046454e+20 	 2.724242e-08 	 7.583114e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.1260 	 1.384202e+00 	 137.5080 	  0.7080 	 7.297832e+22 	 4.929556e+20 	 2.684910e-08 	 7.561810e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.6360 	 1.287140e+00 	 137.3679 	  0.7066 	 6.793402e+22 	 4.576166e+20 	 2.496187e-08 	 7.434055e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.7810 	 1.260808e+00 	 137.3248 	  0.7076 	 6.656377e+22 	 4.487645e+20 	 2.425014e-08 	 7.356564e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.9270 	 1.234842e+00 	 137.2758 	  0.7091 	 6.521408e+22 	 4.402226e+20 	 2.344197e-08 	 7.248475e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.0720 	 1.209585e+00 	 137.2195 	  0.7107 	 6.390418e+22 	 4.320198e+20 	 2.254132e-08 	 7.104974e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.2180 	 1.184680e+00 	 137.1531 	  0.7124 	 6.261665e+22 	 4.239582e+20 	 2.153118e-08 	 6.918849e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.7390 	 1.099971e+00 	 136.8662 	  0.7188 	 5.825908e+22 	 3.964012e+20 	 1.752106e-08 	 6.052817e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.8840 	 1.077518e+00 	 136.7846 	  0.7205 	 5.710469e+22 	 3.890156e+20 	 1.644954e-08 	 5.809324e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.0290 	 1.055537e+00 	 136.7076 	  0.7222 	 5.597246e+22 	 3.817307e+20 	 1.546587e-08 	 5.588115e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.1740 	 1.034022e+00 	 136.6380 	  0.7237 	 5.486062e+22 	 3.745344e+20 	 1.460676e-08 	 5.401717e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.3200 	 1.012819e+00 	 136.5780 	  0.7252 	 5.376004e+22 	 3.673667e+20 	 1.390053e-08 	 5.260440e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.8390 	 9.409681e-01 	 136.4574 	  0.7299 	 4.999024e+22 	 3.425356e+20 	 1.240361e-08 	 5.040380e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
