	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  2.6790 	 2.486615e+00 	 143.8346 	  2.0931 	 1.256692e+23 	 1.936587e+21 	 1.468654e-07 	 4.448438e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.9200 	 2.406366e+00 	 143.6550 	  1.9175 	 1.214350e+23 	 1.729860e+21 	 1.361020e-07 	 3.981193e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.1610 	 2.328960e+00 	 143.7779 	  1.7571 	 1.172472e+23 	 1.544678e+21 	 1.262807e-07 	 3.564524e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.4030 	 2.253999e+00 	 144.1568 	  1.6105 	 1.131040e+23 	 1.379099e+21 	 1.173047e-07 	 3.193608e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6440 	 2.182009e+00 	 144.7402 	  1.4785 	 1.090546e+23 	 1.233189e+21 	 1.091862e-07 	 2.868117e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.1990 	 2.025815e+00 	 146.6015 	  1.2240 	 1.001028e+23 	 9.621444e+20 	 9.326758e-08 	 2.266651e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.4400 	 1.961934e+00 	 147.5200 	  1.1335 	 9.641330e+22 	 8.695860e+20 	 8.741540e-08 	 2.061775e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.6810 	 1.900308e+00 	 148.4359 	  1.0543 	 9.286517e+22 	 7.903886e+20 	 8.211687e-08 	 1.886139e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.9230 	 1.840600e+00 	 149.3042 	  0.9855 	 8.945966e+22 	 7.229993e+20 	 7.729137e-08 	 1.735788e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.1640 	 1.783210e+00 	 150.0693 	  0.9272 	 8.624002e+22 	 6.666731e+20 	 7.291699e-08 	 1.608570e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.7040 	 1.661646e+00 	 151.1739 	  0.8298 	 7.972557e+22 	 5.728725e+20 	 6.436122e-08 	 1.387701e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.9450 	 1.610315e+00 	 151.2840 	  0.7999 	 7.716490e+22 	 5.425010e+20 	 6.095770e-08 	 1.310024e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.1860 	 1.560658e+00 	 151.1121 	  0.7774 	 7.482917e+22 	 5.174379e+20 	 5.773356e-08 	 1.240913e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.4260 	 1.512795e+00 	 150.7250 	  0.7610 	 7.269058e+22 	 4.967174e+20 	 5.469155e-08 	 1.179481e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
