	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 10.8340 	 2.041524e+00 	 200.4843 	  3.3139 	 7.381927e+22 	 1.232595e+21 	 1.316161e-04 	 8.607040e-06 	  3.8561 	  0.6377 	 -1000.0000 	 -1000.0000 
	 11.0140 	 2.006166e+00 	 200.1310 	  3.2015 	 7.266851e+22 	 1.174004e+21 	 1.338635e-04 	 8.740748e-06 	  3.8039 	  0.6114 	 -1000.0000 	 -1000.0000 
	 11.1930 	 1.971586e+00 	 199.7791 	  3.0684 	 7.154169e+22 	 1.110582e+21 	 1.369940e-04 	 8.769051e-06 	  3.7545 	  0.5813 	 -1000.0000 	 -1000.0000 
	 11.3730 	 1.937380e+00 	 199.4254 	  2.9168 	 7.042543e+22 	 1.042859e+21 	 1.409272e-04 	 8.689330e-06 	  3.7082 	  0.5473 	 -1000.0000 	 -1000.0000 
	 11.5520 	 1.903915e+00 	 199.0748 	  2.7524 	 6.933132e+22 	 9.728132e+20 	 1.455000e-04 	 8.498787e-06 	  3.6661 	  0.5105 	 -1000.0000 	 -1000.0000 
	 11.9700 	 1.827823e+00 	 198.2649 	  2.3378 	 6.683378e+22 	 8.056480e+20 	 1.581451e-04 	 7.566334e-06 	  3.5865 	  0.4188 	 -1000.0000 	 -1000.0000 
	 12.1500 	 1.795907e+00 	 197.9219 	  2.1554 	 6.578111e+22 	 7.350817e+20 	 1.631215e-04 	 7.191561e-06 	  3.5613 	  0.3926 	 -1000.0000 	 -1000.0000 
	 12.3300 	 1.764482e+00 	 197.5838 	  1.9765 	 6.474101e+22 	 6.671593e+20 	 1.670130e-04 	 6.989649e-06 	  3.5420 	  0.3826 	 -1000.0000 	 -1000.0000 
	 12.5100 	 1.733532e+00 	 197.2512 	  1.8049 	 6.371266e+22 	 6.031233e+20 	 1.703495e-04 	 6.782359e-06 	  3.5289 	  0.3740 	 -1000.0000 	 -1000.0000 
	 12.6900 	 1.703044e+00 	 196.9251 	  1.6448 	 6.269524e+22 	 5.442160e+20 	 1.729461e-04 	 6.572576e-06 	  3.5222 	  0.3668 	 -1000.0000 	 -1000.0000 
	 13.1040 	 1.634603e+00 	 196.2088 	  1.3391 	 6.039177e+22 	 4.341756e+20 	 1.751982e-04 	 6.095415e-06 	  3.5324 	  0.3558 	 -1000.0000 	 -1000.0000 
	 13.2840 	 1.605594e+00 	 195.9310 	  1.2356 	 5.940253e+22 	 3.976079e+20 	 1.743612e-04 	 5.890028e-06 	  3.5486 	  0.3537 	 -1000.0000 	 -1000.0000 
	 13.4630 	 1.577226e+00 	 195.6928 	  1.1486 	 5.842326e+22 	 3.670448e+20 	 1.724241e-04 	 5.684861e-06 	  3.5713 	  0.3533 	 -1000.0000 	 -1000.0000 
	 13.6430 	 1.549206e+00 	 195.5048 	  1.0760 	 5.744099e+22 	 3.414049e+20 	 1.683443e-04 	 5.677215e-06 	  3.5997 	  0.3583 	 -1000.0000 	 -1000.0000 
	 13.8220 	 1.521866e+00 	 195.3820 	  1.0172 	 5.646456e+22 	 3.202388e+20 	 1.617871e-04 	 5.947412e-06 	  3.6324 	  0.3718 	 -1000.0000 	 -1000.0000 
	 14.2190 	 1.463187e+00 	 195.3857 	  0.9277 	 5.429354e+22 	 2.851506e+20 	 1.482572e-04 	 6.144500e-06 	  3.7187 	  0.3978 	  0.8474 	  0.1493 
	 14.3980 	 1.437582e+00 	 195.4834 	  0.9021 	 5.331917e+22 	 2.734178e+20 	 1.430568e-04 	 6.096725e-06 	  3.7641 	  0.4058 	  0.8514 	  0.1474 
	 14.5760 	 1.412594e+00 	 195.6007 	  0.8832 	 5.236167e+22 	 2.636458e+20 	 1.382998e-04 	 5.998219e-06 	  3.8122 	  0.4108 	  0.8573 	  0.1453 
	 14.7550 	 1.387906e+00 	 195.7096 	  0.8689 	 5.141667e+22 	 2.552853e+20 	 1.337748e-04 	 5.872087e-06 	  3.8615 	  0.4132 	  0.8647 	  0.1434 
	 14.9340 	 1.363622e+00 	 195.7806 	  0.8574 	 5.049599e+22 	 2.479545e+20 	 1.294169e-04 	 5.734753e-06 	  3.9095 	  0.4138 	  0.8730 	  0.1417 
	 15.3530 	 1.308169e+00 	 195.6506 	  0.8320 	 4.846815e+22 	 2.325294e+20 	 1.196825e-04 	 5.439850e-06 	  4.0027 	  0.4154 	  0.8946 	  0.1397 
	 15.5310 	 1.285178e+00 	 195.4603 	  0.8208 	 4.766167e+22 	 2.263777e+20 	 1.159460e-04 	 5.338689e-06 	  4.0282 	  0.4171 	  0.9043 	  0.1399 
	 15.7100 	 1.262415e+00 	 195.2075 	  0.8101 	 4.687832e+22 	 2.205355e+20 	 1.126291e-04 	 5.243827e-06 	  4.0434 	  0.4182 	  0.9140 	  0.1401 
	 15.8880 	 1.240144e+00 	 194.9098 	  0.8006 	 4.612281e+22 	 2.151546e+20 	 1.098794e-04 	 5.145510e-06 	  4.0487 	  0.4172 	  0.9235 	  0.1396 
	 16.0660 	 1.218250e+00 	 194.5809 	  0.7930 	 4.538670e+22 	 2.102874e+20 	 1.077834e-04 	 5.047211e-06 	  4.0468 	  0.4153 	  0.9328 	  0.1386 
