	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  9.6320 	 1.880967e+00 	 138.8285 	  2.8199 	 9.847203e+22 	 1.834023e+21 	 2.832049e-07 	 9.946257e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.8100 	 1.834715e+00 	 139.0858 	  2.5874 	 9.581103e+22 	 1.676183e+21 	 2.532046e-07 	 8.904049e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.9890 	 1.789424e+00 	 139.3689 	  2.3721 	 9.320606e+22 	 1.529581e+21 	 2.260119e-07 	 7.951500e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.1680 	 1.745331e+00 	 139.6745 	  2.1746 	 9.067104e+22 	 1.394623e+21 	 2.016516e-07 	 7.090138e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.3460 	 1.702644e+00 	 139.9988 	  1.9951 	 8.821830e+22 	 1.271453e+21 	 1.800848e-07 	 6.319453e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.2160 	 1.509812e+00 	 141.8166 	  1.3344 	 7.716755e+22 	 8.109696e+20 	 1.078434e-07 	 3.634901e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.3940 	 1.473416e+00 	 142.2236 	  1.2384 	 7.509015e+22 	 7.422782e+20 	 9.883506e-08 	 3.276474e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.5720 	 1.437999e+00 	 142.6384 	  1.1538 	 7.307232e+22 	 6.810901e+20 	 9.144294e-08 	 2.972472e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.7500 	 1.403535e+00 	 143.0590 	  1.0800 	 7.111283e+22 	 6.268975e+20 	 8.551698e-08 	 2.718367e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.9280 	 1.369998e+00 	 143.4836 	  1.0161 	 6.921047e+22 	 5.791922e+20 	 8.090711e-08 	 2.509631e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.7760 	 1.222150e+00 	 145.5047 	  0.8246 	 6.089429e+22 	 4.252667e+20 	 7.237009e-08 	 1.997933e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.9540 	 1.193450e+00 	 145.9166 	  0.8030 	 5.929752e+22 	 4.050510e+20 	 7.242089e-08 	 1.962426e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.1320 	 1.165501e+00 	 146.3201 	  0.7862 	 5.774966e+22 	 3.878864e+20 	 7.277277e-08 	 1.941658e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.3100 	 1.138277e+00 	 146.7133 	  0.7733 	 5.624948e+22 	 3.732646e+20 	 7.327563e-08 	 1.931098e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.4880 	 1.111753e+00 	 147.0944 	  0.7636 	 5.479578e+22 	 3.606778e+20 	 7.377944e-08 	 1.926220e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 14.3500 	 9.923768e-01 	 148.7113 	  0.7377 	 4.837424e+22 	 3.128477e+20 	 7.174770e-08 	 1.846772e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 14.5280 	 9.694660e-01 	 148.9905 	  0.7337 	 4.716797e+22 	 3.037347e+20 	 7.010987e-08 	 1.808239e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 14.7050 	 9.472458e-01 	 149.2491 	  0.7300 	 4.600651e+22 	 2.948827e+20 	 6.826677e-08 	 1.767123e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 14.8820 	 9.255749e-01 	 149.4887 	  0.7266 	 4.488186e+22 	 2.862831e+20 	 6.632841e-08 	 1.726152e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.0600 	 9.043250e-01 	 149.7106 	  0.7237 	 4.378683e+22 	 2.779332e+20 	 6.440263e-08 	 1.688057e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.9040 	 8.106351e-01 	 150.4954 	  0.7162 	 3.905131e+22 	 2.436586e+20 	 5.896459e-08 	 1.632474e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.0810 	 7.923707e-01 	 150.5933 	  0.7161 	 3.814773e+22 	 2.376731e+20 	 5.876704e-08 	 1.649478e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.2580 	 7.745413e-01 	 150.6597 	  0.7164 	 3.727356e+22 	 2.320538e+20 	 5.870216e-08 	 1.670285e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
