	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  0.4770 	 3.233668e+00 	 203.1606 	  5.9827 	 1.152744e+23 	 3.485384e+21 	 1.863730e-04 	 1.602624e-05 	  3.6817 	  0.6888 	 -1000.0000 	 -1000.0000 
	  0.6190 	 3.189879e+00 	 202.7626 	  5.9247 	 1.139237e+23 	 3.408365e+21 	 1.804738e-04 	 1.540909e-05 	  3.6845 	  0.6766 	 -1000.0000 	 -1000.0000 
	  0.7600 	 3.146905e+00 	 202.3784 	  5.8600 	 1.125931e+23 	 3.331129e+21 	 1.750595e-04 	 1.484441e-05 	  3.6850 	  0.6644 	 -1000.0000 	 -1000.0000 
	  0.9020 	 3.104132e+00 	 202.0020 	  5.7878 	 1.112638e+23 	 3.252675e+21 	 1.700125e-04 	 1.431978e-05 	  3.6833 	  0.6522 	 -1000.0000 	 -1000.0000 
	  1.0440 	 3.061863e+00 	 201.6355 	  5.7090 	 1.099453e+23 	 3.173644e+21 	 1.653354e-04 	 1.383537e-05 	  3.6793 	  0.6401 	 -1000.0000 	 -1000.0000 
	  3.7270 	 2.351856e+00 	 195.6669 	  3.4568 	 8.717820e+22 	 1.697475e+21 	 1.152462e-04 	 8.998620e-06 	  3.3235 	  0.4580 	 -1000.0000 	 -1000.0000 
	  3.8690 	 2.318653e+00 	 195.3543 	  3.3224 	 8.609222e+22 	 1.626894e+21 	 1.135268e-04 	 8.862227e-06 	  3.2969 	  0.4517 	 -1000.0000 	 -1000.0000 
	  4.0100 	 2.286087e+00 	 195.0396 	  3.1899 	 8.502627e+22 	 1.558222e+21 	 1.118374e-04 	 8.731587e-06 	  3.2703 	  0.4457 	 -1000.0000 	 -1000.0000 
	  4.1520 	 2.253692e+00 	 194.7175 	  3.0579 	 8.396531e+22 	 1.490579e+21 	 1.101465e-04 	 8.604139e-06 	  3.2435 	  0.4401 	 -1000.0000 	 -1000.0000 
	  4.2940 	 2.221696e+00 	 194.3897 	  2.9276 	 8.291703e+22 	 1.424553e+21 	 1.084589e-04 	 8.480150e-06 	  3.2168 	  0.4349 	 -1000.0000 	 -1000.0000 
	  6.9740 	 1.686678e+00 	 186.2667 	  1.2549 	 6.560194e+22 	 6.028370e+20 	 7.128336e-05 	 6.119210e-06 	  2.8137 	  0.4035 	 -1000.0000 	 -1000.0000 
	  7.1140 	 1.662033e+00 	 185.7232 	  1.2251 	 6.482423e+22 	 5.857480e+20 	 6.895044e-05 	 5.971021e-06 	  2.8018 	  0.4055 	 -1000.0000 	 -1000.0000 
	  7.2550 	 1.637520e+00 	 185.1702 	  1.2002 	 6.405130e+22 	 5.706724e+20 	 6.657375e-05 	 5.818182e-06 	  2.7911 	  0.4078 	 -1000.0000 	 -1000.0000 
	  7.3960 	 1.613313e+00 	 184.6135 	  1.1800 	 6.328815e+22 	 5.575782e+20 	 6.417779e-05 	 5.661829e-06 	  2.7817 	  0.4105 	 -1000.0000 	 -1000.0000 
	  7.5370 	 1.589411e+00 	 184.0550 	  1.1641 	 6.253418e+22 	 5.463032e+20 	 6.177321e-05 	 5.502219e-06 	  2.7734 	  0.4135 	 -1000.0000 	 -1000.0000 
	 10.1970 	 1.192080e+00 	 175.5702 	  1.1781 	 4.926902e+22 	 4.664482e+20 	 2.627372e-05 	 3.372342e-06 	  2.7324 	  0.5391 	 -1000.0000 	 -1000.0000 
	 10.3370 	 1.173810e+00 	 175.3192 	  1.1744 	 4.859227e+22 	 4.603983e+20 	 2.515313e-05 	 3.232953e-06 	  2.7302 	  0.5422 	 -1000.0000 	 -1000.0000 
	 10.4780 	 1.155660e+00 	 175.0830 	  1.1695 	 4.791339e+22 	 4.538873e+20 	 2.409625e-05 	 3.085408e-06 	  2.7274 	  0.5440 	 -1000.0000 	 -1000.0000 
	 10.6180 	 1.137883e+00 	 174.8633 	  1.1638 	 4.724248e+22 	 4.470509e+20 	 2.311477e-05 	 2.932787e-06 	  2.7240 	  0.5444 	 -1000.0000 	 -1000.0000 
	 10.7580 	 1.120350e+00 	 174.6563 	  1.1573 	 4.657519e+22 	 4.398873e+20 	 2.219687e-05 	 2.775667e-06 	  2.7201 	  0.5436 	 -1000.0000 	 -1000.0000 
	 13.4230 	 8.297234e-01 	 170.7935 	  0.9932 	 3.518018e+22 	 2.977168e+20 	 1.179609e-05 	 7.176827e-07 	  2.7021 	  0.5128 	 -1000.0000 	 -1000.0000 
	 13.5630 	 8.165592e-01 	 170.5053 	  0.9877 	 3.467392e+22 	 2.923083e+20 	 1.145405e-05 	 6.829810e-07 	  2.7123 	  0.5170 	 -1000.0000 	 -1000.0000 
	 13.7020 	 8.036810e-01 	 170.2128 	  0.9827 	 3.418002e+22 	 2.871870e+20 	 1.112457e-05 	 6.516142e-07 	  2.7244 	  0.5217 	 -1000.0000 	 -1000.0000 
	 13.8420 	 7.909012e-01 	 169.9135 	  0.9780 	 3.369100e+22 	 2.822635e+20 	 1.080178e-05 	 6.229366e-07 	  2.7386 	  0.5271 	 -1000.0000 	 -1000.0000 
	 13.9820 	 7.783109e-01 	 169.6109 	  0.9738 	 3.321006e+22 	 2.775599e+20 	 1.048726e-05 	 5.969601e-07 	  2.7551 	  0.5331 	 -1000.0000 	 -1000.0000 
	 16.6260 	 5.731903e-01 	 165.3272 	  0.9340 	 2.516249e+22 	 2.097605e+20 	 5.867267e-06 	 3.634723e-07 	  3.3633 	  0.7573 	 -1000.0000 	 -1000.0000 
	 16.7660 	 5.639057e-01 	 165.2539 	  0.9326 	 2.477110e+22 	 2.064133e+20 	 5.685567e-06 	 3.560679e-07 	  3.4017 	  0.7735 	 -1000.0000 	 -1000.0000 
	 16.9050 	 5.548300e-01 	 165.1949 	  0.9313 	 2.438565e+22 	 2.030901e+20 	 5.510785e-06 	 3.487351e-07 	  3.4392 	  0.7897 	 -1000.0000 	 -1000.0000 
	 17.0440 	 5.458942e-01 	 165.1483 	  0.9301 	 2.400349e+22 	 1.997707e+20 	 5.341611e-06 	 3.414222e-07 	  3.4759 	  0.8061 	 -1000.0000 	 -1000.0000 
	 17.1830 	 5.370964e-01 	 165.1129 	  0.9288 	 2.362479e+22 	 1.964590e+20 	 5.178049e-06 	 3.341452e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 19.8300 	 3.933014e-01 	 164.8540 	  0.9277 	 1.727241e+22 	 1.398587e+20 	 2.896643e-06 	 1.830241e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 19.9680 	 3.869135e-01 	 164.7889 	  0.9292 	 1.699395e+22 	 1.374526e+20 	 2.836498e-06 	 1.814113e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 20.1070 	 3.805797e-01 	 164.7156 	  0.9308 	 1.671876e+22 	 1.350879e+20 	 2.779427e-06 	 1.800098e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 20.2460 	 3.743455e-01 	 164.6347 	  0.9326 	 1.644878e+22 	 1.327810e+20 	 2.725759e-06 	 1.788245e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 20.3850 	 3.682096e-01 	 164.5466 	  0.9345 	 1.618391e+22 	 1.305304e+20 	 2.675358e-06 	 1.778460e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.1590 	 1.840840e-01 	 157.0289 	  1.0386 	 8.499245e+21 	 6.989319e+19 	 2.176955e-06 	 2.366530e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.2970 	 1.809990e-01 	 156.8289 	  1.0397 	 8.367120e+21 	 6.884082e+19 	 2.183928e-06 	 2.378490e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.4340 	 1.779833e-01 	 156.6363 	  1.0408 	 8.237383e+21 	 6.780303e+19 	 2.190871e-06 	 2.387993e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.5720 	 1.749924e-01 	 156.4492 	  1.0419 	 8.108124e+21 	 6.676487e+19 	 2.197807e-06 	 2.395232e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 26.7100 	 1.720483e-01 	 156.2701 	  1.0429 	 7.980282e+21 	 6.573414e+19 	 2.204603e-06 	 2.400203e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.3120 	 1.247254e-01 	 155.6384 	  1.0729 	 5.815298e+21 	 4.795711e+19 	 2.200651e-06 	 2.239169e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.4490 	 1.226341e-01 	 155.7850 	  1.0758 	 5.713690e+21 	 4.712422e+19 	 2.189625e-06 	 2.228012e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.5870 	 1.205643e-01 	 155.9446 	  1.0788 	 5.612690e+21 	 4.629786e+19 	 2.177456e-06 	 2.217074e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.7240 	 1.185453e-01 	 156.1129 	  1.0820 	 5.513795e+21 	 4.549040e+19 	 2.164375e-06 	 2.206470e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 29.8610 	 1.165615e-01 	 156.2892 	  1.0853 	 5.416299e+21 	 4.469617e+19 	 2.150358e-06 	 2.196071e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 32.4650 	 8.474280e-02 	 158.5463 	  1.1693 	 3.869438e+21 	 3.259906e+19 	 1.807254e-06 	 2.019870e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 32.6020 	 8.333880e-02 	 158.5086 	  1.1745 	 3.805306e+21 	 3.213245e+19 	 1.790092e-06 	 2.010566e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 32.7390 	 8.195849e-02 	 158.4569 	  1.1798 	 3.742704e+21 	 3.167987e+19 	 1.773430e-06 	 2.001338e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 32.8760 	 8.060149e-02 	 158.3930 	  1.1852 	 3.681568e+21 	 3.124041e+19 	 1.757317e-06 	 1.992231e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 33.0130 	 7.926739e-02 	 158.3185 	  1.1905 	 3.621835e+21 	 3.081316e+19 	 1.741800e-06 	 1.983291e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 35.5920 	 5.792347e-02 	 156.9846 	  1.2888 	 2.677953e+21 	 2.389667e+19 	 1.608120e-06 	 1.864473e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 35.7280 	 5.697194e-02 	 157.0022 	  1.2935 	 2.634166e+21 	 2.354403e+19 	 1.610600e-06 	 1.861586e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 35.8640 	 5.603596e-02 	 157.0297 	  1.2982 	 2.590857e+21 	 2.319207e+19 	 1.613711e-06 	 1.859044e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 36.0000 	 5.511533e-02 	 157.0663 	  1.3028 	 2.548037e+21 	 2.284120e+19 	 1.617352e-06 	 1.856846e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 36.1360 	 5.420985e-02 	 157.1112 	  1.3074 	 2.505716e+21 	 2.249181e+19 	 1.621423e-06 	 1.854991e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 38.7250 	 3.959275e-02 	 158.6254 	  1.3947 	 1.807667e+21 	 1.665824e+19 	 1.645340e-06 	 1.876748e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 38.8610 	 3.894879e-02 	 158.7064 	  1.3991 	 1.777054e+21 	 1.641322e+19 	 1.638810e-06 	 1.880237e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 38.9960 	 3.832055e-02 	 158.7887 	  1.4033 	 1.747224e+21 	 1.617495e+19 	 1.631738e-06 	 1.883808e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 39.1320 	 3.769854e-02 	 158.8743 	  1.4072 	 1.717720e+21 	 1.593937e+19 	 1.624123e-06 	 1.887474e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 39.2680 	 3.708728e-02 	 158.9634 	  1.4108 	 1.688749e+21 	 1.570777e+19 	 1.616121e-06 	 1.891167e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 41.8380 	 2.733851e-02 	 162.3898 	  1.3731 	 1.221858e+21 	 1.142627e+19 	 1.539044e-06 	 1.948504e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 41.9730 	 2.690982e-02 	 162.6956 	  1.3639 	 1.200703e+21 	 1.118283e+19 	 1.545082e-06 	 1.951080e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 42.1090 	 2.648536e-02 	 163.0130 	  1.3541 	 1.179699e+21 	 1.093672e+19 	 1.552336e-06 	 1.953940e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 42.2440 	 2.607122e-02 	 163.3361 	  1.3440 	 1.159158e+21 	 1.069208e+19 	 1.560666e-06 	 1.957137e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 42.3790 	 2.566414e-02 	 163.6658 	  1.3336 	 1.138924e+21 	 1.044764e+19 	 1.570086e-06 	 1.960784e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 44.9450 	 1.909466e-02 	 169.5530 	  1.1764 	 8.150882e+20 	 6.529373e+18 	 1.893140e-06 	 2.193696e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 45.0790 	 1.880421e-02 	 169.7679 	  1.1744 	 8.013872e+20 	 6.390965e+18 	 1.914393e-06 	 2.218257e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 45.2130 	 1.851836e-02 	 169.9707 	  1.1732 	 7.879855e+20 	 6.259490e+18 	 1.935747e-06 	 2.243718e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 45.3480 	 1.823497e-02 	 170.1628 	  1.1726 	 7.747808e+20 	 6.133811e+18 	 1.957322e-06 	 2.270212e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 45.4820 	 1.795817e-02 	 170.3414 	  1.1726 	 7.619632e+20 	 6.015557e+18 	 1.978763e-06 	 2.297279e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 51.0710 	 9.577193e-03 	 168.1353 	  1.2360 	 4.133186e+20 	 3.849514e+18 	 2.457158e-06 	 3.234129e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 51.2050 	 9.432836e-03 	 167.8703 	  1.2289 	 4.077829e+20 	 3.797210e+18 	 2.449249e-06 	 3.232253e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 51.3380 	 9.291447e-03 	 167.5966 	  1.2215 	 4.023664e+20 	 3.744101e+18 	 2.440546e-06 	 3.229154e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 51.4720 	 9.150873e-03 	 167.3097 	  1.2136 	 3.969875e+20 	 3.689595e+18 	 2.430997e-06 	 3.224908e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 51.6050 	 9.013187e-03 	 167.0137 	  1.2055 	 3.917261e+20 	 3.634707e+18 	 2.420823e-06 	 3.219699e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 54.1270 	 6.715558e-03 	 158.8768 	  1.0684 	 3.062414e+20 	 2.707738e+18 	 2.200427e-06 	 3.095374e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 54.2600 	 6.609262e-03 	 158.3112 	  1.0652 	 3.024403e+20 	 2.675304e+18 	 2.191833e-06 	 3.094477e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 54.3930 	 6.504330e-03 	 157.7370 	  1.0624 	 2.986964e+20 	 2.644508e+18 	 2.183673e-06 	 3.094342e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 54.5260 	 6.400746e-03 	 157.1555 	  1.0601 	 2.950066e+20 	 2.615225e+18 	 2.175925e-06 	 3.094933e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 54.6590 	 6.298499e-03 	 156.5682 	  1.0581 	 2.913678e+20 	 2.587332e+18 	 2.168570e-06 	 3.096216e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 57.1900 	 4.588969e-03 	 146.0348 	  1.0515 	 2.278791e+20 	 2.157734e+18 	 2.074217e-06 	 3.203178e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 57.3230 	 4.510672e-03 	 145.5905 	  1.0512 	 2.246829e+20 	 2.133639e+18 	 2.070511e-06 	 3.211003e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 57.4550 	 4.434041e-03 	 145.1623 	  1.0508 	 2.215229e+20 	 2.109445e+18 	 2.066966e-06 	 3.218928e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 57.5880 	 4.357908e-03 	 144.7432 	  1.0505 	 2.183526e+20 	 2.084829e+18 	 2.063543e-06 	 3.227084e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 57.7200 	 4.283414e-03 	 144.3393 	  1.0502 	 2.152211e+20 	 2.060207e+18 	 2.060312e-06 	 3.235359e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 60.2240 	 3.063540e-03 	 138.4289 	  1.0685 	 1.604974e+20 	 1.614811e+18 	 2.051510e-06 	 3.441672e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 60.3560 	 3.008924e-03 	 138.1798 	  1.0714 	 1.579392e+20 	 1.594839e+18 	 2.054298e-06 	 3.455837e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 60.4880 	 2.955201e-03 	 137.9329 	  1.0745 	 1.554163e+20 	 1.575243e+18 	 2.057259e-06 	 3.470363e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 60.6200 	 2.902357e-03 	 137.6875 	  1.0777 	 1.529284e+20 	 1.556002e+18 	 2.060348e-06 	 3.485248e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 60.7520 	 2.850379e-03 	 137.4428 	  1.0810 	 1.504751e+20 	 1.537094e+18 	 2.063517e-06 	 3.500491e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 63.2670 	 2.006569e-03 	 132.0211 	  1.1348 	 1.099757e+20 	 1.212492e+18 	 2.076487e-06 	 3.855049e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 63.3980 	 1.969377e-03 	 131.6901 	  1.1359 	 1.081623e+20 	 1.196116e+18 	 2.071685e-06 	 3.875989e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 63.5300 	 1.932526e-03 	 131.3627 	  1.1368 	 1.063591e+20 	 1.179579e+18 	 2.066079e-06 	 3.897044e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 63.6620 	 1.896298e-03 	 131.0444 	  1.1374 	 1.045787e+20 	 1.162999e+18 	 2.059681e-06 	 3.917988e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 63.7930 	 1.860957e-03 	 130.7405 	  1.1378 	 1.028333e+20 	 1.146493e+18 	 2.052528e-06 	 3.938599e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
