	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 13.0250 	 9.123077e-01 	 191.2602 	 -1.2462 	 3.500438e+22 	 3.957285e+19 	 3.452231e-05 	 2.747865e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.1650 	 8.989526e-01 	 190.3324 	 -1.1003 	 3.462725e+22 	 5.176597e+19 	 3.515351e-05 	 2.666784e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.3060 	 8.856652e-01 	 189.4197 	 -0.9594 	 3.424872e+22 	 6.344164e+19 	 3.568738e-05 	 2.580795e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.4470 	 8.725403e-01 	 188.5283 	 -0.8242 	 3.387150e+22 	 7.452298e+19 	 3.611650e-05 	 2.491458e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 17.3610 	 5.680999e-01 	 171.1420 	  1.0582 	 2.405992e+22 	 1.938977e+20 	 1.868501e-05 	 3.647172e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 17.5010 	 5.591754e-01 	 170.7404 	  1.0754 	 2.373728e+22 	 1.931885e+20 	 1.777574e-05 	 3.241305e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 17.6410 	 5.503743e-01 	 170.3510 	  1.0903 	 2.341692e+22 	 1.922563e+20 	 1.689248e-05 	 2.871653e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 17.7800 	 5.417571e-01 	 169.9763 	  1.1029 	 2.310114e+22 	 1.911223e+20 	 1.604337e-05 	 2.540921e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 17.9200 	 5.331986e-01 	 169.6105 	  1.1135 	 2.278543e+22 	 1.897820e+20 	 1.521790e-05 	 2.244587e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 19.6040 	 4.392905e-01 	 166.0164 	  1.1204 	 1.918373e+22 	 1.625244e+20 	 7.796104e-06 	 9.922848e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
