	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  5.5860 	 2.385331e+00 	 204.4925 	  7.2320 	 8.456602e+22 	 3.053698e+21 	 1.239501e-04 	 8.790652e-06 	  4.6106 	  0.6849 	 -1000.0000 	 -1000.0000 
	  5.7120 	 2.356907e+00 	 204.3110 	  7.1486 	 8.363211e+22 	 2.987763e+21 	 1.237045e-04 	 8.397609e-06 	  4.6546 	  0.6727 	 -1000.0000 	 -1000.0000 
	  5.8390 	 2.328564e+00 	 204.1223 	  7.0650 	 8.270214e+22 	 2.922584e+21 	 1.236488e-04 	 8.019222e-06 	  4.6954 	  0.6607 	 -1000.0000 	 -1000.0000 
	  5.9660 	 2.300528e+00 	 203.9285 	  6.9817 	 8.178332e+22 	 2.858653e+21 	 1.238222e-04 	 7.676461e-06 	  4.7325 	  0.6494 	 -1000.0000 	 -1000.0000 
	  6.0930 	 2.272795e+00 	 203.7299 	  6.8988 	 8.087543e+22 	 2.795938e+21 	 1.244162e-04 	 7.566860e-06 	  4.7660 	  0.6473 	 -1000.0000 	 -1000.0000 
	  7.0880 	 2.065751e+00 	 202.0588 	  6.2570 	 7.411267e+22 	 2.342764e+21 	 1.346851e-04 	 6.450481e-06 	  4.8987 	  0.5992 	 -1000.0000 	 -1000.0000 
	  7.2150 	 2.040597e+00 	 201.8373 	  6.1756 	 7.329068e+22 	 2.289299e+21 	 1.354624e-04 	 6.369285e-06 	  4.8990 	  0.5891 	 -1000.0000 	 -1000.0000 
	  7.3410 	 2.015918e+00 	 201.6170 	  6.0949 	 7.248360e+22 	 2.237125e+21 	 1.358716e-04 	 6.295853e-06 	  4.8958 	  0.5785 	 -1000.0000 	 -1000.0000 
	  7.4680 	 1.991321e+00 	 201.3950 	  6.0135 	 7.167836e+22 	 2.185377e+21 	 1.358823e-04 	 6.222751e-06 	  4.8888 	  0.5673 	 -1000.0000 	 -1000.0000 
	  7.5940 	 1.967189e+00 	 201.1752 	  5.9327 	 7.088742e+22 	 2.134839e+21 	 1.354746e-04 	 6.145214e-06 	  4.8784 	  0.5557 	 -1000.0000 	 -1000.0000 
	  8.5980 	 1.784317e+00 	 199.4752 	  5.2873 	 6.484671e+22 	 1.758200e+21 	 1.215705e-04 	 5.300961e-06 	  4.6782 	  0.4739 	 -1000.0000 	 -1000.0000 
	  8.7250 	 1.762337e+00 	 199.2674 	  5.2064 	 6.411463e+22 	 1.713899e+21 	 1.194829e-04 	 5.240858e-06 	  4.6395 	  0.4681 	 -1000.0000 	 -1000.0000 
	  8.8510 	 1.740777e+00 	 199.0628 	  5.1266 	 6.339532e+22 	 1.670728e+21 	 1.174028e-04 	 5.181356e-06 	  4.5987 	  0.4625 	 -1000.0000 	 -1000.0000 
	  8.9780 	 1.719292e+00 	 198.8579 	  5.0467 	 6.267732e+22 	 1.628015e+21 	 1.153352e-04 	 5.122280e-06 	  4.5555 	  0.4570 	 -1000.0000 	 -1000.0000 
	  9.1040 	 1.698217e+00 	 198.6560 	  4.9681 	 6.197192e+22 	 1.586445e+21 	 1.133486e-04 	 5.065207e-06 	  4.5113 	  0.4517 	 -1000.0000 	 -1000.0000 
	 10.1010 	 1.539652e+00 	 197.0912 	  4.3616 	 5.663257e+22 	 1.283791e+21 	 1.024595e-04 	 4.698335e-06 	  4.1848 	  0.4385 	 -1000.0000 	 -1000.0000 
	 10.2270 	 1.520619e+00 	 196.8936 	  4.2823 	 5.598867e+22 	 1.247792e+21 	 1.016944e-04 	 4.661417e-06 	  4.1548 	  0.4359 	 -1000.0000 	 -1000.0000 
