	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  7.4150 	 2.175103e+00 	 129.4942 	  0.6582 	 1.179586e+23 	 9.689359e+20 	 5.022823e-07 	 1.399247e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.5530 	 2.134498e+00 	 130.4428 	  0.6803 	 1.153722e+23 	 9.487513e+20 	 4.515583e-07 	 1.274290e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.6910 	 2.094606e+00 	 131.3515 	  0.7010 	 1.128438e+23 	 9.289238e+20 	 4.039863e-07 	 1.157265e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.8290 	 2.055419e+00 	 132.2212 	  0.7205 	 1.103725e+23 	 9.094500e+20 	 3.594950e-07 	 1.047981e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.9670 	 2.016927e+00 	 133.0528 	  0.7388 	 1.079574e+23 	 8.903261e+20 	 3.180129e-07 	 9.462501e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.0810 	 1.508136e+00 	 141.6895 	  0.8881 	 7.734533e+22 	 6.385058e+20 	 7.076797e-09 	 1.957859e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.2180 	 1.480001e+00 	 142.0263 	  0.8911 	 7.573352e+22 	 6.246819e+20 	 4.607178e-09 	 1.906689e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.3560 	 1.452207e+00 	 142.3432 	  0.8934 	 7.415061e+22 	 6.110435e+20 	 3.884225e-09 	 1.897847e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.4930 	 1.425149e+00 	 142.6368 	  0.8951 	 7.261868e+22 	 5.977845e+20 	 4.848030e-09 	 1.929603e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.6300 	 1.398614e+00 	 142.9102 	  0.8962 	 7.112524e+22 	 5.848017e+20 	 7.417108e-09 	 1.999895e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.7240 	 1.052199e+00 	 145.2232 	  0.8695 	 5.246447e+22 	 4.181890e+20 	 1.963015e-07 	 6.546099e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.8610 	 1.033013e+00 	 145.2944 	  0.8664 	 5.147535e+22 	 4.092046e+20 	 2.151659e-07 	 6.984051e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.9980 	 1.014207e+00 	 145.3610 	  0.8635 	 5.050968e+22 	 4.004350e+20 	 2.344264e-07 	 7.428622e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.1350 	 9.957710e-01 	 145.4237 	  0.8606 	 4.956660e+22 	 3.918769e+20 	 2.540130e-07 	 7.877965e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.2720 	 9.776977e-01 	 145.4835 	  0.8578 	 4.864522e+22 	 3.835267e+20 	 2.738557e-07 	 8.330232e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.3770 	 7.395776e-01 	 146.6657 	  0.8527 	 3.660185e+22 	 2.787753e+20 	 5.631552e-07 	 1.438336e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
