	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  2.0140 	 3.021557e+00 	 153.3974 	  4.3266 	 1.428078e+23 	 4.076646e+21 	 2.874999e-07 	 6.145556e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.1830 	 2.956713e+00 	 153.2526 	  4.2077 	 1.398767e+23 	 3.881222e+21 	 2.876004e-07 	 5.830831e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.3530 	 2.892902e+00 	 153.1054 	  4.0658 	 1.369892e+23 	 3.677225e+21 	 2.874008e-07 	 5.541360e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.5220 	 2.830845e+00 	 152.9590 	  3.9058 	 1.341773e+23 	 3.468903e+21 	 2.868928e-07 	 5.279107e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.6920 	 2.769780e+00 	 152.8131 	  3.7287 	 1.314058e+23 	 3.255654e+21 	 2.860597e-07 	 5.039517e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.4880 	 2.501098e+00 	 152.1940 	  2.7774 	 1.191305e+23 	 2.263294e+21 	 2.775429e-07 	 4.197520e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6570 	 2.447526e+00 	 152.0856 	  2.5690 	 1.166609e+23 	 2.065666e+21 	 2.746882e-07 	 4.068940e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.8260 	 2.395105e+00 	 151.9887 	  2.3652 	 1.142347e+23 	 1.876728e+21 	 2.714434e-07 	 3.954729e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.9950 	 2.343806e+00 	 151.9046 	  2.1690 	 1.118502e+23 	 1.698319e+21 	 2.677980e-07 	 3.853453e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.1640 	 2.293599e+00 	 151.8350 	  1.9834 	 1.095053e+23 	 1.532279e+21 	 2.637413e-07 	 3.763677e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.9780 	 2.066183e+00 	 151.7472 	  1.3287 	 9.870717e+22 	 9.589462e+20 	 2.382952e-07 	 3.447398e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.1470 	 2.021807e+00 	 151.7878 	  1.2479 	 9.656086e+22 	 8.884884e+20 	 2.320878e-07 	 3.397714e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.3160 	 1.978371e+00 	 151.8499 	  1.1819 	 9.444706e+22 	 8.307836e+20 	 2.258239e-07 	 3.351303e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.4850 	 1.935862e+00 	 151.9342 	  1.1279 	 9.236586e+22 	 7.836195e+20 	 2.196353e-07 	 3.307246e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.6540 	 1.894266e+00 	 152.0411 	  1.0836 	 9.031734e+22 	 7.447839e+20 	 2.136537e-07 	 3.264625e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.4620 	 1.707587e+00 	 152.8734 	  0.9289 	 8.098055e+22 	 6.083619e+20 	 1.916912e-07 	 3.053361e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.6300 	 1.671225e+00 	 153.1006 	  0.8997 	 7.914033e+22 	 5.822429e+20 	 1.886987e-07 	 3.004515e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.7990 	 1.635473e+00 	 153.3370 	  0.8714 	 7.732874e+22 	 5.566806e+20 	 1.860228e-07 	 2.953603e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.9670 	 1.600744e+00 	 153.5742 	  0.8447 	 7.556943e+22 	 5.322296e+20 	 1.835730e-07 	 2.901312e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.1360 	 1.566614e+00 	 153.8094 	  0.8196 	 7.384369e+22 	 5.088530e+20 	 1.811969e-07 	 2.847106e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.9260 	 1.417457e+00 	 154.7024 	  0.7366 	 6.642296e+22 	 4.226940e+20 	 1.679966e-07 	 2.577188e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.0940 	 1.387819e+00 	 154.8217 	  0.7266 	 6.498545e+22 	 4.096352e+20 	 1.647145e-07 	 2.521231e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.2620 	 1.358845e+00 	 154.9103 	  0.7187 	 6.359393e+22 	 3.980294e+20 	 1.615640e-07 	 2.469347e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.4300 	 1.330501e+00 	 154.9659 	  0.7125 	 6.224646e+22 	 3.876480e+20 	 1.587102e-07 	 2.423317e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.5980 	 1.302756e+00 	 154.9863 	  0.7076 	 6.094110e+22 	 3.782624e+20 	 1.563181e-07 	 2.384925e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.4060 	 1.176691e+00 	 154.5376 	  0.6923 	 5.518802e+22 	 3.400919e+20 	 1.558938e-07 	 2.356750e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.5740 	 1.151894e+00 	 154.3525 	  0.6895 	 5.408469e+22 	 3.326993e+20 	 1.580220e-07 	 2.381945e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.7420 	 1.127583e+00 	 154.1592 	  0.6869 	 5.300619e+22 	 3.254372e+20 	 1.603855e-07 	 2.411720e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.9100 	 1.103761e+00 	 153.9693 	  0.6844 	 5.194923e+22 	 3.183072e+20 	 1.626993e-07 	 2.442789e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.0780 	 1.080432e+00 	 153.7948 	  0.6822 	 5.091051e+22 	 3.113114e+20 	 1.646786e-07 	 2.471871e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.8660 	 9.776687e-01 	 153.4930 	  0.6764 	 4.619346e+22 	 2.803755e+20 	 1.617320e-07 	 2.491780e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.0340 	 9.571351e-01 	 153.5316 	  0.6764 	 4.521902e+22 	 2.742589e+20 	 1.580823e-07 	 2.465442e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.2020 	 9.370416e-01 	 153.5696 	  0.6767 	 4.426282e+22 	 2.683659e+20 	 1.538013e-07 	 2.432570e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
