	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  6.5040 	 2.264341e+00 	 172.4032 	  2.5268 	 9.516910e+22 	 1.422177e+21 	 3.156181e-05 	 3.563344e-06 	  3.3175 	  0.6082 	  0.9061 	  0.1696 
	  6.6610 	 2.224627e+00 	 173.3111 	  2.3665 	 9.301350e+22 	 1.297611e+21 	 3.339133e-05 	 3.558595e-06 	  3.2809 	  0.5743 	  0.9045 	  0.1618 
	  6.8180 	 2.185768e+00 	 174.2413 	  2.2148 	 9.090777e+22 	 1.183369e+21 	 3.530621e-05 	 3.550413e-06 	  3.2572 	  0.5439 	  0.9042 	  0.1545 
	  6.9750 	 2.147748e+00 	 175.1886 	  2.0719 	 8.885239e+22 	 1.078981e+21 	 3.730564e-05 	 3.538893e-06 	  3.2453 	  0.5163 	  0.9052 	  0.1475 
	  7.1320 	 2.110553e+00 	 176.1474 	  1.9378 	 8.684783e+22 	 9.839803e+20 	 3.938816e-05 	 3.524231e-06 	  3.2443 	  0.4912 	  0.9074 	  0.1409 
	  7.8980 	 1.940398e+00 	 180.8152 	  1.4112 	 7.781226e+22 	 6.397007e+20 	 5.065108e-05 	 3.421907e-06 	  3.3738 	  0.3958 	  0.9338 	  0.1136 
	  8.0540 	 1.907946e+00 	 181.7278 	  1.3304 	 7.612680e+22 	 5.907133e+20 	 5.314388e-05 	 3.399490e-06 	  3.4233 	  0.3805 	  0.9419 	  0.1089 
	  8.2110 	 1.876005e+00 	 182.6208 	  1.2582 	 7.448449e+22 	 5.475612e+20 	 5.571044e-05 	 3.410693e-06 	  3.4796 	  0.3675 	  0.9508 	  0.1047 
	  8.3670 	 1.844964e+00 	 183.4778 	  1.1957 	 7.290670e+22 	 5.103326e+20 	 5.831338e-05 	 3.583284e-06 	  3.5414 	  0.3614 	  0.9601 	  0.1024 
	  8.5240 	 1.814412e+00 	 184.3042 	  1.1420 	 7.137369e+22 	 4.780846e+20 	 6.098141e-05 	 3.764220e-06 	  3.6086 	  0.3563 	  0.9701 	  0.1003 
	  9.2710 	 1.677923e+00 	 187.6316 	  1.0069 	 6.482139e+22 	 3.816974e+20 	 7.420257e-05 	 4.958079e-06 	  3.9700 	  0.4085 	  1.0195 	  0.0962 
	  9.4270 	 1.651104e+00 	 188.2052 	  0.9977 	 6.359142e+22 	 3.702848e+20 	 7.704231e-05 	 5.311587e-06 	  4.0471 	  0.4227 	  1.0292 	  0.0970 
	  9.5830 	 1.624802e+00 	 188.7424 	  0.9922 	 6.240175e+22 	 3.607681e+20 	 7.988583e-05 	 5.690062e-06 	  4.1220 	  0.4367 	  1.0384 	  0.0982 
	  9.7400 	 1.598826e+00 	 189.2489 	  0.9893 	 6.124172e+22 	 3.526051e+20 	 8.271811e-05 	 6.079896e-06 	  4.1935 	  0.4498 	  1.0471 	  0.0998 
	  9.8960 	 1.573476e+00 	 189.7207 	  0.9878 	 6.012274e+22 	 3.454037e+20 	 8.545456e-05 	 6.465570e-06 	  4.2594 	  0.4616 	  1.0550 	  0.1015 
	 10.6610 	 1.455104e+00 	 191.7024 	  0.9736 	 5.502035e+22 	 3.115044e+20 	 9.552161e-05 	 8.108243e-06 	  4.4843 	  0.5039 	  1.0841 	  0.1109 
	 10.8170 	 1.432150e+00 	 192.0828 	  0.9716 	 5.404382e+22 	 3.049345e+20 	 9.638340e-05 	 8.348524e-06 	  4.5089 	  0.5098 	  1.0880 	  0.1129 
	 10.9730 	 1.409605e+00 	 192.4729 	  0.9719 	 5.308491e+22 	 2.988528e+20 	 9.669937e-05 	 8.583651e-06 	  4.5268 	  0.5175 	  1.0912 	  0.1153 
	 11.1300 	 1.387335e+00 	 192.8831 	  0.9752 	 5.213586e+22 	 2.933981e+20 	 9.646259e-05 	 8.847930e-06 	  4.5395 	  0.5293 	  1.0939 	  0.1184 
	 11.2860 	 1.365625e+00 	 193.3160 	  0.9825 	 5.120702e+22 	 2.888117e+20 	 9.571749e-05 	 9.138045e-06 	  4.5489 	  0.5458 	  1.0963 	  0.1223 
	 12.0410 	 1.266453e+00 	 195.8741 	  1.0820 	 4.688219e+22 	 2.803838e+20 	 8.848299e-05 	 1.029708e-05 	  4.6047 	  0.6464 	  1.1112 	  0.1463 
	 12.1970 	 1.247102e+00 	 196.4479 	  1.1087 	 4.603155e+22 	 2.801446e+20 	 8.706306e-05 	 1.040787e-05 	  4.6288 	  0.6633 	  1.1167 	  0.1520 
	 12.3530 	 1.228105e+00 	 197.0097 	  1.1338 	 4.520021e+22 	 2.797119e+20 	 8.591346e-05 	 1.043724e-05 	  4.6603 	  0.6743 	  1.1237 	  0.1564 
	 12.5100 	 1.209326e+00 	 197.5506 	  1.1557 	 4.438509e+22 	 2.787608e+20 	 8.511070e-05 	 1.036219e-05 	  4.6993 	  0.6762 	  1.1321 	  0.1588 
