	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  6.9780 	 1.848171e+00 	 159.4921 	  5.2687 	 8.364078e+22 	 2.814729e+21 	 1.028780e-05 	 9.509793e-07 	  2.4444 	  1.9141 	  0.8028 	  0.6103 
	  7.1340 	 1.813246e+00 	 160.1894 	  5.2122 	 8.181188e+22 	 2.705567e+21 	 7.675604e-06 	 7.764695e-07 	  2.4778 	  2.0130 	  0.8177 	  0.6640 
	  7.2910 	 1.778842e+00 	 160.8243 	  5.1422 	 8.002797e+22 	 2.596019e+21 	 5.514270e-06 	 6.338885e-07 	  2.4992 	  2.2580 	  0.8287 	  0.7622 
	  7.4470 	 1.745384e+00 	 161.3944 	  5.0607 	 7.830951e+22 	 2.487659e+21 	 3.789271e-06 	 5.199483e-07 	  2.5102 	  2.4870 	  0.8363 	  0.8513 
	  7.6040 	 1.712431e+00 	 161.9131 	  4.9674 	 7.663217e+22 	 2.379278e+21 	 2.418014e-06 	 4.256847e-07 	  2.5127 	  2.6338 	  0.8410 	  0.9111 
	  8.3410 	 1.566962e+00 	 163.7850 	  4.4048 	 6.938895e+22 	 1.884952e+21 	 5.164655e-07 	 2.650242e-07 	  2.4464 	  2.0418 	  0.8358 	  0.7457 
	  8.4970 	 1.538034e+00 	 164.0996 	  4.2649 	 6.797465e+22 	 1.784515e+21 	 5.819041e-07 	 2.371931e-07 	  2.4219 	  1.7314 	  0.8308 	  0.6447 
	  8.6530 	 1.509726e+00 	 164.3988 	  4.1196 	 6.659682e+22 	 1.685943e+21 	 7.824489e-07 	 2.308987e-07 	  2.3954 	  1.4001 	  0.8249 	  0.5352 
	  8.8100 	 1.481851e+00 	 164.6902 	  3.9688 	 6.524470e+22 	 1.588802e+21 	 1.147103e-06 	 2.400753e-07 	  2.3673 	  1.0699 	  0.8184 	  0.4243 
	  8.9660 	 1.454748e+00 	 164.9759 	  3.8154 	 6.393325e+22 	 1.494509e+21 	 1.628944e-06 	 2.484626e-07 	  2.3386 	  0.7775 	  0.8115 	  0.3233 
	  9.6950 	 1.335568e+00 	 166.4328 	  3.0754 	 5.816175e+22 	 1.088574e+21 	 7.527339e-06 	 9.365729e-07 	  2.2147 	  0.7769 	  0.7826 	  0.2667 
	  9.8500 	 1.311731e+00 	 166.8048 	  2.9186 	 5.699633e+22 	 1.010748e+21 	 9.128020e-06 	 1.098244e-06 	  2.1960 	  0.8260 	  0.7794 	  0.2788 
	 10.0060 	 1.288241e+00 	 167.2141 	  2.7629 	 5.584025e+22 	 9.358182e+20 	 1.076683e-05 	 1.252122e-06 	  2.1831 	  0.8227 	  0.7782 	  0.2777 
	 10.1620 	 1.265242e+00 	 167.6644 	  2.6101 	 5.469883e+22 	 8.644752e+20 	 1.244050e-05 	 1.401859e-06 	  2.1760 	  0.7828 	  0.7789 	  0.2671 
	 10.3170 	 1.242862e+00 	 168.1579 	  2.4621 	 5.357702e+22 	 7.973178e+20 	 1.413077e-05 	 1.547588e-06 	  2.1742 	  0.7246 	  0.7812 	  0.2517 
	 11.0410 	 1.144236e+00 	 171.1841 	  1.8434 	 4.846101e+22 	 5.363797e+20 	 2.202541e-05 	 2.089456e-06 	  2.2424 	  0.4910 	  0.8077 	  0.1707 
	 11.1970 	 1.124219e+00 	 171.9878 	  1.7298 	 4.738995e+22 	 4.915238e+20 	 2.371169e-05 	 2.147265e-06 	  2.2780 	  0.4545 	  0.8166 	  0.1593 
	 11.3530 	 1.104630e+00 	 172.8404 	  1.6245 	 4.633324e+22 	 4.505964e+20 	 2.540336e-05 	 2.190705e-06 	  2.3224 	  0.4264 	  0.8264 	  0.1512 
	 11.5100 	 1.085342e+00 	 173.7454 	  1.5275 	 4.528575e+22 	 4.133244e+20 	 2.714033e-05 	 2.226492e-06 	  2.3772 	  0.4050 	  0.8375 	  0.1430 
	 11.6660 	 1.066597e+00 	 174.6891 	  1.4405 	 4.426235e+22 	 3.801342e+20 	 2.893859e-05 	 2.251138e-06 	  2.4428 	  0.3873 	  0.8500 	  0.1350 
	 12.3950 	 9.843691e-01 	 179.5429 	  1.1655 	 3.975444e+22 	 2.721672e+20 	 3.815746e-05 	 2.104516e-06 	  2.8960 	  0.3199 	  0.9247 	  0.1102 
	 12.5500 	 9.679698e-01 	 180.6020 	  1.1303 	 3.886387e+22 	 2.573621e+20 	 3.981571e-05 	 2.102161e-06 	  3.0206 	  0.3162 	  0.9430 	  0.1118 
	 12.7060 	 9.518260e-01 	 181.6490 	  1.1009 	 3.799502e+22 	 2.445475e+20 	 4.127422e-05 	 2.090369e-06 	  3.1538 	  0.3130 	  0.9616 	  0.1151 
	 12.8620 	 9.360345e-01 	 182.6641 	  1.0762 	 3.715525e+22 	 2.334623e+20 	 4.248095e-05 	 2.070675e-06 	  3.2925 	  0.3105 	  0.9798 	  0.1197 
	 13.0170 	 9.206828e-01 	 183.6281 	  1.0555 	 3.635119e+22 	 2.238011e+20 	 4.340957e-05 	 2.045349e-06 	  3.4337 	  0.3087 	  0.9973 	  0.1242 
	 13.7280 	 8.543228e-01 	 187.2611 	  0.9856 	 3.306566e+22 	 1.890281e+20 	 4.477511e-05 	 2.392290e-06 	  4.0751 	  0.3739 	  1.0664 	  0.1463 
	 13.8830 	 8.406903e-01 	 187.8983 	  0.9744 	 3.242773e+22 	 1.829353e+20 	 4.487429e-05 	 2.420814e-06 	  4.2004 	  0.3857 	  1.0790 	  0.1476 
	 14.0390 	 8.272539e-01 	 188.4981 	  0.9645 	 3.180897e+22 	 1.772621e+20 	 4.495022e-05 	 2.413627e-06 	  4.3162 	  0.3907 	  1.0907 	  0.1469 
	 14.1940 	 8.141779e-01 	 189.0593 	  0.9559 	 3.121502e+22 	 1.720480e+20 	 4.500951e-05 	 2.376426e-06 	  4.4198 	  0.3892 	  1.1014 	  0.1446 
	 14.3490 	 8.013676e-01 	 189.5926 	  0.9485 	 3.063953e+22 	 1.672221e+20 	 4.506751e-05 	 2.316611e-06 	  4.5120 	  0.3832 	  1.1111 	  0.1415 
	 15.0780 	 7.444319e-01 	 191.9050 	  0.9291 	 2.812236e+22 	 1.487877e+20 	 4.564355e-05 	 1.915196e-06 	  4.8137 	  0.3405 	  1.1443 	  0.1251 
	 15.2330 	 7.329718e-01 	 192.3837 	  0.9278 	 2.762011e+22 	 1.455965e+20 	 4.602140e-05 	 1.934801e-06 	  4.8571 	  0.3446 	  1.1489 	  0.1234 
	 15.3890 	 7.216447e-01 	 192.8698 	  0.9274 	 2.712438e+22 	 1.425823e+20 	 4.642033e-05 	 1.955944e-06 	  4.8961 	  0.3528 	  1.1529 	  0.1214 
	 15.5440 	 7.105861e-01 	 193.3610 	  0.9278 	 2.664066e+22 	 1.397572e+20 	 4.681895e-05 	 1.977637e-06 	  4.9312 	  0.3645 	  1.1562 	  0.1192 
	 15.6990 	 6.997130e-01 	 193.8643 	  0.9289 	 2.616492e+22 	 1.370748e+20 	 4.720753e-05 	 1.999466e-06 	  4.9628 	  0.3736 	  1.1589 	  0.1166 
	 16.4320 	 6.505926e-01 	 196.4717 	  0.9423 	 2.400698e+22 	 1.256754e+20 	 4.890605e-05 	 2.101400e-06 	  5.0682 	  0.3829 	  1.1651 	  0.1024 
	 16.5870 	 6.406847e-01 	 197.0567 	  0.9463 	 2.357129e+22 	 1.234801e+20 	 4.933775e-05 	 2.124102e-06 	  5.0806 	  0.3785 	  1.1656 	  0.1001 
	 16.7410 	 6.310090e-01 	 197.6410 	  0.9507 	 2.314656e+22 	 1.213641e+20 	 4.983752e-05 	 2.147711e-06 	  5.0893 	  0.3723 	  1.1658 	  0.0983 
	 16.8960 	 6.214411e-01 	 198.2281 	  0.9552 	 2.272775e+22 	 1.192962e+20 	 5.043446e-05 	 2.172908e-06 	  5.0937 	  0.3645 	  1.1660 	  0.0973 
	 17.0510 	 6.120458e-01 	 198.8104 	  0.9600 	 2.231811e+22 	 1.172865e+20 	 5.114479e-05 	 2.199944e-06 	  5.0931 	  0.3612 	  1.1660 	  0.0970 
	 17.7620 	 5.711591e-01 	 201.3497 	  0.9813 	 2.056327e+22 	 1.086664e+20 	 5.591363e-05 	 2.349310e-06 	  5.0298 	  0.3492 	  1.1679 	  0.1039 
	 17.9170 	 5.627100e-01 	 201.8797 	  0.9854 	 2.020599e+22 	 1.068680e+20 	 5.719059e-05 	 2.386221e-06 	  5.0057 	  0.3459 	  1.1694 	  0.1061 
	 18.0710 	 5.544715e-01 	 202.4022 	  0.9890 	 1.985897e+22 	 1.050900e+20 	 5.849576e-05 	 2.423836e-06 	  4.9794 	  0.3427 	  1.1716 	  0.1082 
	 18.2260 	 5.463329e-01 	 202.9260 	  0.9922 	 1.951721e+22 	 1.033002e+20 	 5.981510e-05 	 2.462147e-06 	  4.9521 	  0.3395 	  1.1747 	  0.1102 
	 18.3810 	 5.383442e-01 	 203.4497 	  0.9948 	 1.918251e+22 	 1.015011e+20 	 6.110758e-05 	 2.500254e-06 	  4.9255 	  0.3367 	  1.1787 	  0.1121 
	 19.1050 	 5.028915e-01 	 205.9631 	  0.9984 	 1.769948e+22 	 9.285495e+19 	 6.614333e-05 	 2.660476e-06 	  4.8393 	  0.3289 	  1.2046 	  0.1199 
	 19.2600 	 4.956698e-01 	 206.5347 	  0.9982 	 1.739678e+22 	 9.100086e+19 	 6.691156e-05 	 2.688230e-06 	  4.8335 	  0.3287 	  1.2099 	  0.1214 
	 19.4140 	 4.886122e-01 	 207.1216 	  0.9981 	 1.710042e+22 	 8.918433e+19 	 6.754084e-05 	 2.712671e-06 	  4.8335 	  0.3290 	  1.2143 	  0.1228 
	 19.5680 	 4.816668e-01 	 207.7306 	  0.9982 	 1.680808e+22 	 8.740544e+19 	 6.803766e-05 	 2.733985e-06 	  4.8395 	  0.3299 	  1.2176 	  0.1238 
	 19.7230 	 4.747845e-01 	 208.3692 	  0.9987 	 1.651756e+22 	 8.566524e+19 	 6.841467e-05 	 2.752674e-06 	  4.8513 	  0.3313 	  1.2194 	  0.1242 
	 20.4350 	 4.444758e-01 	 211.6190 	  1.0108 	 1.522900e+22 	 7.860035e+19 	 6.919907e-05 	 2.826173e-06 	  4.9712 	  0.3436 	  1.2038 	  0.1189 
	 20.5900 	 4.381678e-01 	 212.3408 	  1.0157 	 1.496199e+22 	 7.729406e+19 	 6.936663e-05 	 2.846567e-06 	  5.0095 	  0.3473 	  1.1952 	  0.1169 
	 20.7440 	 4.320085e-01 	 213.0372 	  1.0214 	 1.470321e+22 	 7.608472e+19 	 6.961029e-05 	 2.871098e-06 	  5.0511 	  0.3512 	  1.1849 	  0.1150 
	 20.8980 	 4.259593e-01 	 213.7014 	  1.0279 	 1.445169e+22 	 7.496647e+19 	 6.996389e-05 	 2.900835e-06 	  5.0951 	  0.3553 	  1.1730 	  0.1131 
	 21.0530 	 4.199844e-01 	 214.3253 	  1.0353 	 1.420668e+22 	 7.393583e+19 	 7.045744e-05 	 2.936448e-06 	  5.1404 	  0.3594 	  1.1595 	  0.1113 
	 21.7690 	 3.938638e-01 	 216.3985 	  1.0778 	 1.319301e+22 	 7.032279e+19 	 7.588727e-05 	 3.916881e-06 	  5.3092 	  0.4249 	  1.0906 	  0.1123 
	 21.9230 	 3.885295e-01 	 216.6749 	  1.0870 	 1.299783e+22 	 6.969164e+19 	 7.741913e-05 	 4.079665e-06 	  5.3241 	  0.4325 	  1.0769 	  0.1118 
	 22.0770 	 3.832792e-01 	 216.8999 	  1.0955 	 1.280917e+22 	 6.906608e+19 	 7.904753e-05 	 4.190472e-06 	  5.3270 	  0.4341 	  1.0645 	  0.1106 
	 22.2300 	 3.781387e-01 	 217.0763 	  1.1030 	 1.262749e+22 	 6.842937e+19 	 8.075792e-05 	 4.246444e-06 	  5.3175 	  0.4297 	  1.0537 	  0.1086 
	 22.3840 	 3.730336e-01 	 217.2104 	  1.1092 	 1.244970e+22 	 6.775232e+19 	 8.256552e-05 	 4.247372e-06 	  5.2952 	  0.4198 	  1.0445 	  0.1061 
	 23.1120 	 3.496767e-01 	 217.4173 	  1.1154 	 1.165869e+22 	 6.371194e+19 	 9.177376e-05 	 3.597326e-06 	  5.0541 	  0.3348 	  1.0237 	  0.0925 
	 23.2660 	 3.449007e-01 	 217.4272 	  1.1140 	 1.149877e+22 	 6.274895e+19 	 9.399790e-05 	 3.640409e-06 	  4.9842 	  0.3280 	  1.0233 	  0.0919 
