	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  6.2510 	 2.419720e+00 	 208.1515 	  3.8383 	 8.409512e+22 	 1.636675e+21 	 1.529966e-04 	 1.553387e-05 	  3.9763 	  1.0932 	  1.1102 	  0.2071 
	  6.3980 	 2.386809e+00 	 208.2037 	  3.8924 	 8.297993e+22 	 1.623463e+21 	 1.539352e-04 	 1.432250e-05 	  3.9447 	  0.9497 	  1.1116 	  0.2004 
	  6.5450 	 2.354268e+00 	 208.1876 	  3.9255 	 8.189460e+22 	 1.605231e+21 	 1.582287e-04 	 1.337856e-05 	  3.9156 	  0.8260 	  1.1120 	  0.1938 
	  6.6920 	 2.322093e+00 	 208.1072 	  3.9388 	 8.083779e+22 	 1.582323e+21 	 1.652769e-04 	 1.272340e-05 	  3.8894 	  0.7214 	  1.1115 	  0.1872 
	  7.5980 	 2.131767e+00 	 206.4514 	  3.6595 	 7.487454e+22 	 1.358721e+21 	 2.072441e-04 	 1.102623e-05 	  3.7976 	  0.5074 	  1.0960 	  0.1668 
	  7.7440 	 2.102360e+00 	 206.0388 	  3.5683 	 7.398933e+22 	 1.312763e+21 	 2.101735e-04 	 1.092443e-05 	  3.7936 	  0.4943 	  1.0921 	  0.1695 
	  7.8910 	 2.073101e+00 	 205.5939 	  3.4669 	 7.311572e+22 	 1.264645e+21 	 2.122211e-04 	 1.073709e-05 	  3.7923 	  0.4795 	  1.0878 	  0.1702 
	  8.0370 	 2.044386e+00 	 205.1271 	  3.3579 	 7.226428e+22 	 1.215363e+21 	 2.133721e-04 	 1.048020e-05 	  3.7935 	  0.4635 	  1.0832 	  0.1691 
	  8.1840 	 2.015818e+00 	 204.6361 	  3.2411 	 7.142203e+22 	 1.164585e+21 	 2.137294e-04 	 1.016260e-05 	  3.7970 	  0.4467 	  1.0785 	  0.1666 
	  9.0980 	 1.845831e+00 	 201.3729 	  2.4314 	 6.644202e+22 	 8.440480e+20 	 2.069799e-04 	 8.275526e-06 	  3.8659 	  0.3601 	  1.0490 	  0.1388 
	  9.2440 	 1.819876e+00 	 200.8597 	  2.3009 	 6.567453e+22 	 7.954697e+20 	 2.059873e-04 	 8.112473e-06 	  3.8840 	  0.3522 	  1.0451 	  0.1351 
	  9.3910 	 1.794071e+00 	 200.3568 	  2.1727 	 6.490596e+22 	 7.482327e+20 	 2.054239e-04 	 7.965340e-06 	  3.9041 	  0.3499 	  1.0417 	  0.1322 
	  9.5370 	 1.768765e+00 	 199.8752 	  2.0496 	 6.414546e+22 	 7.033207e+20 	 2.054005e-04 	 7.835138e-06 	  3.9258 	  0.3469 	  1.0388 	  0.1303 
	  9.6840 	 1.743610e+00 	 199.4126 	  1.9313 	 6.338130e+22 	 6.604627e+20 	 2.059874e-04 	 7.717452e-06 	  3.9488 	  0.3429 	  1.0365 	  0.1294 
	 10.6010 	 1.593883e+00 	 197.2438 	  1.3830 	 5.858448e+22 	 4.636651e+20 	 2.238559e-04 	 7.000806e-06 	  4.0866 	  0.2968 	  1.0355 	  0.1335 
	 10.7470 	 1.571160e+00 	 197.0135 	  1.3274 	 5.781679e+22 	 4.434300e+20 	 2.283654e-04 	 6.860574e-06 	  4.1021 	  0.2867 	  1.0380 	  0.1331 
	 10.8930 	 1.548733e+00 	 196.8079 	  1.2791 	 5.705069e+22 	 4.255838e+20 	 2.329432e-04 	 6.711835e-06 	  4.1146 	  0.2752 	  1.0414 	  0.1319 
