	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  5.8690 	 2.480225e+00 	 173.1034 	  7.5225 	 1.037961e+23 	 4.901007e+21 	 2.160936e-05 	 4.398448e-06 	  3.2419 	  1.3184 	 -1000.0000 	 -1000.0000 
	  7.5920 	 2.040706e+00 	 171.5481 	  6.9002 	 8.625095e+22 	 3.592360e+21 	 1.827274e-05 	 2.681653e-06 	  2.3126 	  0.7716 	 -1000.0000 	 -1000.0000 
	  7.7290 	 2.008998e+00 	 171.3964 	  6.8019 	 8.498668e+22 	 3.491169e+21 	 1.785722e-05 	 2.802896e-06 	  2.2730 	  0.7640 	 -1000.0000 	 -1000.0000 
	  7.8660 	 1.977744e+00 	 171.2412 	  6.6980 	 8.374060e+22 	 3.390649e+21 	 1.743082e-05 	 2.903592e-06 	  2.2369 	  0.7579 	 -1000.0000 	 -1000.0000 
	  8.0030 	 1.946938e+00 	 171.0825 	  6.5888 	 8.251250e+22 	 3.290852e+21 	 1.699570e-05 	 2.984326e-06 	  2.2039 	  0.7531 	 -1000.0000 	 -1000.0000 
	  8.1410 	 1.916356e+00 	 170.9194 	  6.4736 	 8.129339e+22 	 3.191108e+21 	 1.655070e-05 	 3.046314e-06 	  2.1738 	  0.7494 	 -1000.0000 	 -1000.0000 
	  9.8650 	 1.570241e+00 	 168.6463 	  4.7327 	 6.748952e+22 	 2.032514e+21 	 1.108417e-05 	 2.658378e-06 	  1.9899 	  0.7486 	 -1000.0000 	 -1000.0000 
	 10.0020 	 1.545430e+00 	 168.4509 	  4.5807 	 6.649856e+22 	 1.949087e+21 	 1.069289e-05 	 2.572338e-06 	  1.9871 	  0.7504 	 -1000.0000 	 -1000.0000 
	 10.1380 	 1.521169e+00 	 168.2554 	  4.4293 	 6.552921e+22 	 1.867774e+21 	 1.031375e-05 	 2.483533e-06 	  1.9857 	  0.7524 	 -1000.0000 	 -1000.0000 
	 10.2750 	 1.497096e+00 	 168.0570 	  4.2765 	 6.456699e+22 	 1.787430e+21 	 9.941448e-06 	 2.391415e-06 	  1.9857 	  0.7546 	 -1000.0000 	 -1000.0000 
	 10.4120 	 1.473387e+00 	 167.8572 	  4.1239 	 6.361887e+22 	 1.708710e+21 	 9.579019e-06 	 2.297338e-06 	  1.9870 	  0.7569 	 -1000.0000 	 -1000.0000 
	 14.3910 	 9.214064e-01 	 161.9937 	  1.1294 	 4.123652e+22 	 3.570763e+20 	 2.910410e-06 	 2.459064e-07 	  2.3540 	  0.9670 	 -1000.0000 	 -1000.0000 
	 14.5270 	 9.064896e-01 	 161.8071 	  1.1122 	 4.061590e+22 	 3.472394e+20 	 2.843274e-06 	 2.350653e-07 	  2.3640 	  0.9779 	 -1000.0000 	 -1000.0000 
	 14.6630 	 8.917954e-01 	 161.6217 	  1.0995 	 4.000340e+22 	 3.390504e+20 	 2.777625e-06 	 2.246731e-07 	  2.3727 	  0.9887 	 -1000.0000 	 -1000.0000 
