	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  2.5000 	 3.345590e+00 	 171.1772 	  5.6489 	 1.416993e+23 	 4.832998e+21 	 7.693712e-06 	 4.878227e-07 	  1.9503 	  0.4249 	  1.1391 	  0.1614 
	  2.6350 	 3.294340e+00 	 170.9839 	  5.5451 	 1.396867e+23 	 4.682732e+21 	 7.559115e-06 	 4.815342e-07 	  1.9291 	  0.4167 	  1.1447 	  0.1616 
	  2.7700 	 3.243801e+00 	 170.7928 	  5.4452 	 1.376973e+23 	 4.536920e+21 	 7.451721e-06 	 4.748442e-07 	  1.9068 	  0.4082 	  1.1484 	  0.1613 
	  2.9050 	 3.193966e+00 	 170.6041 	  5.3485 	 1.357311e+23 	 4.395318e+21 	 7.368013e-06 	 4.677950e-07 	  1.8837 	  0.3994 	  1.1505 	  0.1605 
	  3.0400 	 3.144828e+00 	 170.4177 	  5.2546 	 1.337880e+23 	 4.257686e+21 	 7.305062e-06 	 4.604293e-07 	  1.8601 	  0.3906 	  1.1511 	  0.1592 
	  4.4200 	 2.681031e+00 	 168.6670 	  4.3364 	 1.152219e+23 	 3.022092e+21 	 7.349236e-06 	 3.753997e-07 	  1.6290 	  0.3428 	  1.1034 	  0.1422 
	  4.5550 	 2.639277e+00 	 168.5125 	  4.2390 	 1.135301e+23 	 2.912462e+21 	 7.376450e-06 	 3.667221e-07 	  1.6087 	  0.3405 	  1.0953 	  0.1425 
	  4.6900 	 2.598142e+00 	 168.3614 	  4.1382 	 1.118601e+23 	 2.803851e+21 	 7.399718e-06 	 3.580566e-07 	  1.5889 	  0.3382 	  1.0868 	  0.1429 
	  4.8250 	 2.557618e+00 	 168.2136 	  4.0334 	 1.102117e+23 	 2.696021e+21 	 7.416974e-06 	 3.494204e-07 	  1.5699 	  0.3361 	  1.0782 	  0.1435 
	  4.9600 	 2.517700e+00 	 168.0694 	  3.9243 	 1.085849e+23 	 2.588728e+21 	 7.426129e-06 	 3.408320e-07 	  1.5518 	  0.3341 	  1.0694 	  0.1444 
	  6.3430 	 2.142008e+00 	 166.7584 	  2.4842 	 9.314429e+22 	 1.486455e+21 	 6.466285e-06 	 2.867616e-07 	  1.4709 	  0.3498 	  1.0161 	  0.1743 
	  6.4780 	 2.108383e+00 	 166.6243 	  2.3261 	 9.175911e+22 	 1.384038e+21 	 6.279484e-06 	 2.801869e-07 	  1.4801 	  0.3558 	  1.0192 	  0.1785 
	  6.6120 	 2.075501e+00 	 166.4829 	  2.1719 	 9.040673e+22 	 1.285711e+21 	 6.087676e-06 	 2.722416e-07 	  1.4930 	  0.3626 	  1.0241 	  0.1827 
	  6.7470 	 2.042863e+00 	 166.3302 	  2.0209 	 8.906726e+22 	 1.190684e+21 	 5.888995e-06 	 2.629979e-07 	  1.5089 	  0.3700 	  1.0306 	  0.1870 
	  6.8820 	 2.010704e+00 	 166.1653 	  1.8758 	 8.775117e+22 	 1.100383e+21 	 5.685120e-06 	 2.529000e-07 	  1.5271 	  0.3777 	  1.0380 	  0.1916 
	  8.2560 	 1.708438e+00 	 163.5231 	  1.0441 	 7.569546e+22 	 5.723183e+20 	 3.719797e-06 	 1.942823e-07 	  1.6961 	  0.4526 	  1.0870 	  0.2466 
