	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  8.4540 	 1.837407e+00 	 202.8390 	  3.7918 	 6.569175e+22 	 1.253048e+21 	 1.515481e-04 	 2.302962e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.5770 	 1.815773e+00 	 202.8849 	  3.7066 	 6.490157e+22 	 1.210905e+21 	 1.514373e-04 	 2.353439e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.7000 	 1.794421e+00 	 202.9135 	  3.6174 	 6.412659e+22 	 1.168750e+21 	 1.512535e-04 	 2.393181e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.8240 	 1.773178e+00 	 202.9265 	  3.5240 	 6.336009e+22 	 1.126330e+21 	 1.509913e-04 	 2.421693e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.9470 	 1.752379e+00 	 202.9252 	  3.4283 	 6.261379e+22 	 1.084422e+21 	 1.506528e-04 	 2.438258e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.1140 	 1.567590e+00 	 202.4916 	  2.4537 	 5.611079e+22 	 7.125048e+20 	 1.436012e-04 	 2.110167e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.2370 	 1.549331e+00 	 202.4317 	  2.3529 	 5.547392e+22 	 6.778369e+20 	 1.424899e-04 	 2.043097e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.3600 	 1.531284e+00 	 202.3748 	  2.2541 	 5.484395e+22 	 6.443808e+20 	 1.413181e-04 	 1.974172e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.4840 	 1.513300e+00 	 202.3221 	  2.1570 	 5.421521e+22 	 6.119715e+20 	 1.400782e-04 	 1.903983e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.6070 	 1.495663e+00 	 202.2758 	  2.0637 	 5.359723e+22 	 5.812231e+20 	 1.387923e-04 	 1.834777e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.7670 	 1.338497e+00 	 202.2751 	  1.3887 	 4.797876e+22 	 3.697606e+20 	 1.241620e-04 	 1.345468e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 11.8900 	 1.322777e+00 	 202.3031 	  1.3400 	 4.740852e+22 	 3.551106e+20 	 1.223535e-04 	 1.316327e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.0120 	 1.307363e+00 	 202.3298 	  1.2957 	 4.684934e+22 	 3.417998e+20 	 1.205188e-04 	 1.291211e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.1350 	 1.292003e+00 	 202.3538 	  1.2550 	 4.629250e+22 	 3.295398e+20 	 1.186398e-04 	 1.269101e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.2580 	 1.276824e+00 	 202.3731 	  1.2183 	 4.574306e+22 	 3.183734e+20 	 1.167475e-04 	 1.249068e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 13.4270 	 1.141462e+00 	 202.1107 	  1.0419 	 4.093889e+22 	 2.537526e+20 	 1.018793e-04 	 1.094793e-05 	  5.0503 	  0.9119 	  0.8878 	  0.1324 
	 13.5500 	 1.128113e+00 	 202.0435 	  1.0372 	 4.047385e+22 	 2.500578e+20 	 1.010042e-04 	 1.083136e-05 	  5.1021 	  0.9217 	  0.8924 	  0.1326 
	 13.6720 	 1.115028e+00 	 201.9735 	  1.0342 	 4.001872e+22 	 2.467502e+20 	 1.003163e-04 	 1.072604e-05 	  5.1455 	  0.9283 	  0.8966 	  0.1327 
	 13.7950 	 1.101992e+00 	 201.9008 	  1.0325 	 3.956565e+22 	 2.437166e+20 	 9.980406e-05 	 1.063375e-05 	  5.1810 	  0.9318 	  0.9006 	  0.1327 
	 13.9180 	 1.089108e+00 	 201.8271 	  1.0320 	 3.911799e+22 	 2.409257e+20 	 9.946831e-05 	 1.056261e-05 	  5.2086 	  0.9325 	  0.9044 	  0.1326 
	 15.0720 	 9.751958e-01 	 201.2968 	  1.0431 	 3.511819e+22 	 2.178627e+20 	 1.022896e-04 	 1.057502e-05 	  5.2228 	  0.8416 	  0.9393 	  0.1299 
	 15.1940 	 9.638566e-01 	 201.2785 	  1.0438 	 3.471271e+22 	 2.153617e+20 	 1.029283e-04 	 1.058772e-05 	  5.2159 	  0.8263 	  0.9441 	  0.1292 
	 15.3170 	 9.525563e-01 	 201.2713 	  1.0440 	 3.430681e+22 	 2.128015e+20 	 1.035853e-04 	 1.059332e-05 	  5.2105 	  0.8104 	  0.9493 	  0.1284 
	 15.4390 	 9.414774e-01 	 201.2763 	  1.0439 	 3.390696e+22 	 2.102180e+20 	 1.042415e-04 	 1.058888e-05 	  5.2070 	  0.7945 	  0.9549 	  0.1275 
	 15.5610 	 9.305264e-01 	 201.2944 	  1.0433 	 3.350976e+22 	 2.075852e+20 	 1.048968e-04 	 1.056943e-05 	  5.2056 	  0.7783 	  0.9609 	  0.1264 
	 16.7320 	 8.317053e-01 	 202.1523 	  1.0081 	 2.983132e+22 	 1.795738e+20 	 1.116876e-04 	 9.712762e-06 	  5.2785 	  0.6192 	  1.0256 	  0.1118 
	 16.8540 	 8.220433e-01 	 202.2735 	  1.0022 	 2.946712e+22 	 1.765477e+20 	 1.125289e-04 	 9.561285e-06 	  5.2922 	  0.6030 	  1.0318 	  0.1105 
	 16.9770 	 8.124191e-01 	 202.3903 	  0.9962 	 2.910503e+22 	 1.735297e+20 	 1.134169e-04 	 9.393738e-06 	  5.3064 	  0.5866 	  1.0378 	  0.1090 
	 17.0990 	 8.029882e-01 	 202.4976 	  0.9902 	 2.875132e+22 	 1.705831e+20 	 1.143382e-04 	 9.211896e-06 	  5.3207 	  0.5701 	  1.0433 	  0.1073 
	 17.2210 	 7.936707e-01 	 202.5934 	  0.9842 	 2.840343e+22 	 1.676974e+20 	 1.152966e-04 	 9.018476e-06 	  5.3349 	  0.5538 	  1.0485 	  0.1055 
	 18.3750 	 7.109101e-01 	 202.5392 	  0.9409 	 2.544242e+22 	 1.451360e+20 	 1.241395e-04 	 7.192119e-06 	  5.4120 	  0.4404 	  1.0792 	  0.0938 
	 18.4970 	 7.026940e-01 	 202.4339 	  0.9376 	 2.516168e+22 	 1.432132e+20 	 1.247934e-04 	 7.079944e-06 	  5.4083 	  0.4358 	  1.0806 	  0.0956 
	 18.6190 	 6.945723e-01 	 202.3139 	  0.9345 	 2.488598e+22 	 1.413511e+20 	 1.253401e-04 	 6.998841e-06 	  5.4016 	  0.4332 	  1.0818 	  0.0980 
	 18.7410 	 6.865430e-01 	 202.1804 	  0.9314 	 2.461499e+22 	 1.395417e+20 	 1.257661e-04 	 6.949585e-06 	  5.3917 	  0.4322 	  1.0827 	  0.1008 
