	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  6.2000 	 1.838498e+00 	 133.3124 	  3.2902 	 9.998479e+22 	 2.507530e+21 	 6.151953e-15 	 9.403240e-15 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.4030 	 1.784912e+00 	 132.9832 	  3.0646 	 9.730618e+22 	 2.284730e+21 	 7.495794e-15 	 1.120963e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.5680 	 1.742299e+00 	 132.6906 	  2.8588 	 9.518594e+22 	 2.096600e+21 	 8.770738e-15 	 1.287814e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.6060 	 1.732605e+00 	 132.6214 	  2.8094 	 9.470415e+22 	 2.052848e+21 	 9.089656e-15 	 1.329036e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.7700 	 1.691292e+00 	 132.3204 	  2.5903 	 9.265008e+22 	 1.864023e+21 	 1.058267e-14 	 1.519853e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.8090 	 1.681593e+00 	 132.2491 	  2.5373 	 9.216719e+22 	 1.819404e+21 	 1.096684e-14 	 1.568451e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.5330 	 1.510446e+00 	 131.1694 	  1.6211 	 8.347466e+22 	 1.087721e+21 	 2.044446e-14 	 2.726086e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.6980 	 1.473851e+00 	 131.0477 	  1.4645 	 8.153466e+22 	 9.669354e+20 	 2.329729e-14 	 3.063320e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.7360 	 1.465551e+00 	 131.0287 	  1.4327 	 8.108873e+22 	 9.424009e+20 	 2.399338e-14 	 3.144880e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.9000 	 1.430267e+00 	 130.9826 	  1.3125 	 7.916990e+22 	 8.494927e+20 	 2.716764e-14 	 3.512158e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.9390 	 1.422003e+00 	 130.9796 	  1.2878 	 7.871534e+22 	 8.302872e+20 	 2.796306e-14 	 3.602861e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.4650 	 1.315078e+00 	 131.1632 	  1.0725 	 7.269365e+22 	 6.555264e+20 	 3.973596e-14 	 4.862957e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.5090 	 1.306501e+00 	 131.1925 	  1.0626 	 7.220220e+22 	 6.463153e+20 	 4.075018e-14 	 4.962487e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.6670 	 1.276142e+00 	 131.3079 	  1.0342 	 7.045770e+22 	 6.175290e+20 	 4.435374e-14 	 5.301332e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.8320 	 1.245158e+00 	 131.4391 	  1.0146 	 6.867359e+22 	 5.924707e+20 	 4.808050e-14 	 5.626581e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.8690 	 1.238310e+00 	 131.4694 	  1.0112 	 6.827917e+22 	 5.873034e+20 	 4.891616e-14 	 5.696264e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.4390 	 1.137522e+00 	 132.0144 	  0.9751 	 6.245866e+22 	 5.169559e+20 	 6.271173e-14 	 6.810009e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.5950 	 1.111527e+00 	 132.2016 	  0.9595 	 6.094658e+22 	 4.971829e+20 	 6.739143e-14 	 7.217706e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.6410 	 1.103995e+00 	 132.2609 	  0.9535 	 6.050712e+22 	 4.910150e+20 	 6.890676e-14 	 7.354707e-14 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
