	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  2.1950 	 3.333651e+00 	 166.5318 	  3.8325 	 1.451222e+23 	 3.390170e+21 	 2.070998e-06 	 4.341634e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.3260 	 3.283071e+00 	 166.6167 	  3.7251 	 1.428432e+23 	 3.243476e+21 	 2.082989e-06 	 4.136966e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.3320 	 3.280773e+00 	 166.6213 	  3.7201 	 1.427391e+23 	 3.236764e+21 	 2.084152e-06 	 4.128818e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.4630 	 3.230972e+00 	 166.7379 	  3.6092 	 1.404727e+23 	 3.090454e+21 	 2.122401e-06 	 3.976499e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.6000 	 3.179687e+00 	 166.8900 	  3.4899 	 1.381175e+23 	 2.938224e+21 	 2.187572e-06 	 3.867049e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.7370 	 3.129213e+00 	 167.0705 	  3.3676 	 1.357800e+23 	 2.787184e+21 	 2.276760e-06 	 3.804801e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.8600 	 3.084589e+00 	 167.2550 	  3.2554 	 1.336982e+23 	 2.652920e+21 	 2.375863e-06 	 3.785989e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.8730 	 3.079911e+00 	 167.2756 	  3.2435 	 1.334791e+23 	 2.638817e+21 	 2.387335e-06 	 3.785931e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.9960 	 3.036009e+00 	 167.4815 	  3.1291 	 1.314167e+23 	 2.506305e+21 	 2.504827e-06 	 3.802576e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.5430 	 2.848658e+00 	 168.5863 	  2.6032 	 1.225007e+23 	 1.943891e+21 	 3.195163e-06 	 4.191380e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6800 	 2.803747e+00 	 168.9001 	  2.4685 	 1.203438e+23 	 1.811858e+21 	 3.402444e-06 	 4.350550e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.8170 	 2.759638e+00 	 169.2240 	  2.3334 	 1.182217e+23 	 1.684158e+21 	 3.620021e-06 	 4.526853e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.9500 	 2.717585e+00 	 169.5461 	  2.2019 	 1.161970e+23 	 1.564712e+21 	 3.839310e-06 	 4.710648e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.9530 	 2.716645e+00 	 169.5535 	  2.1990 	 1.161518e+23 	 1.562072e+21 	 3.844319e-06 	 4.714893e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.4900 	 2.554254e+00 	 170.9384 	  1.6900 	 1.083209e+23 	 1.136393e+21 	 4.645660e-06 	 5.376966e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.4950 	 2.552795e+00 	 170.9521 	  1.6856 	 1.082503e+23 	 1.132928e+21 	 4.651145e-06 	 5.380914e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.6260 	 2.514874e+00 	 171.3173 	  1.5741 	 1.064156e+23 	 1.045901e+21 	 4.773051e-06 	 5.459207e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.7620 	 2.476150e+00 	 171.7103 	  1.4667 	 1.045383e+23 	 9.636367e+20 	 4.847899e-06 	 5.480520e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.8990 	 2.437780e+00 	 172.1220 	  1.3685 	 1.026736e+23 	 8.897145e+20 	 4.858927e-06 	 5.426893e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.5700 	 2.259176e+00 	 174.3080 	  1.0675 	 9.395763e+22 	 6.589579e+20 	 4.323368e-06 	 4.529868e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.5750 	 2.257909e+00 	 174.3244 	  1.0664 	 9.389603e+22 	 6.579448e+20 	 4.321832e-06 	 4.527045e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.7060 	 2.225052e+00 	 174.7519 	  1.0440 	 9.230169e+22 	 6.342766e+20 	 4.315359e-06 	 4.498544e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.8420 	 2.191615e+00 	 175.1924 	  1.0303 	 9.068461e+22 	 6.148092e+20 	 4.371770e-06 	 4.551631e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  5.9790 	 2.158586e+00 	 175.6346 	  1.0240 	 8.909207e+22 	 5.992945e+20 	 4.484907e-06 	 4.674979e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.5210 	 2.033539e+00 	 177.4106 	  1.0225 	 8.309400e+22 	 5.551658e+20 	 5.313714e-06 	 5.547121e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.6560 	 2.003588e+00 	 177.8694 	  1.0159 	 8.166130e+22 	 5.427903e+20 	 5.572074e-06 	 5.784979e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.1800 	 1.891493e+00 	 179.6758 	  0.9521 	 7.632286e+22 	 4.816623e+20 	 6.597834e-06 	 6.595437e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.3160 	 1.863544e+00 	 180.1300 	  0.9320 	 7.500479e+22 	 4.649600e+20 	 6.850961e-06 	 6.780993e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.4520 	 1.836093e+00 	 180.5693 	  0.9131 	 7.371855e+22 	 4.489815e+20 	 7.090849e-06 	 6.958292e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.5890 	 1.808959e+00 	 180.9922 	  0.8965 	 7.245710e+22 	 4.341723e+20 	 7.315044e-06 	 7.129564e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.7230 	 1.782933e+00 	 181.3823 	  0.8841 	 7.125849e+22 	 4.214648e+20 	 7.513470e-06 	 7.290922e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.7250 	 1.782549e+00 	 181.3879 	  0.8839 	 7.124087e+22 	 4.212904e+20 	 7.516258e-06 	 7.293286e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.8590 	 1.757037e+00 	 181.7535 	  0.8757 	 7.007759e+22 	 4.105465e+20 	 7.690928e-06 	 7.448188e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.9950 	 1.731632e+00 	 182.1031 	  0.8710 	 6.892984e+22 	 4.013377e+20 	 7.842899e-06 	 7.597008e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.5370 	 1.634699e+00 	 183.3550 	  0.8734 	 6.462805e+22 	 3.753469e+20 	 8.169873e-06 	 8.066212e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.6730 	 1.611311e+00 	 183.6520 	  0.8758 	 6.360264e+22 	 3.699382e+20 	 8.175594e-06 	 8.142827e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.8060 	 1.588744e+00 	 183.9428 	  0.8773 	 6.261528e+22 	 3.644745e+20 	 8.149168e-06 	 8.197967e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.8080 	 1.588407e+00 	 183.9472 	  0.8773 	 6.260054e+22 	 3.643898e+20 	 8.148531e-06 	 8.198642e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  8.9420 	 1.565966e+00 	 184.2399 	  0.8776 	 6.162054e+22 	 3.585497e+20 	 8.092058e-06 	 8.234906e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.4920 	 1.477022e+00 	 185.2911 	  0.8693 	 5.779309e+22 	 3.325820e+20 	 7.730830e-06 	 8.288254e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.6270 	 1.455998e+00 	 185.4747 	  0.8655 	 5.691239e+22 	 3.261241e+20 	 7.655642e-06 	 8.304311e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.7630 	 1.435151e+00 	 185.6151 	  0.8613 	 5.605293e+22 	 3.197473e+20 	 7.603365e-06 	 8.332229e-07 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
