	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  3.7860 	 2.671459e+00 	 138.0090 	  2.0675 	 1.449983e+23 	 1.985630e+21 	 1.488016e-07 	 3.447049e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.9150 	 2.624849e+00 	 137.8499 	  2.0023 	 1.421977e+23 	 1.928022e+21 	 1.467068e-07 	 3.423744e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.0440 	 2.578991e+00 	 137.7187 	  1.9394 	 1.394451e+23 	 1.871868e+21 	 1.445742e-07 	 3.398332e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.1740 	 2.533531e+00 	 137.6139 	  1.8784 	 1.367191e+23 	 1.816729e+21 	 1.423916e-07 	 3.370738e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.3030 	 2.489160e+00 	 137.5362 	  1.8200 	 1.340612e+23 	 1.763434e+21 	 1.401965e-07 	 3.341504e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.0790 	 1.697549e+00 	 140.6293 	  1.0288 	 8.732802e+22 	 9.202631e+20 	 8.841737e-08 	 2.377920e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.2080 	 1.667641e+00 	 140.9206 	  1.0101 	 8.560043e+22 	 8.933926e+20 	 8.591327e-08 	 2.322649e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.3360 	 1.638507e+00 	 141.2160 	  0.9928 	 8.392153e+22 	 8.676530e+20 	 8.343967e-08 	 2.267579e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.4650 	 1.609683e+00 	 141.5195 	  0.9766 	 8.226458e+22 	 8.426218e+20 	 8.096189e-08 	 2.211976e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  7.5940 	 1.581391e+00 	 141.8278 	  0.9616 	 8.064239e+22 	 8.184832e+20 	 7.850328e-08 	 2.156400e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.3340 	 1.091489e+00 	 147.9939 	  0.8543 	 5.351900e+22 	 4.792693e+20 	 3.699248e-08 	 1.197760e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.4630 	 1.072961e+00 	 148.1941 	  0.8557 	 5.254610e+22 	 4.697086e+20 	 3.571409e-08 	 1.170365e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 10.5910 	 1.054919e+00 	 148.3783 	  0.8573 	 5.160410e+22 	 4.606355e+20 	 3.451101e-08 	 1.144937e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
