	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 -0.3780 	 3.646665e+00 	 148.3922 	  4.0299 	 1.781439e+23 	 4.909350e+21 	 8.505999e-08 	 3.233587e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 -0.2880 	 3.603165e+00 	 148.2992 	  3.9460 	 1.761276e+23 	 4.758269e+21 	 8.398647e-08 	 3.148069e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 -0.2060 	 3.564019e+00 	 148.2166 	  3.8720 	 1.743107e+23 	 4.624848e+21 	 8.297061e-08 	 3.070412e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 -0.1220 	 3.524389e+00 	 148.1337 	  3.7982 	 1.724692e+23 	 4.491979e+21 	 8.189790e-08 	 2.991254e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 -0.0330 	 3.482911e+00 	 148.0475 	  3.7218 	 1.705397e+23 	 4.354989e+21 	 8.073168e-08 	 2.907967e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.0520 	 3.443776e+00 	 147.9662 	  3.6500 	 1.687175e+23 	 4.227391e+21 	 7.959501e-08 	 2.829128e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.1400 	 3.403744e+00 	 147.8828 	  3.5765 	 1.668519e+23 	 4.098200e+21 	 7.840054e-08 	 2.748384e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.2260 	 3.365086e+00 	 147.8018 	  3.5050 	 1.650492e+23 	 3.974397e+21 	 7.722155e-08 	 2.670486e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  0.3120 	 3.326876e+00 	 147.7207 	  3.4334 	 1.632664e+23 	 3.852610e+21 	 7.603667e-08 	 2.593732e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.0060 	 3.033697e+00 	 147.0231 	  2.7936 	 1.495895e+23 	 2.894174e+21 	 6.694879e-08 	 2.034072e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.0990 	 2.996288e+00 	 146.9176 	  2.6919 	 1.478495e+23 	 2.762287e+21 	 6.588898e-08 	 1.969581e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.1920 	 2.959282e+00 	 146.8079 	  2.5845 	 1.461308e+23 	 2.627979e+21 	 6.488890e-08 	 1.908152e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.2720 	 2.927762e+00 	 146.7098 	  2.4874 	 1.446691e+23 	 2.510195e+21 	 6.408162e-08 	 1.857895e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.3650 	 2.891482e+00 	 146.5930 	  2.3696 	 1.429879e+23 	 2.371347e+21 	 6.320810e-08 	 1.802553e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  1.9790 	 2.662001e+00 	 145.9397 	  1.5824 	 1.322296e+23 	 1.508055e+21 	 5.932897e-08 	 1.522841e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.0720 	 2.628805e+00 	 145.8886 	  1.4803 	 1.306286e+23 	 1.401623e+21 	 5.904821e-08 	 1.493831e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.1520 	 2.600587e+00 	 145.8607 	  1.3998 	 1.292529e+23 	 1.318466e+21 	 5.887530e-08 	 1.471757e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.2450 	 2.568173e+00 	 145.8470 	  1.3151 	 1.276554e+23 	 1.231593e+21 	 5.875133e-08 	 1.449322e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.3260 	 2.540279e+00 	 145.8505 	  1.2487 	 1.262667e+23 	 1.163956e+21 	 5.870657e-08 	 1.432437e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.9520 	 2.334842e+00 	 146.2525 	  0.9338 	 1.157327e+23 	 8.376854e+20 	 5.992133e-08 	 1.368181e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.0320 	 2.309827e+00 	 146.3384 	  0.9145 	 1.144258e+23 	 8.140926e+20 	 6.022259e-08 	 1.366281e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.1250 	 2.281087e+00 	 146.4443 	  0.8968 	 1.129215e+23 	 7.900243e+20 	 6.060170e-08 	 1.365340e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.2060 	 2.256351e+00 	 146.5407 	  0.8850 	 1.116248e+23 	 7.717307e+20 	 6.095647e-08 	 1.365576e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.2990 	 2.228290e+00 	 146.6550 	  0.8752 	 1.101523e+23 	 7.534641e+20 	 6.139116e-08 	 1.366992e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.0080 	 2.026137e+00 	 147.5131 	  0.8707 	 9.957788e+22 	 6.723643e+20 	 6.556716e-08 	 1.410516e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.0880 	 2.004619e+00 	 147.5927 	  0.8714 	 9.846584e+22 	 6.654533e+20 	 6.612302e-08 	 1.418221e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.1820 	 1.979665e+00 	 147.6776 	  0.8709 	 9.718250e+22 	 6.568195e+20 	 6.679523e-08 	 1.427781e-08 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
