	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  7.7610 	 1.252798e+00 	 164.1292 	  3.4683 	 5.526503e+22 	 1.257068e+21 	 2.047561e-05 	 3.852440e-06 	  2.6300 	  0.7034 	 -1000.0000 	 -1000.0000 
	  7.8820 	 1.235049e+00 	 164.5993 	  3.3356 	 5.432383e+22 	 1.190768e+21 	 2.197645e-05 	 4.070278e-06 	  2.5807 	  0.6776 	 -1000.0000 	 -1000.0000 
	  8.0030 	 1.217587e+00 	 165.0782 	  3.2080 	 5.339912e+22 	 1.127385e+21 	 2.351827e-05 	 4.287075e-06 	  2.5371 	  0.6539 	 -1000.0000 	 -1000.0000 
	  8.1240 	 1.200406e+00 	 165.5655 	  3.0854 	 5.249070e+22 	 1.066851e+21 	 2.509623e-05 	 4.501677e-06 	  2.4988 	  0.6321 	 -1000.0000 	 -1000.0000 
	  8.2450 	 1.183504e+00 	 166.0605 	  2.9677 	 5.159838e+22 	 1.009098e+21 	 2.670517e-05 	 4.712933e-06 	  2.4655 	  0.6120 	 -1000.0000 	 -1000.0000 
	 10.8140 	 8.835084e-01 	 177.4580 	  1.4376 	 3.611126e+22 	 3.132222e+20 	 5.816586e-05 	 6.974124e-06 	  2.5684 	  0.4192 	 -1000.0000 	 -1000.0000 
	 10.9340 	 8.719243e-01 	 177.9873 	  1.4022 	 3.553332e+22 	 2.996099e+20 	 5.914963e-05 	 6.955647e-06 	  2.6015 	  0.4162 	 -1000.0000 	 -1000.0000 
	 11.0550 	 8.604344e-01 	 178.5167 	  1.3689 	 3.496226e+22 	 2.870610e+20 	 6.008295e-05 	 6.928290e-06 	  2.6368 	  0.4134 	 -1000.0000 	 -1000.0000 
	 11.1760 	 8.491322e-01 	 179.0413 	  1.3380 	 3.440276e+22 	 2.756252e+20 	 6.095814e-05 	 6.892921e-06 	  2.6741 	  0.4109 	 -1000.0000 	 -1000.0000 
	 11.2970 	 8.380139e-01 	 179.5605 	  1.3094 	 3.385464e+22 	 2.652338e+20 	 6.177633e-05 	 6.850327e-06 	  2.7132 	  0.4086 	 -1000.0000 	 -1000.0000 
	 13.8390 	 6.404316e-01 	 188.3535 	  1.0393 	 2.463627e+22 	 1.701774e+20 	 7.071228e-05 	 5.716330e-06 	  3.7758 	  0.4036 	 -1000.0000 	 -1000.0000 
	 13.9590 	 6.325305e-01 	 188.6448 	  1.0350 	 2.429355e+22 	 1.673039e+20 	 7.106015e-05 	 5.711913e-06 	  3.8243 	  0.4050 	 -1000.0000 	 -1000.0000 
	 14.0790 	 6.247402e-01 	 188.9259 	  1.0312 	 2.395770e+22 	 1.644517e+20 	 7.143273e-05 	 5.716130e-06 	  3.8711 	  0.4066 	 -1000.0000 	 -1000.0000 
	 14.1990 	 6.170587e-01 	 189.1973 	  1.0277 	 2.362851e+22 	 1.616234e+20 	 7.183173e-05 	 5.727267e-06 	  3.9160 	  0.4082 	 -1000.0000 	 -1000.0000 
	 14.3190 	 6.094843e-01 	 189.4594 	  1.0245 	 2.330579e+22 	 1.588214e+20 	 7.225839e-05 	 5.743544e-06 	  3.9590 	  0.4098 	 -1000.0000 	 -1000.0000 
