	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 16.9930 	 1.133428e+00 	 198.3882 	  4.1703 	 4.141985e+22 	 8.837952e+20 	 2.335456e-04 	 4.507049e-05 	  3.5017 	  0.8156 	 -1000.0000 	 -1000.0000 
	 17.1190 	 1.119617e+00 	 198.1679 	  4.0005 	 4.095983e+22 	 8.404637e+20 	 2.318881e-04 	 4.433796e-05 	  3.4870 	  0.8014 	 -1000.0000 	 -1000.0000 
	 17.2450 	 1.105958e+00 	 197.9576 	  3.8362 	 4.050249e+22 	 7.989129e+20 	 2.302443e-04 	 4.354428e-05 	  3.4745 	  0.7898 	 -1000.0000 	 -1000.0000 
	 17.3710 	 1.092451e+00 	 197.7573 	  3.6774 	 4.004787e+22 	 7.591034e+20 	 2.286129e-04 	 4.268952e-05 	  3.4645 	  0.7816 	 -1000.0000 	 -1000.0000 
	 17.4960 	 1.079199e+00 	 197.5684 	  3.5250 	 3.959958e+22 	 7.212914e+20 	 2.270058e-04 	 4.178288e-05 	  3.4569 	  0.7726 	 -1000.0000 	 -1000.0000 
	 18.6860 	 9.602707e-01 	 196.2416 	  2.3256 	 3.547383e+22 	 4.377592e+20 	 2.122713e-04 	 3.109236e-05 	  3.5021 	  0.6539 	 -1000.0000 	 -1000.0000 
	 18.8110 	 9.485169e-01 	 196.1501 	  2.2245 	 3.505602e+22 	 4.152257e+20 	 2.107930e-04 	 2.986942e-05 	  3.5195 	  0.6393 	 -1000.0000 	 -1000.0000 
	 18.9370 	 9.368074e-01 	 196.0668 	  2.1272 	 3.463800e+22 	 3.937565e+20 	 2.093188e-04 	 2.864035e-05 	  3.5396 	  0.6243 	 -1000.0000 	 -1000.0000 
	 19.0620 	 9.253270e-01 	 195.9929 	  2.0352 	 3.422643e+22 	 3.736535e+20 	 2.078726e-04 	 2.742988e-05 	  3.5621 	  0.6095 	 -1000.0000 	 -1000.0000 
	 19.1880 	 9.138910e-01 	 195.9271 	  1.9468 	 3.381476e+22 	 3.545558e+20 	 2.064319e-04 	 2.622341e-05 	  3.5874 	  0.5945 	 -1000.0000 	 -1000.0000 
	 20.3690 	 8.131630e-01 	 195.7218 	  1.3206 	 3.011811e+22 	 2.251833e+20 	 1.937564e-04 	 1.610960e-05 	  3.9681 	  0.4662 	 -1000.0000 	 -1000.0000 
	 20.4940 	 8.031653e-01 	 195.7419 	  1.2744 	 2.974463e+22 	 2.159688e+20 	 1.924946e-04 	 1.517789e-05 	  4.0257 	  0.4549 	 -1000.0000 	 -1000.0000 
	 20.6190 	 7.932908e-01 	 195.7698 	  1.2318 	 2.937468e+22 	 2.074643e+20 	 1.912475e-04 	 1.426962e-05 	  4.0870 	  0.4443 	 -1000.0000 	 -1000.0000 
	 20.7440 	 7.835385e-01 	 195.8052 	  1.1927 	 2.900829e+22 	 1.996312e+20 	 1.900197e-04 	 1.338676e-05 	  4.1521 	  0.4343 	 -1000.0000 	 -1000.0000 
	 20.8690 	 7.739074e-01 	 195.8482 	  1.1571 	 2.864549e+22 	 1.924308e+20 	 1.888211e-04 	 1.253582e-05 	  4.2207 	  0.4249 	 -1000.0000 	 -1000.0000 
	 22.0610 	 6.879455e-01 	 196.5437 	  0.9712 	 2.537800e+22 	 1.483455e+20 	 1.810900e-04 	 1.045987e-05 	  4.9391 	  0.4162 	  0.9720 	  0.1453 
	 22.1860 	 6.795210e-01 	 196.6166 	  0.9641 	 2.505807e+22 	 1.456104e+20 	 1.808791e-04 	 1.035452e-05 	  5.0067 	  0.4153 	  0.9799 	  0.1428 
	 22.3110 	 6.712029e-01 	 196.6815 	  0.9585 	 2.474310e+22 	 1.431100e+20 	 1.808139e-04 	 1.025863e-05 	  5.0697 	  0.4154 	  0.9872 	  0.1403 
	 22.4360 	 6.629898e-01 	 196.7363 	  0.9541 	 2.443324e+22 	 1.408124e+20 	 1.808903e-04 	 1.017210e-05 	  5.1275 	  0.4151 	  0.9941 	  0.1379 
	 22.5610 	 6.548802e-01 	 196.7789 	  0.9507 	 2.412868e+22 	 1.386856e+20 	 1.810979e-04 	 1.009462e-05 	  5.1796 	  0.4145 	  1.0004 	  0.1357 
	 23.7410 	 5.831421e-01 	 196.3340 	  0.9332 	 2.152828e+22 	 1.222966e+20 	 1.863100e-04 	 9.703501e-06 	  5.3790 	  0.3971 	  1.0381 	  0.1168 
	 23.8660 	 5.760211e-01 	 196.2115 	  0.9321 	 2.127866e+22 	 1.207787e+20 	 1.868473e-04 	 9.688297e-06 	  5.3695 	  0.3947 	  1.0402 	  0.1148 
	 23.9910 	 5.689853e-01 	 196.0816 	  0.9312 	 2.103286e+22 	 1.193049e+20 	 1.873113e-04 	 9.676305e-06 	  5.3547 	  0.3924 	  1.0421 	  0.1127 
	 24.1160 	 5.620333e-01 	 195.9463 	  0.9307 	 2.079058e+22 	 1.178767e+20 	 1.876878e-04 	 9.666892e-06 	  5.3351 	  0.3900 	  1.0438 	  0.1105 
	 24.2410 	 5.551632e-01 	 195.8076 	  0.9305 	 2.055149e+22 	 1.164960e+20 	 1.879662e-04 	 9.659331e-06 	  5.3113 	  0.3878 	  1.0453 	  0.1082 
	 25.4340 	 4.934335e-01 	 194.6108 	  0.9509 	 1.838288e+22 	 1.057058e+20 	 1.853876e-04 	 9.529282e-06 	  5.0322 	  0.3722 	  1.0592 	  0.0924 
	 25.5590 	 4.873473e-01 	 194.5064 	  0.9544 	 1.816588e+22 	 1.047392e+20 	 1.845863e-04 	 9.494016e-06 	  5.0125 	  0.3713 	  1.0613 	  0.0925 
	 25.6830 	 4.813785e-01 	 194.4057 	  0.9578 	 1.795260e+22 	 1.037856e+20 	 1.837123e-04 	 9.452722e-06 	  4.9969 	  0.3705 	  1.0635 	  0.0926 
	 25.8080 	 4.754302e-01 	 194.3067 	  0.9611 	 1.773961e+22 	 1.028225e+20 	 1.827734e-04 	 9.404941e-06 	  4.9852 	  0.3698 	  1.0658 	  0.0926 
	 25.9320 	 4.695969e-01 	 194.2107 	  0.9641 	 1.753036e+22 	 1.018585e+20 	 1.818097e-04 	 9.352004e-06 	  4.9774 	  0.3692 	  1.0682 	  0.0927 
	 27.1140 	 4.172572e-01 	 193.3923 	  0.9702 	 1.563891e+22 	 9.135774e+19 	 1.751395e-04 	 8.773728e-06 	  5.0185 	  0.3616 	  1.0839 	  0.0908 
	 27.2390 	 4.120648e-01 	 193.3310 	  0.9688 	 1.544911e+22 	 9.013227e+19 	 1.750686e-04 	 8.725422e-06 	  5.0278 	  0.3603 	  1.0839 	  0.0903 
	 27.3630 	 4.069790e-01 	 193.2796 	  0.9672 	 1.526252e+22 	 8.891184e+19 	 1.751663e-04 	 8.682959e-06 	  5.0367 	  0.3590 	  1.0836 	  0.0898 
	 27.4880 	 4.019179e-01 	 193.2383 	  0.9655 	 1.507609e+22 	 8.768165e+19 	 1.754235e-04 	 8.645528e-06 	  5.0455 	  0.3575 	  1.0829 	  0.0892 
	 27.6120 	 3.969625e-01 	 193.2092 	  0.9637 	 1.489272e+22 	 8.646620e+19 	 1.758155e-04 	 8.613064e-06 	  5.0541 	  0.3560 	  1.0820 	  0.0886 
	 28.7970 	 3.528449e-01 	 193.6362 	  0.9556 	 1.321306e+22 	 7.586641e+19 	 1.803622e-04 	 8.216618e-06 	  5.1540 	  0.3386 	  1.0802 	  0.0821 
	 28.9210 	 3.485474e-01 	 193.7336 	  0.9563 	 1.304568e+22 	 7.490118e+19 	 1.802340e-04 	 8.130676e-06 	  5.1689 	  0.3363 	  1.0830 	  0.0814 
	 29.0450 	 3.443048e-01 	 193.8335 	  0.9575 	 1.288020e+22 	 7.396573e+19 	 1.798681e-04 	 8.031152e-06 	  5.1850 	  0.3340 	  1.0868 	  0.0808 
	 29.1690 	 3.401157e-01 	 193.9337 	  0.9590 	 1.271669e+22 	 7.306055e+19 	 1.792520e-04 	 7.918494e-06 	  5.2024 	  0.3316 	  1.0915 	  0.0802 
	 29.2940 	 3.359454e-01 	 194.0329 	  0.9610 	 1.255395e+22 	 7.217923e+19 	 1.783782e-04 	 7.793089e-06 	  5.2210 	  0.3292 	  1.0972 	  0.0796 
	 30.4800 	 2.987644e-01 	 194.5924 	  1.0037 	 1.112517e+22 	 6.536457e+19 	 1.608049e-04 	 6.530961e-06 	  5.4000 	  0.3545 	  1.1744 	  0.0787 
	 30.6040 	 2.951129e-01 	 194.6097 	  1.0101 	 1.098754e+22 	 6.478488e+19 	 1.583884e-04 	 6.440577e-06 	  5.4136 	  0.3668 	  1.1819 	  0.0799 
	 30.7270 	 2.915337e-01 	 194.6220 	  1.0166 	 1.085300e+22 	 6.422630e+19 	 1.559582e-04 	 6.364947e-06 	  5.4250 	  0.3791 	  1.1887 	  0.0811 
	 30.8510 	 2.879683e-01 	 194.6305 	  1.0233 	 1.071932e+22 	 6.367744e+19 	 1.534962e-04 	 6.302856e-06 	  5.4341 	  0.3914 	  1.1948 	  0.0825 
	 30.9750 	 2.844459e-01 	 194.6359 	  1.0301 	 1.058753e+22 	 6.314059e+19 	 1.510397e-04 	 6.254358e-06 	  5.4407 	  0.4037 	  1.2000 	  0.0840 
	 33.8260 	 2.146349e-01 	 195.9271 	  1.0979 	 7.941662e+21 	 4.904804e+19 	 1.137553e-04 	 6.379589e-06 	  4.9907 	  0.5703 	  1.1165 	  0.1082 
	 33.9490 	 2.120737e-01 	 196.1217 	  1.0951 	 7.838975e+21 	 4.825638e+19 	 1.134169e-04 	 6.395434e-06 	  4.9526 	  0.5715 	  1.1077 	  0.1083 
	 34.0720 	 2.095463e-01 	 196.3356 	  1.0924 	 7.736999e+21 	 4.746589e+19 	 1.132108e-04 	 6.387321e-06 	  4.9135 	  0.5714 	  1.0988 	  0.1082 
	 34.1950 	 2.070522e-01 	 196.5695 	  1.0898 	 7.635721e+21 	 4.668080e+19 	 1.131325e-04 	 6.362937e-06 	  4.8736 	  0.5698 	  1.0898 	  0.1078 
	 34.3180 	 2.045911e-01 	 196.8245 	  1.0875 	 7.535131e+21 	 4.590537e+19 	 1.131750e-04 	 6.332351e-06 	  4.8330 	  0.5669 	  1.0807 	  0.1073 
	 35.4980 	 1.825629e-01 	 200.3633 	  1.0929 	 6.606813e+21 	 3.955061e+19 	 1.169763e-04 	 6.684401e-06 	  4.4784 	  0.5007 	  1.0034 	  0.0995 
	 35.6210 	 1.804245e-01 	 200.8045 	  1.0957 	 6.515125e+21 	 3.899962e+19 	 1.174104e-04 	 6.832014e-06 	  4.4525 	  0.4924 	  0.9978 	  0.0988 
	 35.7440 	 1.783148e-01 	 201.2467 	  1.0987 	 6.424750e+21 	 3.846233e+19 	 1.177983e-04 	 6.999516e-06 	  4.4302 	  0.4845 	  0.9929 	  0.0981 
	 35.8670 	 1.762334e-01 	 201.6863 	  1.1016 	 6.335783e+21 	 3.793664e+19 	 1.181349e-04 	 7.178349e-06 	  4.4115 	  0.4771 	  0.9888 	  0.0976 
	 35.9890 	 1.741966e-01 	 202.1166 	  1.1044 	 6.249025e+21 	 3.742456e+19 	 1.184156e-04 	 7.354429e-06 	  4.3967 	  0.4703 	  0.9855 	  0.0970 
	 37.1780 	 1.557203e-01 	 205.4356 	  1.1133 	 5.494554e+21 	 3.264578e+19 	 1.196934e-04 	 7.979019e-06 	  4.4125 	  0.4143 	  0.9874 	  0.0945 
	 37.3010 	 1.539401e-01 	 205.6612 	  1.1129 	 5.425839e+21 	 3.218523e+19 	 1.198550e-04 	 7.875127e-06 	  4.4254 	  0.4076 	  0.9901 	  0.0941 
	 37.4240 	 1.521821e-01 	 205.8632 	  1.1126 	 5.358690e+21 	 3.173775e+19 	 1.200549e-04 	 7.734457e-06 	  4.4393 	  0.4002 	  0.9932 	  0.0936 
	 37.5470 	 1.504455e-01 	 206.0413 	  1.1124 	 5.293052e+21 	 3.130524e+19 	 1.202972e-04 	 7.560925e-06 	  4.4538 	  0.3921 	  0.9964 	  0.0928 
	 37.6690 	 1.487436e-01 	 206.1942 	  1.1124 	 5.229389e+21 	 3.089288e+19 	 1.205809e-04 	 7.363651e-06 	  4.4685 	  0.3833 	  0.9998 	  0.0918 
	 38.8510 	 1.332046e-01 	 206.4184 	  1.1374 	 4.677385e+21 	 2.799998e+19 	 1.247458e-04 	 5.176652e-06 	  4.5688 	  0.3274 	  1.0309 	  0.0812 
	 38.9740 	 1.316794e-01 	 206.3158 	  1.1423 	 4.625964e+21 	 2.780484e+19 	 1.252135e-04 	 5.168457e-06 	  4.5695 	  0.3270 	  1.0331 	  0.0812 
	 39.0960 	 1.301829e-01 	 206.1924 	  1.1474 	 4.575976e+21 	 2.762557e+19 	 1.256625e-04 	 5.166294e-06 	  4.5675 	  0.3269 	  1.0348 	  0.0813 
	 39.2180 	 1.287024e-01 	 206.0478 	  1.1527 	 4.526972e+21 	 2.745903e+19 	 1.260929e-04 	 5.170513e-06 	  4.5626 	  0.3270 	  1.0361 	  0.0815 
	 39.3410 	 1.272258e-01 	 205.8811 	  1.1580 	 4.478537e+21 	 2.730245e+19 	 1.265054e-04 	 5.181334e-06 	  4.5549 	  0.3273 	  1.0370 	  0.0817 
	 42.1610 	 9.733141e-02 	 197.4566 	  1.1755 	 3.573620e+21 	 2.346035e+19 	 1.286271e-04 	 7.500058e-06 	  4.0335 	  0.3733 	  0.9957 	  0.0958 
	 42.2840 	 9.618069e-02 	 196.9603 	  1.1698 	 3.540269e+21 	 2.320468e+19 	 1.283305e-04 	 7.431458e-06 	  4.0155 	  0.3715 	  0.9941 	  0.0955 
	 42.4060 	 9.505038e-02 	 196.4681 	  1.1643 	 3.507423e+21 	 2.295344e+19 	 1.280028e-04 	 7.333398e-06 	  3.9992 	  0.3690 	  0.9928 	  0.0950 
	 42.5280 	 9.393092e-02 	 195.9779 	  1.1592 	 3.474773e+21 	 2.270715e+19 	 1.276492e-04 	 7.211444e-06 	  3.9843 	  0.3660 	  0.9917 	  0.0944 
	 42.6510 	 9.281306e-02 	 195.4873 	  1.1546 	 3.442019e+21 	 2.246646e+19 	 1.272755e-04 	 7.070497e-06 	  3.9705 	  0.3626 	  0.9907 	  0.0936 
