	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 21.1830 	 8.053771e-01 	 200.4412 	  3.9936 	 2.912783e+22 	 5.910370e+20 	 1.469744e-04 	 1.171466e-05 	  4.5189 	  1.2450 	 -1000.0000 	 -1000.0000 
	 21.3610 	 7.917139e-01 	 200.0394 	  3.8872 	 2.869106e+22 	 5.677889e+20 	 1.479721e-04 	 1.139886e-05 	  4.5173 	  1.2406 	 -1000.0000 	 -1000.0000 
	 21.5400 	 7.781735e-01 	 199.6390 	  3.7657 	 2.825695e+22 	 5.432593e+20 	 1.490216e-04 	 1.116644e-05 	  4.5117 	  1.2331 	 -1000.0000 	 -1000.0000 
	 21.7180 	 7.649058e-01 	 199.2439 	  3.6322 	 2.783038e+22 	 5.179313e+20 	 1.500882e-04 	 1.101201e-05 	  4.5035 	  1.2215 	 -1000.0000 	 -1000.0000 
	 21.8960 	 7.518331e-01 	 198.8515 	  3.4879 	 2.740893e+22 	 4.918789e+20 	 1.511556e-04 	 1.092551e-05 	  4.4934 	  1.2057 	 -1000.0000 	 -1000.0000 
	 22.3130 	 7.219621e-01 	 197.9397 	  3.1174 	 2.644179e+22 	 4.291895e+20 	 1.535479e-04 	 1.093631e-05 	  4.4649 	  1.1532 	 -1000.0000 	 -1000.0000 
	 22.4910 	 7.095299e-01 	 197.5526 	  2.9498 	 2.603765e+22 	 4.022263e+20 	 1.544789e-04 	 1.100835e-05 	  4.4510 	  1.1255 	 -1000.0000 	 -1000.0000 
	 22.6700 	 6.972178e-01 	 197.1638 	  2.7781 	 2.563651e+22 	 3.752928e+20 	 1.553354e-04 	 1.110678e-05 	  4.4360 	  1.0955 	 -1000.0000 	 -1000.0000 
	 22.8480 	 6.851619e-01 	 196.7773 	  2.6060 	 2.524289e+22 	 3.488992e+20 	 1.560900e-04 	 1.122037e-05 	  4.4203 	  1.0645 	 -1000.0000 	 -1000.0000 
	 23.0260 	 6.732912e-01 	 196.3903 	  2.4345 	 2.485455e+22 	 3.231022e+20 	 1.567299e-04 	 1.133975e-05 	  4.4042 	  1.0331 	 -1000.0000 	 -1000.0000 
	 24.5370 	 5.797735e-01 	 193.0227 	  1.2467 	 2.177424e+22 	 1.572858e+20 	 1.549221e-04 	 1.141118e-05 	  4.3831 	  0.8647 	 -1000.0000 	 -1000.0000 
	 24.7150 	 5.695804e-01 	 192.6193 	  1.1642 	 2.143597e+22 	 1.467864e+20 	 1.538510e-04 	 1.122521e-05 	  4.4189 	  0.8646 	 -1000.0000 	 -1000.0000 
	 24.8930 	 5.595492e-01 	 192.2263 	  1.0952 	 2.110142e+22 	 1.380904e+20 	 1.528852e-04 	 1.101566e-05 	  4.4681 	  0.8668 	 -1000.0000 	 -1000.0000 
	 25.0710 	 5.496751e-01 	 191.8501 	  1.0394 	 2.076980e+22 	 1.309871e+20 	 1.521884e-04 	 1.079528e-05 	  4.5302 	  0.8696 	 -1000.0000 	 -1000.0000 
	 25.2490 	 5.399532e-01 	 191.4971 	  0.9960 	 2.044036e+22 	 1.252661e+20 	 1.519191e-04 	 1.057803e-05 	  4.6039 	  0.8721 	 -1000.0000 	 -1000.0000 
	 25.6610 	 5.180109e-01 	 190.7980 	  0.9396 	 1.968260e+22 	 1.161884e+20 	 1.536513e-04 	 1.015859e-05 	  4.8013 	  0.8694 	 -1000.0000 	 -1000.0000 
	 25.8390 	 5.087696e-01 	 190.5415 	  0.9314 	 1.935781e+22 	 1.136483e+20 	 1.553406e-04 	 1.002984e-05 	  4.8885 	  0.8630 	 -1000.0000 	 -1000.0000 
	 26.0160 	 4.997244e-01 	 190.3022 	  0.9304 	 1.903767e+22 	 1.117343e+20 	 1.573912e-04 	 9.943706e-06 	  4.9718 	  0.8559 	 -1000.0000 	 -1000.0000 
	 26.1930 	 4.908239e-01 	 190.0700 	  0.9349 	 1.872130e+22 	 1.102837e+20 	 1.597124e-04 	 9.910378e-06 	  5.0492 	  0.8505 	 -1000.0000 	 -1000.0000 
	 26.3710 	 4.820203e-01 	 189.8351 	  0.9433 	 1.840788e+22 	 1.091442e+20 	 1.622335e-04 	 9.938334e-06 	  5.1186 	  0.8483 	 -1000.0000 	 -1000.0000 
	 26.7810 	 4.623081e-01 	 189.2465 	  0.9683 	 1.770871e+22 	 1.069740e+20 	 1.681746e-04 	 1.024590e-05 	  5.2371 	  0.8589 	 -1000.0000 	 -1000.0000 
	 26.9590 	 4.539938e-01 	 188.9653 	  0.9793 	 1.741556e+22 	 1.060488e+20 	 1.706138e-04 	 1.046503e-05 	  5.2676 	  0.8696 	 -1000.0000 	 -1000.0000 
	 27.1360 	 4.458694e-01 	 188.6737 	  0.9898 	 1.712989e+22 	 1.051010e+20 	 1.728629e-04 	 1.071311e-05 	  5.2837 	  0.8918 	 -1000.0000 	 -1000.0000 
	 27.3130 	 4.378855e-01 	 188.3726 	  0.9994 	 1.684973e+22 	 1.041026e+20 	 1.748676e-04 	 1.097682e-05 	  5.2856 	  0.9148 	 -1000.0000 	 -1000.0000 
	 27.4910 	 4.299960e-01 	 188.0629 	  1.0077 	 1.657322e+22 	 1.030248e+20 	 1.765580e-04 	 1.124241e-05 	  5.2744 	  0.9361 	 -1000.0000 	 -1000.0000 
	 29.0000 	 3.684107e-01 	 185.5313 	  0.9708 	 1.439535e+22 	 8.772195e+19 	 1.702813e-04 	 1.173949e-05 	  4.9709 	  0.9264 	 -1000.0000 	 -1000.0000 
	 29.1760 	 3.618048e-01 	 185.2873 	  0.9509 	 1.415584e+22 	 8.505432e+19 	 1.670664e-04 	 1.147450e-05 	  4.9514 	  0.9002 	 -1000.0000 	 -1000.0000 
	 29.3520 	 3.553081e-01 	 185.0595 	  0.9306 	 1.391870e+22 	 8.238218e+19 	 1.638506e-04 	 1.118184e-05 	  4.9421 	  0.8703 	 -1000.0000 	 -1000.0000 
