	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 21.1700 	 3.078597e-01 	 163.6563 	  3.3760 	 1.364973e+22 	 2.894715e+20 	 1.317585e-05 	 2.770575e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 21.3320 	 3.019913e-01 	 163.3963 	  3.2166 	 1.340666e+22 	 2.720509e+20 	 1.303114e-05 	 2.685257e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 21.4950 	 2.962004e-01 	 163.1905 	  3.0655 	 1.316294e+22 	 2.555966e+20 	 1.291574e-05 	 2.618676e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 21.6580 	 2.905220e-01 	 163.0388 	  2.9233 	 1.292026e+22 	 2.401779e+20 	 1.283165e-05 	 2.569569e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 21.8200 	 2.849883e-01 	 162.9398 	  2.7906 	 1.268024e+22 	 2.258391e+20 	 1.278025e-05 	 2.536544e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 22.3700 	 2.669993e-01 	 162.9637 	  2.4002 	 1.187629e+22 	 1.839392e+20 	 1.286432e-05 	 2.525186e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 22.5320 	 2.619299e-01 	 163.0695 	  2.3018 	 1.164333e+22 	 1.734344e+20 	 1.297253e-05 	 2.547165e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 22.6950 	 2.569318e-01 	 163.2179 	  2.2099 	 1.141100e+22 	 1.636344e+20 	 1.312408e-05 	 2.578921e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 22.8580 	 2.520352e-01 	 163.4065 	  2.1248 	 1.118089e+22 	 1.545649e+20 	 1.332155e-05 	 2.619143e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 23.0200 	 2.472675e-01 	 163.6319 	  2.0467 	 1.095456e+22 	 1.462341e+20 	 1.356701e-05 	 2.666193e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 23.5700 	 2.317973e-01 	 164.6550 	  1.8261 	 1.020591e+22 	 1.224830e+20 	 1.483133e-05 	 2.857360e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 23.7320 	 2.274457e-01 	 165.0249 	  1.7730 	 9.991844e+21 	 1.166616e+20 	 1.535510e-05 	 2.915894e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 23.8950 	 2.231589e-01 	 165.4253 	  1.7246 	 9.779710e+21 	 1.112697e+20 	 1.596235e-05 	 2.975641e-06 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 24.0580 	 2.189623e-01 	 165.8520 	  1.6810 	 9.571000e+21 	 1.063032e+20 	 1.665441e-05 	 3.038483e-06 	  4.9555 	  1.1904 	 -1000.0000 	 -1000.0000 
	 24.2200 	 2.148795e-01 	 166.3003 	  1.6419 	 9.367124e+21 	 1.017478e+20 	 1.742627e-05 	 3.107940e-06 	  4.8878 	  1.1462 	 -1000.0000 	 -1000.0000 
	 24.7540 	 2.020255e-01 	 167.9185 	  1.5390 	 8.722059e+21 	 8.892905e+19 	 2.046571e-05 	 3.393326e-06 	  4.6743 	  1.0140 	 -1000.0000 	 -1000.0000 
	 24.9160 	 1.983051e-01 	 168.4384 	  1.5131 	 8.535051e+21 	 8.556996e+19 	 2.148542e-05 	 3.487557e-06 	  4.6174 	  0.9788 	 -1000.0000 	 -1000.0000 
	 25.0780 	 1.946663e-01 	 168.9649 	  1.4883 	 8.352313e+21 	 8.239509e+19 	 2.251667e-05 	 3.579544e-06 	  4.5662 	  0.9462 	 -1000.0000 	 -1000.0000 
	 25.2400 	 1.911080e-01 	 169.4943 	  1.4640 	 8.173974e+21 	 7.936911e+19 	 2.353528e-05 	 3.665101e-06 	  4.5221 	  0.9161 	 -1000.0000 	 -1000.0000 
	 25.4020 	 1.876291e-01 	 170.0226 	  1.4395 	 8.000163e+21 	 7.645670e+19 	 2.451852e-05 	 3.737825e-06 	  4.4858 	  0.8882 	 -1000.0000 	 -1000.0000 
	 25.9540 	 1.763483e-01 	 171.7723 	  1.3491 	 7.442510e+21 	 6.710419e+19 	 2.737399e-05 	 3.876439e-06 	  4.4220 	  0.8098 	 -1000.0000 	 -1000.0000 
	 26.1160 	 1.731931e-01 	 172.2650 	  1.3224 	 7.288473e+21 	 6.456598e+19 	 2.801190e-05 	 3.898525e-06 	  4.4204 	  0.7935 	 -1000.0000 	 -1000.0000 
	 26.2780 	 1.701020e-01 	 172.7461 	  1.2969 	 7.138473e+21 	 6.215422e+19 	 2.854406e-05 	 3.914508e-06 	  4.4258 	  0.7803 	 -1000.0000 	 -1000.0000 
	 26.4400 	 1.670713e-01 	 173.2147 	  1.2731 	 6.992327e+21 	 5.988720e+19 	 2.896954e-05 	 3.923461e-06 	  4.4376 	  0.7697 	 -1000.0000 	 -1000.0000 
	 26.6020 	 1.640974e-01 	 173.6696 	  1.2519 	 6.849853e+21 	 5.778325e+19 	 2.929347e-05 	 3.920341e-06 	  4.4553 	  0.7607 	 -1000.0000 	 -1000.0000 
