	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  2.0900 	 3.096214e+00 	 141.2700 	  3.5650 	 1.589348e+23 	 4.057995e+21 	 4.260364e-09 	 1.609471e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.2900 	 3.011467e+00 	 141.2883 	  3.3987 	 1.545763e+23 	 3.760704e+21 	 4.821713e-09 	 1.778982e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.4900 	 2.928975e+00 	 141.2364 	  3.1912 	 1.503864e+23 	 3.442318e+21 	 5.556730e-09 	 1.996172e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.6900 	 2.848699e+00 	 141.1388 	  2.9523 	 1.463442e+23 	 3.111116e+21 	 6.477127e-09 	 2.262686e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  2.8900 	 2.770601e+00 	 141.0200 	  2.6918 	 1.424285e+23 	 2.775380e+21 	 7.589950e-09 	 2.578178e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.0940 	 2.693144e+00 	 140.9025 	  2.4140 	 1.385429e+23 	 2.436846e+21 	 8.924131e-09 	 2.947258e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.2940 	 2.619326e+00 	 140.8156 	  2.1398 	 1.348186e+23 	 2.117208e+21 	 1.042090e-08 	 3.349496e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.4930 	 2.547922e+00 	 140.7816 	  1.8749 	 1.311754e+23 	 1.819475e+21 	 1.208057e-08 	 3.780677e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6930 	 2.478177e+00 	 140.8245 	  1.6265 	 1.275558e+23 	 1.548901e+21 	 1.389336e-08 	 4.233152e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.8920 	 2.410750e+00 	 140.9680 	  1.4067 	 1.239750e+23 	 1.316382e+21 	 1.580060e-08 	 4.686828e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
