	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 14.5750 	 1.134798e+00 	 202.5171 	  4.4922 	 4.062065e+22 	 9.165655e+20 	 8.432364e-05 	 2.285386e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.0690 	 1.081577e+00 	 201.4888 	  4.1156 	 3.891485e+22 	 8.142701e+20 	 7.964110e-05 	 1.957148e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.2460 	 1.063177e+00 	 201.1048 	  3.9955 	 3.832598e+22 	 7.809407e+20 	 7.865517e-05 	 1.885211e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.4220 	 1.045211e+00 	 200.7164 	  3.8812 	 3.775122e+22 	 7.491799e+20 	 7.798503e-05 	 1.829084e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.5980 	 1.027562e+00 	 200.3223 	  3.7704 	 3.718668e+22 	 7.185724e+20 	 7.760014e-05 	 1.784903e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 15.7750 	 1.010122e+00 	 199.9211 	  3.6609 	 3.662868e+22 	 6.887292e+20 	 7.748068e-05 	 1.750045e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.2790 	 9.620440e-01 	 198.7603 	  3.3453 	 3.508845e+22 	 6.069049e+20 	 7.847286e-05 	 1.690305e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.4560 	 9.456774e-01 	 198.3491 	  3.2281 	 3.456289e+22 	 5.785724e+20 	 7.925062e-05 	 1.680652e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.6320 	 9.296506e-01 	 197.9399 	  3.1056 	 3.404732e+22 	 5.502458e+20 	 8.022832e-05 	 1.676159e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.8080 	 9.138584e-01 	 197.5313 	  2.9755 	 3.353821e+22 	 5.215423e+20 	 8.139990e-05 	 1.676412e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 16.9850 	 8.982007e-01 	 197.1218 	  2.8356 	 3.303217e+22 	 4.920707e+20 	 8.276328e-05 	 1.681029e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 17.4840 	 8.551736e-01 	 195.9815 	  2.3810 	 3.163356e+22 	 4.043132e+20 	 8.744462e-05 	 1.707538e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 17.6590 	 8.404662e-01 	 195.5838 	  2.2070 	 3.115302e+22 	 3.728157e+20 	 8.928999e-05 	 1.715216e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 17.8350 	 8.258833e-01 	 195.1811 	  2.0324 	 3.067580e+22 	 3.419035e+20 	 9.119819e-05 	 1.718362e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 18.0110 	 8.115155e-01 	 194.7732 	  1.8634 	 3.020525e+22 	 3.125135e+20 	 9.312483e-05 	 1.714479e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 18.1870 	 7.973687e-01 	 194.3577 	  1.7054 	 2.974195e+22 	 2.854021e+20 	 9.504007e-05 	 1.701559e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 18.6880 	 7.583551e-01 	 193.1184 	  1.3583 	 2.846667e+22 	 2.266797e+20 	 1.003327e-04 	 1.613876e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 18.8630 	 7.451664e-01 	 192.6818 	  1.2763 	 2.803448e+22 	 2.128573e+20 	 1.021369e-04 	 1.567729e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 19.0380 	 7.321976e-01 	 192.2613 	  1.2111 	 2.760661e+22 	 2.017617e+20 	 1.039304e-04 	 1.512756e-05 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 19.2140 	 7.193715e-01 	 191.8667 	  1.1598 	 2.717896e+22 	 1.928338e+20 	 1.057266e-04 	 1.447578e-05 	  5.1145 	  0.9482 	  1.0336 	  0.1919 
	 19.3890 	 7.068288e-01 	 191.5142 	  1.1204 	 2.675469e+22 	 1.856595e+20 	 1.075074e-04 	 1.371961e-05 	  5.1126 	  0.9013 	  1.0307 	  0.1822 
	 19.8920 	 6.719030e-01 	 190.8192 	  1.0493 	 2.552709e+22 	 1.700827e+20 	 1.125687e-04 	 1.094349e-05 	  5.1392 	  0.7606 	  1.0368 	  0.1550 
	 20.0670 	 6.601321e-01 	 190.6921 	  1.0335 	 2.509684e+22 	 1.655101e+20 	 1.142616e-04 	 9.827877e-06 	  5.1624 	  0.7106 	  1.0441 	  0.1455 
	 20.2420 	 6.485536e-01 	 190.6123 	  1.0202 	 2.466693e+22 	 1.612052e+20 	 1.158763e-04 	 8.752424e-06 	  5.1941 	  0.6628 	  1.0539 	  0.1363 
	 20.4160 	 6.372297e-01 	 190.5718 	  1.0085 	 2.424112e+22 	 1.571075e+20 	 1.173761e-04 	 7.849462e-06 	  5.2340 	  0.6201 	  1.0659 	  0.1280 
	 20.5910 	 6.260280e-01 	 190.5617 	  0.9971 	 2.381588e+22 	 1.530865e+20 	 1.187573e-04 	 7.262227e-06 	  5.2820 	  0.5853 	  1.0797 	  0.1212 
	 21.0880 	 5.952194e-01 	 190.6268 	  0.9578 	 2.263622e+22 	 1.415803e+20 	 1.219392e-04 	 7.963188e-06 	  5.4543 	  0.5525 	  1.1246 	  0.1152 
	 21.2630 	 5.847209e-01 	 190.6528 	  0.9416 	 2.223433e+22 	 1.375297e+20 	 1.228180e-04 	 8.695141e-06 	  5.5254 	  0.5619 	  1.1405 	  0.1172 
	 21.4380 	 5.744036e-01 	 190.6629 	  0.9257 	 2.184111e+22 	 1.336158e+20 	 1.236224e-04 	 9.440864e-06 	  5.5995 	  0.5777 	  1.1554 	  0.1204 
	 21.6140 	 5.642097e-01 	 190.6462 	  0.9111 	 2.145539e+22 	 1.299110e+20 	 1.244366e-04 	 1.012212e-05 	  5.6744 	  0.5965 	  1.1684 	  0.1238 
	 21.7890 	 5.542544e-01 	 190.5917 	  0.8990 	 2.108258e+22 	 1.265502e+20 	 1.253409e-04 	 1.068565e-05 	  5.7465 	  0.6148 	  1.1790 	  0.1267 
	 22.2920 	 5.266357e-01 	 190.1396 	  0.8866 	 2.007810e+22 	 1.194229e+20 	 1.292297e-04 	 1.154280e-05 	  5.9115 	  0.6481 	  1.1930 	  0.1304 
	 22.4670 	 5.173596e-01 	 189.8826 	  0.8903 	 1.975078e+22 	 1.178244e+20 	 1.312878e-04 	 1.155737e-05 	  5.9436 	  0.6494 	  1.1918 	  0.1290 
	 22.6420 	 5.082431e-01 	 189.5918 	  0.8973 	 1.943244e+22 	 1.165577e+20 	 1.338101e-04 	 1.137385e-05 	  5.9583 	  0.6427 	  1.1876 	  0.1256 
	 22.8160 	 4.993292e-01 	 189.2807 	  0.9066 	 1.912320e+22 	 1.155439e+20 	 1.367748e-04 	 1.102299e-05 	  5.9554 	  0.6300 	  1.1810 	  0.1208 
	 22.9910 	 4.905076e-01 	 188.9576 	  0.9177 	 1.881788e+22 	 1.146875e+20 	 1.401699e-04 	 1.058663e-05 	  5.9358 	  0.6156 	  1.1724 	  0.1153 
	 23.4760 	 4.667521e-01 	 188.1009 	  0.9519 	 1.798899e+22 	 1.125116e+20 	 1.507177e-04 	 9.959576e-06 	  5.8156 	  0.6048 	  1.1436 	  0.1054 
	 23.6510 	 4.584234e-01 	 187.8224 	  0.9642 	 1.769423e+22 	 1.116668e+20 	 1.543744e-04 	 1.030073e-05 	  5.7597 	  0.6181 	  1.1335 	  0.1068 
	 23.8250 	 4.502729e-01 	 187.5627 	  0.9759 	 1.740363e+22 	 1.107757e+20 	 1.575676e-04 	 1.096971e-05 	  5.7038 	  0.6387 	  1.1248 	  0.1106 
	 23.9990 	 4.422549e-01 	 187.3205 	  0.9871 	 1.711573e+22 	 1.098242e+20 	 1.600872e-04 	 1.182064e-05 	  5.6506 	  0.6625 	  1.1178 	  0.1159 
	 24.1730 	 4.343714e-01 	 187.0958 	  0.9974 	 1.683071e+22 	 1.088032e+20 	 1.617334e-04 	 1.266588e-05 	  5.6022 	  0.6850 	  1.1128 	  0.1217 
	 24.6760 	 4.123562e-01 	 186.5443 	  1.0209 	 1.602499e+22 	 1.053928e+20 	 1.607464e-04 	 1.459777e-05 	  5.4997 	  0.7407 	  1.1099 	  0.1396 
	 24.8510 	 4.049645e-01 	 186.3784 	  1.0271 	 1.575184e+22 	 1.040687e+20 	 1.584134e-04 	 1.529021e-05 	  5.4766 	  0.7658 	  1.1123 	  0.1475 
	 25.0250 	 3.977472e-01 	 186.2187 	  1.0326 	 1.548441e+22 	 1.027150e+20 	 1.552085e-04 	 1.605028e-05 	  5.4592 	  0.7991 	  1.1159 	  0.1569 
	 25.1990 	 3.906585e-01 	 186.0593 	  1.0378 	 1.522144e+22 	 1.013461e+20 	 1.512882e-04 	 1.680996e-05 	  5.4462 	  0.8409 	  1.1204 	  0.1673 
	 25.3730 	 3.836949e-01 	 185.8951 	  1.0428 	 1.496323e+22 	 9.998387e+19 	 1.468462e-04 	 1.749186e-05 	  5.4362 	  0.8900 	  1.1254 	  0.1783 
	 25.8760 	 3.642393e-01 	 185.3485 	  1.0594 	 1.424613e+22 	 9.626774e+19 	 1.327917e-04 	 1.866454e-05 	  5.4074 	  1.0605 	  1.1398 	  0.2098 
	 26.0510 	 3.576951e-01 	 185.1240 	  1.0661 	 1.400713e+22 	 9.507572e+19 	 1.279534e-04 	 1.871834e-05 	  5.3913 	  1.1231 	  1.1435 	  0.2190 
	 26.2250 	 3.512981e-01 	 184.8812 	  1.0730 	 1.377470e+22 	 9.393469e+19 	 1.233267e-04 	 1.863371e-05 	  5.3697 	  1.1849 	  1.1461 	  0.2269 
	 26.3990 	 3.450073e-01 	 184.6180 	  1.0801 	 1.354734e+22 	 9.283179e+19 	 1.189161e-04 	 1.848921e-05 	  5.3414 	  1.2473 	  1.1474 	  0.2340 
	 26.5730 	 3.388195e-01 	 184.3335 	  1.0872 	 1.332493e+22 	 9.176112e+19 	 1.147259e-04 	 1.834561e-05 	  5.3063 	  1.3113 	  1.1474 	  0.2405 
	 28.2450 	 2.839780e-01 	 180.3223 	  1.1349 	 1.141664e+22 	 8.196690e+19 	 8.276485e-05 	 1.974795e-05 	  4.7015 	  1.9923 	  1.0908 	  0.3144 
	 28.4180 	 2.787273e-01 	 179.7582 	  1.1363 	 1.124072e+22 	 8.093644e+19 	 8.004242e-05 	 2.016890e-05 	  4.6254 	  2.0674 	  1.0813 	  0.3255 
	 28.5910 	 2.735567e-01 	 179.1654 	  1.1376 	 1.106872e+22 	 7.993781e+19 	 7.740571e-05 	 2.058333e-05 	  4.5493 	  2.1419 	  1.0715 	  0.3369 
	 28.7640 	 2.684689e-01 	 178.5441 	  1.1393 	 1.090068e+22 	 7.899225e+19 	 7.487851e-05 	 2.096169e-05 	  4.4735 	  2.2140 	  1.0614 	  0.3483 
	 28.9370 	 2.634668e-01 	 177.8948 	  1.1418 	 1.073663e+22 	 7.812099e+19 	 7.249257e-05 	 2.129348e-05 	  4.3984 	  2.2818 	  1.0511 	  0.3592 
	 29.4250 	 2.498392e-01 	 175.9230 	  1.1563 	 1.029520e+22 	 7.621984e+19 	 6.684368e-05 	 2.203610e-05 	  4.1916 	  2.4404 	  1.0211 	  0.3853 
	 29.5980 	 2.451743e-01 	 175.1969 	  1.1642 	 1.014477e+22 	 7.572749e+19 	 6.533415e-05 	 2.227274e-05 	  4.1200 	  2.4825 	  1.0104 	  0.3926 
	 29.7710 	 2.405881e-01 	 174.4771 	  1.1732 	 9.996056e+21 	 7.528887e+19 	 6.412236e-05 	 2.253342e-05 	  4.0494 	  2.5169 	  0.9998 	  0.3989 
	 29.9440 	 2.360754e-01 	 173.7772 	  1.1830 	 9.848118e+21 	 7.487612e+19 	 6.321891e-05 	 2.284272e-05 	  3.9800 	  2.5444 	  0.9896 	  0.4046 
	 30.1170 	 2.316306e-01 	 173.1106 	  1.1934 	 9.700009e+21 	 7.446135e+19 	 6.263011e-05 	 2.321470e-05 	  3.9116 	  2.5655 	  0.9797 	  0.4098 
	 30.6190 	 2.190731e-01 	 171.4820 	  1.2243 	 9.261210e+21 	 7.299053e+19 	 6.269316e-05 	 2.467557e-05 	  3.7202 	  2.5935 	  0.9537 	  0.4219 
	 30.7920 	 2.148608e-01 	 171.0505 	  1.2336 	 9.105901e+21 	 7.230878e+19 	 6.331729e-05 	 2.531751e-05 	  3.6576 	  2.5925 	  0.9456 	  0.4248 
	 30.9640 	 2.107370e-01 	 170.6918 	  1.2411 	 8.949777e+21 	 7.150267e+19 	 6.424058e-05 	 2.604672e-05 	  3.5975 	  2.5876 	  0.9379 	  0.4271 
	 31.1370 	 2.066577e-01 	 170.4041 	  1.2462 	 8.791307e+21 	 7.053878e+19 	 6.545964e-05 	 2.688489e-05 	  3.5400 	  2.5803 	  0.9305 	  0.4291 
	 31.3090 	 2.026738e-01 	 170.1927 	  1.2481 	 8.632609e+21 	 6.940435e+19 	 6.692686e-05 	 2.780935e-05 	  3.4869 	  2.5731 	  0.9235 	  0.4308 
	 31.8030 	 1.916618e-01 	 170.0083 	  1.2309 	 8.173312e+21 	 6.499750e+19 	 7.196763e-05 	 3.059579e-05 	  3.3649 	  2.5603 	  0.9074 	  0.4342 
	 31.9750 	 1.879796e-01 	 170.0645 	  1.2173 	 8.013923e+21 	 6.311345e+19 	 7.374892e-05 	 3.145610e-05 	  3.3322 	  2.5559 	  0.9035 	  0.4346 
	 32.1470 	 1.843727e-01 	 170.1550 	  1.2009 	 7.856071e+21 	 6.112735e+19 	 7.538782e-05 	 3.217481e-05 	  3.3035 	  2.5499 	  0.9004 	  0.4343 
	 32.3190 	 1.808391e-01 	 170.2615 	  1.1825 	 7.700561e+21 	 5.909118e+19 	 7.678119e-05 	 3.270378e-05 	  3.2777 	  2.5413 	  0.8981 	  0.4335 
	 32.4920 	 1.773565e-01 	 170.3665 	  1.1628 	 7.547320e+21 	 5.704521e+19 	 7.783765e-05 	 3.301401e-05 	  3.2535 	  2.5288 	  0.8967 	  0.4321 
	 32.9830 	 1.678437e-01 	 170.4976 	  1.1072 	 7.136402e+21 	 5.169214e+19 	 7.835956e-05 	 3.266511e-05 	  3.1856 	  2.4712 	  0.8963 	  0.4270 
	 33.1550 	 1.646324e-01 	 170.4490 	  1.0901 	 7.001884e+21 	 5.007478e+19 	 7.753339e-05 	 3.211365e-05 	  3.1624 	  2.4473 	  0.8976 	  0.4255 
	 33.3270 	 1.614786e-01 	 170.3412 	  1.0753 	 6.872177e+21 	 4.861620e+19 	 7.615401e-05 	 3.131406e-05 	  3.1401 	  2.4223 	  0.8998 	  0.4243 
	 33.4990 	 1.583791e-01 	 170.1684 	  1.0634 	 6.747189e+21 	 4.733006e+19 	 7.425696e-05 	 3.026282e-05 	  3.1186 	  2.3952 	  0.9031 	  0.4231 
	 33.6720 	 1.553128e-01 	 169.9234 	  1.0552 	 6.626141e+21 	 4.622418e+19 	 7.191371e-05 	 2.900610e-05 	  3.0967 	  2.3642 	  0.9073 	  0.4217 
	 34.1670 	 1.467959e-01 	 168.7905 	  1.0571 	 6.304487e+21 	 4.420361e+19 	 6.399413e-05 	 2.501805e-05 	  3.0236 	  2.2471 	  0.9214 	  0.4171 
	 34.3390 	 1.439235e-01 	 168.2717 	  1.0671 	 6.200044e+21 	 4.388019e+19 	 6.121871e-05 	 2.367377e-05 	  2.9949 	  2.1994 	  0.9260 	  0.4150 
	 34.5110 	 1.410987e-01 	 167.7194 	  1.0815 	 6.098331e+21 	 4.371667e+19 	 5.859479e-05 	 2.240923e-05 	  2.9652 	  2.1496 	  0.9300 	  0.4125 
	 34.6820 	 1.383392e-01 	 167.1571 	  1.0997 	 5.999251e+21 	 4.368928e+19 	 5.621018e-05 	 2.124740e-05 	  2.9349 	  2.0987 	  0.9333 	  0.4095 
	 34.8540 	 1.356146e-01 	 166.5984 	  1.1216 	 5.900976e+21 	 4.377422e+19 	 5.408708e-05 	 2.016939e-05 	  2.9042 	  2.0467 	  0.9359 	  0.4055 
	 35.3370 	 1.282514e-01 	 165.2317 	  1.1998 	 5.626999e+21 	 4.441464e+19 	 4.974479e-05 	 1.750122e-05 	  2.8203 	  1.8952 	  0.9395 	  0.3875 
	 35.5090 	 1.257308e-01 	 164.8525 	  1.2323 	 5.529051e+21 	 4.471537e+19 	 4.879391e-05 	 1.665663e-05 	  2.7901 	  1.8351 	  0.9396 	  0.3780 
	 35.6810 	 1.232602e-01 	 164.5376 	  1.2664 	 5.430723e+21 	 4.501789e+19 	 4.816050e-05 	 1.587023e-05 	  2.7590 	  1.7706 	  0.9391 	  0.3668 
	 35.8520 	 1.208516e-01 	 164.2924 	  1.3015 	 5.332503e+21 	 4.529801e+19 	 4.783838e-05 	 1.514666e-05 	  2.7268 	  1.7024 	  0.9379 	  0.3542 
	 36.0240 	 1.184745e-01 	 164.1182 	  1.3374 	 5.233159e+21 	 4.553647e+19 	 4.780934e-05 	 1.446513e-05 	  2.6936 	  1.6302 	  0.9363 	  0.3404 
	 36.5220 	 1.118315e-01 	 164.0539 	  1.4402 	 4.941888e+21 	 4.576726e+19 	 4.924752e-05 	 1.260449e-05 	  2.5964 	  1.4082 	  0.9310 	  0.2945 
	 36.6930 	 1.096307e-01 	 164.1747 	  1.4709 	 4.841139e+21 	 4.559844e+19 	 5.022036e-05 	 1.195891e-05 	  2.5645 	  1.3301 	  0.9297 	  0.2774 
	 36.8640 	 1.074719e-01 	 164.3552 	  1.4959 	 4.740611e+21 	 4.524846e+19 	 5.141231e-05 	 1.129697e-05 	  2.5344 	  1.2527 	  0.9293 	  0.2601 
	 37.0350 	 1.053559e-01 	 164.5869 	  1.5133 	 4.640692e+21 	 4.468356e+19 	 5.279521e-05 	 1.061036e-05 	  2.5070 	  1.1773 	  0.9302 	  0.2430 
	 37.2060 	 1.032836e-01 	 164.8609 	  1.5209 	 4.541769e+21 	 4.386995e+19 	 5.432913e-05 	 9.879686e-06 	  2.4831 	  1.1050 	  0.9325 	  0.2263 
	 37.6920 	 9.763808e-02 	 165.7943 	  1.4741 	 4.269311e+21 	 3.996643e+19 	 5.888745e-05 	 7.407452e-06 	  2.4378 	  0.9228 	  0.9480 	  0.1819 
	 37.8630 	 9.573586e-02 	 166.1507 	  1.4353 	 4.177223e+21 	 3.811558e+19 	 6.026652e-05 	 6.390031e-06 	  2.4300 	  0.8658 	  0.9563 	  0.1672 
	 38.0340 	 9.387487e-02 	 166.5080 	  1.3892 	 4.087277e+21 	 3.613657e+19 	 6.135921e-05 	 5.318022e-06 	  2.4264 	  0.8118 	  0.9658 	  0.1529 
	 38.2050 	 9.205338e-02 	 166.8578 	  1.3386 	 3.999568e+21 	 3.410910e+19 	 6.206544e-05 	 4.229214e-06 	  2.4267 	  0.7603 	  0.9759 	  0.1390 
	 38.3760 	 9.026966e-02 	 167.1918 	  1.2865 	 3.914191e+21 	 3.211288e+19 	 6.230187e-05 	 3.201987e-06 	  2.4307 	  0.7104 	  0.9864 	  0.1259 
	 38.8720 	 8.529445e-02 	 167.9985 	  1.1515 	 3.680513e+21 	 2.718112e+19 	 6.012892e-05 	 2.366628e-06 	  2.4646 	  0.5773 	  1.0161 	  0.1009 
	 39.0430 	 8.364471e-02 	 168.2101 	  1.1149 	 3.604760e+21 	 2.586958e+19 	 5.843250e-05 	 2.318464e-06 	  2.4868 	  0.5368 	  1.0265 	  0.0955 
	 39.2140 	 8.202812e-02 	 168.3889 	  1.0836 	 3.531339e+21 	 2.473654e+19 	 5.636629e-05 	 2.422392e-06 	  2.5150 	  0.5019 	  1.0370 	  0.0929 
	 39.3850 	 8.044447e-02 	 168.5362 	  1.0576 	 3.460160e+21 	 2.376446e+19 	 5.408761e-05 	 2.396339e-06 	  2.5475 	  0.4704 	  1.0471 	  0.0926 
	 39.5560 	 7.889357e-02 	 168.6533 	  1.0369 	 3.391131e+21 	 2.293581e+19 	 5.176382e-05 	 2.260416e-06 	  2.5822 	  0.4417 	  1.0561 	  0.0915 
	 40.0460 	 7.462836e-02 	 168.8345 	  1.0062 	 3.204393e+21 	 2.119944e+19 	 4.590254e-05 	 1.648550e-06 	  2.6790 	  0.3731 	  1.0723 	  0.0856 
	 40.2160 	 7.320786e-02 	 168.8514 	  1.0041 	 3.143076e+21 	 2.076719e+19 	 4.433642e-05 	 1.583779e-06 	  2.7108 	  0.3560 	  1.0747 	  0.0850 
	 40.3870 	 7.180753e-02 	 168.8498 	  1.0052 	 3.082978e+21 	 2.039590e+19 	 4.302661e-05 	 1.546512e-06 	  2.7430 	  0.3423 	  1.0763 	  0.0846 
