	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	 14.7480 	 1.236292e+00 	 195.6368 	  2.4167 	 4.578994e+22 	 6.110916e+20 	 5.368114e-05 	 3.102582e-06 	  4.5712 	  0.7653 	  1.0052 	  0.1863 
	 14.8920 	 1.218745e+00 	 195.4943 	  2.2323 	 4.517095e+22 	 5.639708e+20 	 5.388312e-05 	 3.146923e-06 	  4.5942 	  0.7782 	  1.0124 	  0.1874 
	 15.0360 	 1.201443e+00 	 195.3681 	  2.0637 	 4.455773e+22 	 5.206867e+20 	 5.400377e-05 	 3.179079e-06 	  4.6099 	  0.7905 	  1.0179 	  0.1888 
	 15.1800 	 1.184382e+00 	 195.2569 	  1.9102 	 4.395040e+22 	 4.810712e+20 	 5.404408e-05 	 3.202244e-06 	  4.6194 	  0.8012 	  1.0220 	  0.1906 
	 15.3240 	 1.167558e+00 	 195.1594 	  1.7710 	 4.334905e+22 	 4.449567e+20 	 5.400917e-05 	 3.219243e-06 	  4.6233 	  0.8097 	  1.0247 	  0.1925 
	 16.8680 	 1.001290e+00 	 194.6177 	  0.9980 	 3.730558e+22 	 2.330034e+20 	 5.134755e-05 	 3.333635e-06 	  4.4762 	  0.7425 	  1.0021 	  0.2144 
	 17.0120 	 9.870215e-01 	 194.5811 	  0.9757 	 3.678228e+22 	 2.254106e+20 	 5.108216e-05 	 3.346136e-06 	  4.4561 	  0.7272 	  0.9974 	  0.2159 
	 17.1560 	 9.729513e-01 	 194.5411 	  0.9589 	 3.626630e+22 	 2.191831e+20 	 5.083772e-05 	 3.359328e-06 	  4.4365 	  0.7119 	  0.9927 	  0.2174 
	 17.3000 	 9.590760e-01 	 194.4966 	  0.9471 	 3.575776e+22 	 2.141532e+20 	 5.061832e-05 	 3.373309e-06 	  4.4176 	  0.6969 	  0.9879 	  0.2187 
	 17.4440 	 9.453925e-01 	 194.4461 	  0.9394 	 3.525676e+22 	 2.101530e+20 	 5.042786e-05 	 3.388196e-06 	  4.3996 	  0.6827 	  0.9832 	  0.2199 
	 18.9720 	 8.112104e-01 	 193.2252 	  0.9411 	 3.042867e+22 	 1.892177e+20 	 5.119421e-05 	 3.643204e-06 	  4.3316 	  0.6191 	  0.9516 	  0.2276 
	 19.1150 	 7.996173e-01 	 193.0386 	  0.9381 	 3.002160e+22 	 1.865895e+20 	 5.165109e-05 	 3.678447e-06 	  4.3419 	  0.6197 	  0.9519 	  0.2279 
	 19.2590 	 7.881017e-01 	 192.8440 	  0.9344 	 2.961826e+22 	 1.837770e+20 	 5.220991e-05 	 3.715337e-06 	  4.3560 	  0.6203 	  0.9530 	  0.2282 
	 19.4020 	 7.768217e-01 	 192.6462 	  0.9301 	 2.922386e+22 	 1.808517e+20 	 5.287208e-05 	 3.752836e-06 	  4.3736 	  0.6204 	  0.9549 	  0.2285 
	 19.5460 	 7.656181e-01 	 192.4446 	  0.9254 	 2.883248e+22 	 1.778051e+20 	 5.365404e-05 	 3.791355e-06 	  4.3950 	  0.6199 	  0.9577 	  0.2288 
	 21.0790 	 6.555661e-01 	 190.6789 	  0.8875 	 2.492829e+22 	 1.473246e+20 	 7.005600e-05 	 4.324818e-06 	  4.7193 	  0.5889 	  1.0190 	  0.2382 
	 21.2210 	 6.461853e-01 	 190.5775 	  0.8873 	 2.458535e+22 	 1.451739e+20 	 7.226257e-05 	 4.392918e-06 	  4.7460 	  0.5884 	  1.0262 	  0.2398 
	 21.3640 	 6.368711e-01 	 190.4831 	  0.8876 	 2.424342e+22 	 1.431176e+20 	 7.454559e-05 	 4.464279e-06 	  4.7704 	  0.5890 	  1.0334 	  0.2415 
	 21.5070 	 6.276884e-01 	 190.3949 	  0.8883 	 2.390510e+22 	 1.411600e+20 	 7.686844e-05 	 4.537524e-06 	  4.7923 	  0.5905 	  1.0406 	  0.2432 
	 21.6490 	 6.186985e-01 	 190.3120 	  0.8893 	 2.357290e+22 	 1.393028e+20 	 7.919196e-05 	 4.611146e-06 	  4.8117 	  0.5928 	  1.0478 	  0.2449 
	 23.1720 	 5.299189e-01 	 189.3250 	  0.9072 	 2.028977e+22 	 1.220020e+20 	 9.900672e-05 	 5.352008e-06 	  4.8746 	  0.6341 	  1.1132 	  0.2532 
	 23.3140 	 5.223102e-01 	 189.1955 	  0.9085 	 2.001209e+22 	 1.204538e+20 	 9.999062e-05 	 5.413831e-06 	  4.8660 	  0.6352 	  1.1166 	  0.2522 
	 23.4570 	 5.147541e-01 	 189.0563 	  0.9096 	 1.973716e+22 	 1.189028e+20 	 1.008316e-04 	 5.474282e-06 	  4.8544 	  0.6346 	  1.1194 	  0.2509 
	 23.5990 	 5.073541e-01 	 188.9092 	  0.9107 	 1.946871e+22 	 1.173731e+20 	 1.015255e-04 	 5.533360e-06 	  4.8396 	  0.6321 	  1.1214 	  0.2493 
	 23.7410 	 5.000547e-01 	 188.7530 	  0.9117 	 1.920467e+22 	 1.158561e+20 	 1.020892e-04 	 5.591647e-06 	  4.8215 	  0.6275 	  1.1228 	  0.2474 
	 25.2720 	 4.271446e-01 	 186.4310 	  0.9213 	 1.660850e+22 	 1.008925e+20 	 1.036906e-04 	 6.128226e-06 	  4.5665 	  0.5088 	  1.1170 	  0.2188 
	 25.4140 	 4.208763e-01 	 186.1605 	  0.9224 	 1.638822e+22 	 9.966895e+19 	 1.037800e-04 	 6.156498e-06 	  4.5523 	  0.4996 	  1.1171 	  0.2163 
	 25.5570 	 4.146455e-01 	 185.8823 	  0.9236 	 1.616947e+22 	 9.846446e+19 	 1.039105e-04 	 6.177570e-06 	  4.5417 	  0.4927 	  1.1178 	  0.2138 
	 25.6990 	 4.085390e-01 	 185.6017 	  0.9248 	 1.595521e+22 	 9.729498e+19 	 1.040901e-04 	 6.189680e-06 	  4.5351 	  0.4885 	  1.1189 	  0.2115 
	 25.8410 	 4.025129e-01 	 185.3178 	  0.9262 	 1.574380e+22 	 9.615115e+19 	 1.043252e-04 	 6.192315e-06 	  4.5324 	  0.4834 	  1.1205 	  0.2092 
	 27.3560 	 3.431375e-01 	 182.3855 	  0.9513 	 1.364098e+22 	 8.533166e+19 	 1.104064e-04 	 5.911893e-06 	  4.5768 	  0.4303 	  1.1348 	  0.1868 
	 27.4970 	 3.380551e-01 	 182.1326 	  0.9548 	 1.345806e+22 	 8.444013e+19 	 1.112001e-04 	 5.911244e-06 	  4.5713 	  0.4280 	  1.1324 	  0.1844 
