	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  9.4900 	 1.311127e+00 	 155.9624 	  3.6445 	 6.094141e+22 	 1.447044e+21 	 2.618028e-06 	 5.175695e-07 	  2.4181 	  0.8630 	  0.7881 	  0.2705 
	  9.6400 	 1.287386e+00 	 156.1168 	  3.4819 	 5.978014e+22 	 1.350145e+21 	 2.784347e-06 	 5.320540e-07 	  2.4048 	  0.8330 	  0.7868 	  0.2604 
	  9.7900 	 1.264003e+00 	 156.2937 	  3.3173 	 5.862875e+22 	 1.257092e+21 	 2.980734e-06 	 5.518114e-07 	  2.3903 	  0.8063 	  0.7854 	  0.2528 
	  9.9400 	 1.240983e+00 	 156.4942 	  3.1519 	 5.748765e+22 	 1.167959e+21 	 3.207725e-06 	 5.764197e-07 	  2.3749 	  0.7823 	  0.7838 	  0.2461 
	 10.4100 	 1.171263e+00 	 157.2896 	  2.6405 	 5.398342e+22 	 9.148423e+20 	 4.133400e-06 	 6.820007e-07 	  2.3241 	  0.7181 	  0.7782 	  0.2333 
	 10.5600 	 1.149798e+00 	 157.6010 	  2.4833 	 5.288921e+22 	 8.426663e+20 	 4.503042e-06 	 7.239982e-07 	  2.3081 	  0.7001 	  0.7763 	  0.2318 
	 10.7100 	 1.128724e+00 	 157.9423 	  2.3309 	 5.180740e+22 	 7.747771e+20 	 4.910750e-06 	 7.695466e-07 	  2.2927 	  0.6831 	  0.7743 	  0.2307 
	 10.8600 	 1.108044e+00 	 158.3148 	  2.1844 	 5.073839e+22 	 7.112466e+20 	 5.357135e-06 	 8.182603e-07 	  2.2783 	  0.6689 	  0.7724 	  0.2297 
	 11.0100 	 1.087763e+00 	 158.7196 	  2.0450 	 4.968260e+22 	 6.521465e+20 	 5.842334e-06 	 8.696568e-07 	  2.2651 	  0.6640 	  0.7705 	  0.2289 
	 11.4830 	 1.026488e+00 	 160.2215 	  1.6634 	 4.644447e+22 	 4.956032e+20 	 7.620873e-06 	 1.042147e-06 	  2.2350 	  0.6536 	  0.7646 	  0.2251 
