	 height_(km) 	 press_(mbar) 	 temp_(K) 	 temperr_(K) 	 numdens_(m-3) 	 numdenserr_(m-3) 	 H2Ovmr_() 	 H2Ovmrerr_() 	 D/H_(VSMOW) 	 D/Herr_(VSMOW) 	 18O/16O_(VSMOW) 	 18O/16Oerr_(VSMOW) 
	  3.5480 	 1.609549e+00 	 134.4726 	  3.2940 	 8.676756e+22 	 2.445873e+21 	 2.296215e-09 	 3.470823e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.6850 	 1.577879e+00 	 134.1879 	  3.1035 	 8.524097e+22 	 2.299689e+21 	 2.221113e-09 	 3.359476e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.8210 	 1.546987e+00 	 133.9144 	  2.9254 	 8.374305e+22 	 2.162601e+21 	 2.159753e-09 	 3.262671e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  3.9580 	 1.516413e+00 	 133.6484 	  2.7569 	 8.225177e+22 	 2.032348e+21 	 2.108640e-09 	 3.175501e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  4.0940 	 1.486597e+00 	 133.3938 	  2.5999 	 8.078887e+22 	 1.910589e+21 	 2.066035e-09 	 3.095845e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.3710 	 1.061056e+00 	 130.6380 	  1.2007 	 5.887495e+22 	 7.653974e+20 	 1.761823e-09 	 1.302708e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.5070 	 1.039712e+00 	 130.5696 	  1.1721 	 5.771946e+22 	 7.370411e+20 	 1.820127e-09 	 1.211204e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.6430 	 1.018790e+00 	 130.5126 	  1.1476 	 5.658117e+22 	 7.116977e+20 	 1.880586e-09 	 1.128057e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.7800 	 9.981353e-01 	 130.4671 	  1.1267 	 5.545192e+22 	 6.889706e+20 	 1.937527e-09 	 1.052883e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  6.9160 	 9.780429e-01 	 130.4337 	  1.1095 	 5.434815e+22 	 6.689499e+20 	 1.984415e-09 	 9.871522e-10 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.1940 	 6.969777e-01 	 131.6900 	  1.0348 	 3.840075e+22 	 4.934840e+20 	 2.287094e-09 	 2.195793e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.3300 	 6.831678e-01 	 131.8601 	  1.0302 	 3.759759e+22 	 4.831136e+20 	 2.406972e-09 	 2.279273e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.4660 	 6.696509e-01 	 132.0350 	  1.0252 	 3.681046e+22 	 4.725339e+20 	 2.544769e-09 	 2.376789e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.6010 	 6.565162e-01 	 132.2123 	  1.0201 	 3.604479e+22 	 4.618649e+20 	 2.701293e-09 	 2.488709e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	  9.7370 	 6.435621e-01 	 132.3933 	  1.0148 	 3.528909e+22 	 4.509887e+20 	 2.880857e-09 	 2.617820e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.0070 	 4.622399e-01 	 134.6074 	  0.9584 	 2.484066e+22 	 2.864440e+20 	 8.979028e-09 	 1.382613e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.1430 	 4.531431e-01 	 134.6456 	  0.9593 	 2.433408e+22 	 2.791368e+20 	 1.102653e-08 	 1.680458e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
	 12.2780 	 4.442873e-01 	 134.6732 	  0.9606 	 2.384313e+22 	 2.721901e+20 	 1.312890e-08 	 1.982577e-09 	 -1000.0000 	 -1000.0000 	 -1000.0000 	 -1000.0000 
